,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.203204217769688,0,0.235772574333062,0,0,0,0,0.0561578026815228,0.0653565976881851,0,0,0,0,0.0376542934776411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802718377677875,0,0,0,0,0.0817769014124202,0,0,0,0,0,0.117450800163879,0,0,0,0,0.0263984997874685,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0,0
X601939.CH.EQUITY,0.294812685935664,0,0,0,0,0,0,0,0,0,0.0823864517894397,0,0.187071105745536,0,0,0,0,0,0,0,0,0,0,0,0.0724330355096342,0.0425152790345768,0,0,0,0,0,0,0.171054573691613,0,0,0,0,0,0,0,0.0943811866561803,0,0,0,0,0.0774745457966072,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.398344875984687,0,0,0,0,0.267712543105819,0,0,0,-0.0262789835578999,0,0,0,0,0.0528668500622461,0,0,0,0,0,0.0199248017996296,0,0,0,0,0,-0.019387894765294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204428584302599,0,0,0,0,0,0,0,0.00784961030669596,0.0935478732275855,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0487876816390642,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.36740664434498,0,0,0.127029817106712,0,0,0,0,-0.0539814304856448,0,0,0,0,0.589244566868479,0,0,0,0,0,0,0,0,0.0493044832746311,0,0,0,0,0,0,0,-0.171566915536926,0,0,0,-0.0321728733673868,0
X601988.CH.EQUITY,0.153235318907798,0.148445571807773,0.258338895148409,0,0.0236800697234925,0,0,0,0.0261270523572135,0,0,0,0,-0.112906337496439,0,0,0,0.0611816400444928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158368466248004,0.0270070477801287,0,0.0232002191524501,0,0,0,0,0,0.17565833507379,0,0,0,0,0,0,0.044530898863473,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414571301872479,0,0,0.128092147850057,0,0,0.0213612775582536,0,0,0,0,0.0468430610167841,0,-0.023896641066813,0.410046468581167,0,0,0,0,0,0,0.0252827305937036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587937116853124
X601628.CH.EQUITY,0.13735925920186,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0368394571696914,0,0,0,0,0,0,0,0,0,0,0,0.0185663533744699,0,0,0,0,0.212567565386315,0.113649356525783,0,0,0,0,0,0.0182926552630813,0,0,0.186571370801672,0,0,0,0,0,0,0,0,0,0,0.082813446905312,0,0,0.111054351213777
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269769528655501,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.142003810727415,0,0,0,0,0,-0.861049832855423,0,0,1.24565340441385,-0.350711662480769,0,0,-0.0241572929236972,0,0,0,0.181497290390423
