,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.135074538239054,0,0.0165972922875844,0,0,0,0,0,0,0.275770702557011,0.244719269872942,0,0,0,-0.0878579051473453,0,0,0,0,0,0,0.0202141389935529,0,0,0,0,0,0,0,0,0.0222657280651624,0,0.26111800725507,0,0,0,0,0.0409219883885126,0,0,0.0551842089630059,0,0,0,0.0199029660985904,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0,0,0
X601939.CH.EQUITY,0.492561197886004,0,0,0,0,0.182856293888172,0,0,0,0,0,0,0,0.0691722329816635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372931913515211,-0.113395041684434,0,0,0.0443371966022996,0,0,-0.04822773178048,0,0,0,0,0,0
X601288.CH.EQUITY,0.612813794692357,0.0831444922565458,0.114556989590665,0,0.0467582195241394,0.0198988352628407,0,0,3.46944695195361e-18,0,0,0,0,0,0.00619292645901405,0,0,0,0,0,0,0,-0.0388431071644329,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.117976507115658,0,0.0353742754908464,0,0,0.0529655291059725,0.180792630344903,0,0,0.0314281126225928,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0141117536698361,-0.0440002574509872,0.115470359951086,0.0382708211981448,0,0.069862531569854,0,-0.131284338168295,0,0,0.0515319274019118,0.284568930182338,0,0,0,0,0,0.709278949639512,0,0,0,0,0,0,0,0,-0.167118060771943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933637060028701,0,0,0,0,0,0
X601988.CH.EQUITY,0.133275113872949,-1.73472347597681e-18,0.203828792828889,0.0663978963467113,0,0,0,0,0.0774095365414248,0.105185862734312,0.103824093225885,0,-0.277176284511636,0,0,0,0,0,-0.0165380569875646,0,0,0.211794516919661,0,0,0,0,0.163262832916698,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.01007922191325,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0668067553802954,0,0,0,0,0,0.225779217677597,0,0.15867743943564,0,0,0,0,0,0,0,0.105061496398742,0,0,0,0,0,0,0,0.14120772750831,0,0,0,0.0336159820381198,0.0957691771721065,0,0,0,0.0381764321460164,0,0,0,0,0,0.0406833540987355,0,0,0.0159180801322073,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.183430784976653,0,0,0.0346657911132761,0,-0.0996752107044769,0,-0.0498608676304688,0,0,0.272198032120144,0.262995639534925,0,0,0,0,0.121475698260686,0,0,0,0.137263958598694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178517952619694,0,0,0
X601628.CH.EQUITY,0.255132510522923,0.354288844092798,0,0.102877850786824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040401046162742,0,0,0,0,0,0,0,0.00960932438778155,1.0842021724855e-19,0,0,0,0,0.0503764542166888,-0.127866407554941,0,0,0,0,0,0,0,0,0,0,0,0.102405118635085,0,-0.253157795764462,0.0993764979186804,0,0,0.231534842557212
X601166.CH.EQUITY,0.204369420745888,0,0,0,0,0.0107534541294395,0.433415134282038,0,0,0,0,0,0,0,0,0.429286421024227,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0339881408324841,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.00241598724397213,0,0,0,0,0,0,0,0.058289785034519,0,0,0,0,0,0,0,0,0,0,0
