,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.363231076064285,0,0,0.321776541370443,0,0,0,0,0,0,0,0,-0.0687683745476781,0,0,0,-0.168727532425468,0,0,0,0,0,-0.0900054316064225,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0693754849722978,0.140357663218782,0,0,0,0,0.164452094871624,-1.0842021724855e-19,0,0.23385617309058,0,-0.0975895957598737,0,0,0,0,0,-0.0673523820689206
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0,0,0
X601939.CH.EQUITY,0.185968954662646,0,0,0,0,0,0,0,0,0,0.0331338077629701,0,0,0.164540604757859,0,0,-4.33680868994202e-19,0,0,0.205436060886135,0.0669083668573844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048358915733382,0,0,0,0.0678739324868771,0,0,0.126971057675767,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346478537610424,0,-8.67361737988404e-19,0,0,6.93889390390723e-18,0,0,0.232302266830108,0,0,0,0.00116378277554126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657374752669357,0.0788566892112694,0,0,0,0.161841782594009,0,0,0.237340549562598,0,0,0,0,0,0.0665428858520703,0,0,0,-0.00348741826633149
X5.HK.EQUITY,0,-0.203612590159987,0,0.399173303388986,0,0,0,-0.106887350365554,0,0,0,0,0,0,0,0,0,0.0716275371728468,0,0.11657888456646,0,0,0.488128930542603,-0.226778684031645,0,0,0,0,0,0,0,0,0,-0.0243384152004161,0,0,0,0,0.0404872079379817,0,0,0,0.121820863345937,0,0,0,-0.0136649899972025,-0.219764172467921,0,-1.73472347597681e-18,-0.171562352601081,0
X601988.CH.EQUITY,0,0,0.0640893614849678,0.243252688445752,0,0,0,0,0.0385677374614443,0.174112967156854,0.401683594608888,0,0,0,0,-0.0391162918263809,0,0,0,0,0,0.063606689057334,0,0,0,-0.103065349884345,0,0,0,0,0,-0.105090171323338,-0.00863740927815742,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0467577153210498,0,0.0353671487482029,0.00473569522927247,0,0.162643086015924
X600036.CH.EQUITY,-0.0208760626808147,0.221548295478738,0,0,0,0,0,0,-0.0322875005719461,0,0,0.0872409169308744,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238289,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.107968023038881,0,0,0,0.0614926500235123,0,0,0.0933299195492927,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926,0,0
X1299.HK.EQUITY,0,0.141606070687338,0,0,0,0,0,0,0,0,0,0,0,-0.0774228635591904,0.212235836955142,0,0,0.167905619299877,0.238616444158164,0,0.173318325216028,-0.00800747252511129,0,0.0825588348127957,0,0,0,0.0395126041881122,0,0,0,0,0,0,0,0,0,0,-0.201335039801553,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022,0,0
X601166.CH.EQUITY,0,0,0.0668342466090482,0,0,0.142309186580598,0.0128620222898807,0,0,0,0,0,0,0,0,0,0.221891488730698,0,0,0,0,0,0,0,0,0,0.0973192595964046,0,0,0,0,0,0.374839489357721,0,0.188138993402453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395899207566692,0,0,-0.118221186615992
X601328.CH.EQUITY,0.142057865575761,1.73472347597681e-18,0.00440271151715051,0,0.102026553561667,0.422778325089151,0,0,0,0,0,0.103365414768068,0.0989914863113915,0,0,0,0,0,0,0,0,0.0169449681239412,0,0,0,0,0,0.00422211529119492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102196777166426,0,0,0.00880817277365189,0,0,0,0.124394492422999,0,0,0
