,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0572729499540499,0,0.139713150515125,0.178328606601471,0,0.351064246288474,0,0,3.46944695195361e-18,0.000615758876808959,0,0.133060709325302,0,0,0,0,0,0,0,0,0,0.0119630484813645,0,0,0,0,0,0.104100281205548,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.167374181544297,0,0,0,0,0.00035803136973756,0,0,0.24546562084643,0,0,0,0,0,0.0592428631399054,0.164753895302167,0,0.040350912586185,0.165184603610363,0,0,0,0,0,0,0,0.00334659408041503,0,0,-0.104252508293324,0.0757749037838882,0,0,0,0,0,0.108405720630153,0,0.100454334290782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353589106286086
X601939.CH.EQUITY,0.255391003629548,0,0,0,0,0,0,0,0,0,0,0,0,0.415750416847515,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20177210829694,0.10296326750078,0,0,0,0.0188602953432363,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3439713596806,0,0.0265447773242725,0,0,0.487899845873304,0,0,0,0,0,0.00727663233266394,0,0,0.0356522052655543,0,0,0.00910675547276315,-0.0255787599451837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100401802633789,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0199131792721676,0,0,0,0.152506678990488,0,0,0,0,0.163216236952598,0,0,0,0,0,0,0,0,0.245879840985375,0.83835365525614,0,0,0,0.228807832469684,0,0,0,0,0,0,0.0396228227731751,0,0,0.068921817446765,0,0,0,0,0,-0.296170837490662,0,-0.10774483661564,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.059241591744034,0,0,0,0,0,0,0,0,0.107923341874613,0,0,0,0,0.21978895708309,0,0.0739957411191999,0,0,0,0,0,0.220132494488582,0,0,0,0,0,0,0,0.103809871501467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13694898319237,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119851055024439,0,0,0.141540538437905,0,0,0.278532686089908,0,0,0,0.0933516768604369,0,0,0,0,0,0,0.00847444041650018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.170771903894477,0,0,0,0,0,0.219851350208274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983472091437674,0,0,-0.148027798318729,0,0,0,0,0,0,0,0,0.783508254108856,0,0,0,0,0,0.377733705000744,-0.274237538924493,0,0,0,0
