,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.359368528793592,0,0,0.0842230809939224,0,0,0,0,0,0,0,0,0.039572760323155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033902929699715,0,0,0,0.20604874672973,0,0,0.0290793592260861,0,0,0,0,0,0,0,0,0.209805653502109,0,0,-0.00158574016474727,0,0
X601318.CH.EQUITY,0,0,0,0,0.022318672918443,0,0,0.0233811697774096,0.145131813742249,0,0.053446288265492,0,0.0996059231033235,0,0,0,0,0,0.215348957410833,0,0.228888712711735,0,0,0,0.0247699334760782,0,0,-0.0150762022436371,0,0.0824700789585091,0,0,0,0,0,0,0,0.032790256895568,0,0,0,0,0,0.0370504835821373,0,0,0,0,0,0,0,0,0.0854772695751316
X601939.CH.EQUITY,0,0,0,0.249945892699918,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.728351291572002,0,0.0290144897324651,-0.267098195060529,-1.38777878078145e-17,-0.166114484143143,0.0188900919307773,0,0.123464157228485,0,0,0,0,0,0,0,0,0,0,-0.0961579345400077,0,0,0,0,0,0,0,0,0,0,-0.0560030443976512,0
X601288.CH.EQUITY,0.170031766605399,0,0.0107778856891284,0,0,0.0576256339360265,0.383923420085955,-0.0710270903084956,0,0,0,0,0,0,0,0.0474233549459264,0,0,0,0,0,0.0519628793285561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198275798374771,0,0,0,0,0,0,0,-0.10185743682056,0
X600036.CH.EQUITY,0,0.180834835824677,0,0,0,0.0679023152040878,0.0915999491136677,0,0,0,0,0,0.201705245080739,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.312893949292206,0,0,0,0,0.0248795174715053,0,0,0,0.0813932476166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179302718660859
X601628.CH.EQUITY,0,0,0,0.101676874968222,0,0,0,0,0,0.0334273694205705,0,0,0,0,0,0,0,0.0583819666118834,0,0,0,0,-0.0996038471031519,0,0.263866285512587,0,0,0,0,0,0,0,0.253060773695224,0,0,0.487656662733808,0,0,0,0,0.0193448474917335,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.249813690697086,0.00251763694695923,0,0.0614363529494604,0.0596661719755153,0,0,0,0,0,0,0,0.179054353035028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263790795556476,0,0.104067903633617,0,0,0,0,0,0.00516830371692583,0,0,0,0,-0.0840935359775603,0,0,0,0,0,0,0.344898729638943,0,0.0099330536455102,0
X1299.HK.EQUITY,0,0,0,-0.0710924976017015,0,0,0,0,0,0.177291925762955,0,-0.0049543329302521,-0.116452437443857,0,0,0,0,0,0,0,0,0,0,0,0,0.207691785006356,0.0550474900090497,0,0,0,0,0,0,0,0.0306937545415813,0,0,0,0,0.0700213508224437,0,0.116075590679643,0,0.061575431889214,0,0.0198282929557491,0.158709265524,0,0.135281690915282,0,0.0361454438976513,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659405105250158,0,0,0,0,0,0,0,0,0,0.0373665844425912,0.104426662685304,0.609274421680865,0,0,0,0.0544620865563352,0.106413443049122,0,0,0,0,0,0,0,0,0.207204534202634,-0.0973033046463883,0.0993027779978771,0,0,0,0.130182260903772,0,0.173597250940108,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.144011477992774,0,0,0,0,0,0,0,0,0,0,0,-0.0148733794844951,0,0,0,0,0.479736311797935,0,0.185504691642065,0,0,0,0,0.119695997478834,0.150375317224327,0,0,0,0,0.0784983015887226,0,0,0.0201459525719521,0,0,-0.0582695564386844,-0.176165025919099,0.105642431898655,0.0330850782453925,0,0,0,0,0,0
