,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0717547178110164,0,0.643305613048014,0,0.0426589328487855,0,0,-0.031443002157093,0,0,0,0,0,0,0,0,0.122143275092066,0,0,0,0,0,0,0,0,0,0,0.0318355081191942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249171622693092,0,0,0,0,0,0,0,0.0399339521304781,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0574478169427021,0,0,-0.00481000837180094,0,0,0,0.159357954235884,0,0,0,0,0,0.459888550755525,0,0,0,-0.0404520132882931,0,0,0,0,0,0.0598172910761363,0,0,-1.73472347597681e-18,0,0.0923242483708363,0,0,0.0687124957259623,0,0,0,0,0,0.00453038576105324,0,0,0,0,0,0.0112753370966408,0,0,0.140679446373192
X601939.CH.EQUITY,0,0,0,0,0.439923830148629,0,0.0997702647291134,0,0,0.0658434739897857,0.107389950920546,0,-0.148447796474019,0,0,0,0,0,0,0,0.0688494086681463,0,0,0,0.419906173114127,0,0,0,0,-0.0395766701382379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982347175698961,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0,0
X601288.CH.EQUITY,0.0867754738606648,0,0,0,0,0,0.0659013561475406,-0.0197594954926733,0,0,0,0,0,0.0312271699104365,0,0,0.284033871289598,0,0,0,0,0,0,0,0.407452665231551,0,0,0,0.0390044741055941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484842654404757,0,0,0.02614308519305,0,0,0,-0.0261529528310581,0,0,-0.118209728546429
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0
X601988.CH.EQUITY,0.15486552887358,0,0,0,0.215848713729923,0.317048492808087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920609040565672,0,0,-0.0216850989448898,0,0.0333982725374396,0,0,0,0,0.0217680156003734,0.20489757823075,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.133294132658839,0,0.111276246610198,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.150170631485481,0,0,0,0,0,0,0.240767630388376,0.0715014268984011,0,0,0,0,0,0,0,0,0,-0.175649966893174,0,0,0.209334405560318,0,0,0.352311278561735,0,0,0,0,0,0,0,0,0,0,0,0.0198450133705675,0,0,0.0408867271623872,0.17883215178608,0.0661723143631676,0,0,0,0.0495756679467188,0,1.38777878078145e-17,0,0,-0.0793048943157363
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178802114567521,0,0,0,0,0,-0.159655960744719,0,0,0,0,0.205593789432953,0,0,0,0.0692671789415826,0,0,0.399885872672837,0.0599762674961024,-0.0492688229781133,0,0,0,-0.0386780918660286,0,0,0,0,0,0,0.215354664154807,0.18114877240112,0,0,0,0,0,0.1253538002501,0,0,0
X388.HK.EQUITY,0,0.0422345282713512,0,0,0,0,0,0.0293367681681009,0,0,0,0,0,0.0207208203170934,0,0,0,0,0,0,0.0814847567513903,0.21262649273793,0,0.0828898412992592,0,0,0,0,0,0,0.19849643703094,0,0,0,0,0,0.194763128025672,0.148585468424689,0,0,-0.165661942664056,0,0,0,0,0,0.222875665594192,0,0,0,0,0,0.0766308962263835
