,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.143950014678802,0,0.0166190730930271,0,0,0,0,0,0,0.283003406726921,0.244522395098833,0,0,0,-0.0962267640394884,0,0,0.017900878164221,0,0,0,0,0,0,0,0,0,0,0,0,0.265301466794433,0.0253154265043217,0,0,0,0,0,0.0408333921475912,0,0,0.061479975396061,0,0,0,0.0203377818399309,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0,0
X601939.CH.EQUITY,0.473981407709715,0,0,0,0,0.184218005799866,0,0,0,0,0,0,0,0.0612298920548281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370525931515089,-0.115392934301018,0,0,0.0490446572040039,0,0,-0.044607437657368,0,0,0,0,0,0
X601288.CH.EQUITY,0.523622030428691,0,0.151912759178962,0,0.126342023340334,0.0102387190287186,0,0,0.0835926981712563,0,0,0,0,0,0,-0.0555029367736122,0,0,0,0,0,0,0,0,0,0,0.0934061293332769,0,0,0,0,0,0,0.00579877195250641,0,0.0461406357941608,0,0.0699309401891882,0.17864373069245,0,0,0,0,0,0,0.0120991431996035,0,0,0,0,0,-0.0578863413779312
X5.HK.EQUITY,0,-6.93889390390723e-18,0.21718727665254,0.0729058020806711,0,0,6.93889390390723e-18,-0.108352833935664,0,0,0.100031120512342,0.229459954359331,0,0,0,0,0,0.625005041971847,0,0,0,0,-0.148300565574104,0.0410293475920207,0,0,-0.159235045173403,0,0,0,0,0,0,0,0,0.033550412805978,0,0,0,0,0,0,0,0,0,0.171696634939693,0,-0.0316073271543882,0,0,0,0
X601988.CH.EQUITY,0.0913817504349836,-1.73472347597681e-18,0.134205395221638,0.145871966814629,0,0,0,0,0.144042600363266,0.107970851936257,0.163100988814562,0,-0.325015978371296,0,0,0,0,0,0.000778315414871952,0,0,0.21388265995011,0,0,0,0,0.0698671291489509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247412759580174,0,0,0,0.0180011105444895,0,0,0
X600036.CH.EQUITY,0,0.111108278426365,0,0,0,0,0,0,0,0,0,0.157360528296148,0,0.101471747100611,0,0.248142204626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197646514458765,0,0,0,0,0,0,0.0393343044610355,0.0358155882382661,0,0,0,0,0,0.106287663488223,0,0,0.0457510991352987,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129117838655237,0,0,0,0,-0.0165902280235849,0,-0.0323931755301991,0,0,0.225677254088266,0.259457342059442,0.197258040278595,0,0,0,0,0,0,0,0.0957950446253174,0,0,0.0238115050916081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.290523114664688,0.1763460557108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889017059880603,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.150666032233802,0,0,0,0,0,0.0420511900004473,0,0,0,0,0,0,0,0,0,0,0,0.0559100085918702,0,-0.0949188878261302,0,0.274358146958179,0,0.0558982702096121
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0461019647960669,0,0,0,0.0720417863509375,0.00537602776390507,0,0,0,0.0202845776125477,0,0.276930795877547,0,0,0,0,0,0,-0.14575659862864,0.0551327504614432,0.185069210633268,0.0567969072936819,0,0,0.0885305188724029,0,0,0,0,0,0,0,0.00369041876599219,0,0,0,0,0,0,0,0.0907534689412799,0,0.238199954708276,0,0,0,0,0,0,0,0,0
