,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.35933284468068,0,0,0.0779248783161871,0,0,0,0,0,0,0,0,0.0241307992005216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0465022157854376,0,0,0.165297929901073,0,0,0.0140722295619681,0.0716310991400918,0,0,0,0,0,0,0,0,0.195724570469901,0.0315983325138796,0.0314090155066889,-0.010270818114591,0,0
X601318.CH.EQUITY,0,0,0,0,0.0106682885260554,0,0,0,0.14687959740403,0,0.0549579661336156,0,0.0950314139556191,0,0,0,0,0,0.215273448707865,0,0.212221932380079,0,0,0.0100456953903222,0,0,0,-0.0114922548671518,0,0.0820245344287445,0,0,0,0,0.0121803255720914,0,0,0.0487559818989108,0,0,0,0,0,0.0178774432873039,0,0,0,0,0,0,0,0,0.0791947175414712
X601939.CH.EQUITY,0,0,0,0.257991091445399,0,-0.0155284334947147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702241827529423,0,0.75378485856924,0.0234091781952348,-0.266762460352675,-0.177048154105733,0,0,0.0195111682833944,0,0.133545071548711,0,0,0,0,0,0,0,0,0,0,-0.0975187106070002,0,0,0,0,0,0,0,0,0,0,-0.0581199201918809,0
X601288.CH.EQUITY,0.171092136217355,0,0.0105397115410974,0,0.0562528569571518,0,0.387056944222369,-0.0714241971027576,0,0,0,0,0,0,0,0.0473435131091344,0,-1.38777878078145e-17,0,0,0,0.0517923313196904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197050573063717,0,0,0,0,0,0,0,-0.101817580323964,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213492583403695,0,0,0,0,0.036583211008612,0.222067852549198,-0.0948977864359016,0,0,0,0,0,0.113126633715264,0,0.508668991451886,0,0.0158827973980676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425818578182306
X600036.CH.EQUITY,0,0.155742167763401,0,0,0.102645430054696,0,0.0827357455304582,0.0617698685931803,0,0,0,0,0.265152849712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29066834972916,0,0,0,0,0.0681817217664962,0,0,0,0,0,0,0.0913590798091011,0,0,0,0,0,0,0,0.0557638022841485,0,-0.0128878090403839,0,0,0,0
X601988.CH.EQUITY,0.323750365659584,0,0.0056517334527413,4.33680868994202e-19,0,0.414590429048069,0,0,0,0,0,0,0.0200324141115666,0,0,0,0,0,0,0.0161200847180838,0,0,0,0,0,0,0,-0.0311370734187906,0,0.100227654971253,0,0,-0.0317482687222649,0,0,0,0,0,0,0,0,-0.0920271309934054,0,0,0,-0.146870669712488,2.16840434497101e-19,0,0,0.398134710210345,0,0.06075552623663,0
X1299.HK.EQUITY,0,0,-0.15275986984811,0,0,0.0857465571763594,0,0,0,0.291729812831759,0,0,0,0,0,0,0.0969778290100427,0,0,-0.0525849884681324,-0.00143874933177173,0,0,0,0,0.207697479411724,0.0134157361275629,0.0924544785641846,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.122881289309973,0,0.104006603853875,0,-0.0126717415250566,0,0,0,0,0,0,0,-0.017347320332606
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837774400862867,0,0,0,0,0.153239280839949,0,0,0,0,0.641846437199288,0.0638460614764107,0,0,0,0,0.0133707532612053,0.0704291168167749,0,0,0,0,0,0,0,0,0.141783236972255,0.0646142113479542,-0.15650362614629,0,0.119937323176655,0,0.089507137748233,0,0.211218302562606,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0755219634261244,0,0,0,0,0,0,0,0,0,0,0,-0.0927742053046573,0,0,0,0.47780014456741,0.27019234122591,0,0,0,0,0,0,0.159931700828075,0.250953370034671,0,0,0,0,0.208239110543348,0,0,0,0,0,-0.0350961944201284,-0.332887882297477,0,0.00581858500977991,0,0,0,0,0,0
X601658.CH.Equity,0.194394433672322,0,0.0706015931968575,0,0,-8.67361737988404e-19,0.0443230173453429,0,0,0,0,0.0195366190790734,0.0546782604120345,0,0,-8.67361737988404e-19,0,0,0.356366297874941,0,0,0,0,0,0,0,0,0.00408835557251758,0,0,0,0,0,0,0,0,0,0,0.00615904911379436,0,0,-0.146191734205472,0,0,0,0,0.0193831742330983,0,0.0984301840195791,0,0,-0.0475637227515166,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111571917230251,0,0.0584167705803494,0,0,0,0,0.052885107504501,0,0,0,0,0,0.0806014397391097,0,0,0,0.0175944438490681,0.193801670758572,0,0,0,0.045877098826474,0,0,0.0979150541330299,0,0,0,0,0,0,0,0,0.258704372835234,0.0179255142678595,0,0,0,0.03410313393946,0,0,0
X000001.CH.EQUITY,0,0,0.0109824615968758,0,0,0.537940983315232,0,0,0,0.0248467485354511,0,0,0,0,0,0.0705119422938636,0,0,0,0,0,0,0,0,0.0899152005324519,0,0.209247703042351,0,0,-0.227859908953548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570729276702743,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549572811057708,0,0,-0.120028467316317,0.204754301870377,0,0,0.176906971266856,0,0,0,0,0,-0.0343498452860708,0,0,0,0,0,0.0204355846358803,0.0603495859227167,0,0.0747838379975984,0,0.0408108897032883,0,-0.00816281406581355,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.251332547152078,0.0360146421368095,0,0,0.317142902188271,0,0,0.133362576195993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492449389467285,0,0,0,0,0,0,-0.072552290038198,0,0,0,0.305183177169975,-0.0831957439492151,0,0,0,0,0,0,0,0,0,0,0.088579547084024
