,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0516515338780272,0,0,0,0,0,0,0,0,0,0,0.128746338707288,-0.1356621250867,0,0,0,0,0,0,0.0903585325489195,0,0.10533440357669,0.199767890545721,0,0,0,-0.00996502426955771,0.139141082244074,-0.078906574100584,0.21545482550516,0,0,0,0,0,0,0,0.27910378261836,0,0,-0.0183174705992343,0.0498357341625464,0,0
X601601.CH.EQUITY,0.192814949980483,0.176097288145877,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0126441718781897,0,0,0,0,0,0,0.158046513552397,0,0,0,0,0,0,0,0,0,0,0,0,0.0357480955316378,0,0,0,-0.0162483662986159,0,0,0,0,0,0,0,0,0.00918884428836472,0,0.224728820309208,0.0110699442731171,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.086717829271474,0,0,0.0388406375410221,0,0,0,0,0,0,0.0395735026313254,0,0,0,0.0958105786133412,0,0,0,0,0.0347821773837215,0,0.0914477334348822,0,0.0188531358141452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305363096645613,0,0,0,0,0,0.0869814322543493
X388.HK.EQUITY,0,0,0,0,0,0,0.242553741545149,0,0.247716762577855,0,0,0,0,0,0.0472381272757542,0,0.0564430045715992,0,0,0,0,0,0,0.231398259530351,0,0,0,0,0.131803023482043,0,0,0,0,0,0,0.0579518907532983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769783012960137,0,0.0372407204112344,0,0.587290484161526,0,0,0,0,0,6.93889390390723e-18,0.141078587221553,0.220305659588198,0,-6.93889390390723e-18,0.0954550658423496,0.424837592637782,-0.398684271522611,-0.1553461656774,0,0,0,0,0,-0.115946004028913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818969479390335
X601998.CH.EQUITY,0,0,0.160902249834149,0,0,0.188082440465723,0,0,0,0.156161310019593,0,0,0,0.0493946433241345,0,0,0,0,0,0,0,0.0383057695751632,0,0,0,0,0,0,0,0,0,0.109137130382605,0,0,0,0.0647010776810457,0,-0.045085517836147,0,0,0.100761944600163,0.0195835159171068,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0478708025189794,0,0,0,0.277189541189451,0.305773959760665,0,0,0,0,0,0,0,0,0,0.025004399103791,0,0,0,0,0,0,0,0.0269169919810047,0,0,0,0,0,0,0,0,0,0,0.0462252508775011,0,0.0921393661467236,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0480524816428797,0,0.0991963937658222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733292100640614,0.0151707518947499,0,0,0,0,0,0,0.0731971997516833,-0.041643397195815,0,0.0332351911681936,0,0,0.0695905307744905,0,0,0.00690672799021308
X688.HK.EQUITY,0,0,0,0.0351638949292217,0,0,0,0,0,0.195828019542737,0,-0.053123595979124,0,0,-0.01882892160247,0,0,0,0,0.00859469892134704,0,0,-0.0511316151962001,0,0,0.0895672266963267,0,0.101622329737207,0.346514914064441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717474431006552,0.34642069356821,0,0,0,0,-0.129681751832566,0
X000001.CH.EQUITY,0,0.0416542469673623,0,0,0,0,0.0576402309320998,0.16302732303628,0,0.188026117798666,0.00614892831318051,0,0.108387607254624,1.73472347597681e-18,0,0,0,0,0,0.0523759604058953,0,0.123881076078244,0,0,0,0.0684862394289078,0,0,0,0,0,0,0,0.012717281963595,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0221616653352777,0,0,0,0,0.37640387430091,0,0,0.09676226113175,0,0,0,0,0,0,0,0.142323341612167,0.477208498431765,0,0,0,0,-0.117992951653403,0.0484739565506875,0,0,0,0,0,0,0,0,0.0399108396637775,-0.138963462406988,8.67361737988404e-19,0,0,0,0,0,0.0158366758918765
X601818.CH.EQUITY,0.128902561149651,0,0.0900166568856098,0,0,0,0.049445241260305,0,0.112291463071145,0.168448890311271,0,0,0,0.0761994271111052,0,0,0.037620766608743,0,0,0,0,0,0,0,0,0.170062455962841,0,0,0.0956183082060819,0,0.0381668969922483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112871479480471,0
X1113.HK.EQUITY,0,0,0.0178223274634673,0,0.175673441650277,0,-0.0843732292820908,0,0,0,-0.227587973987578,0,0,0,0.25069947053089,0.659318144869929,0,0,0,0.0166259026419698,0,0,0,0,0,0.0263051027473622,0,0,0,0,0,0,0,0,0,0,0.0526172851040343,-0.0959301510293441,0,0,0,0,0.0769882093229329,-0.122324417043906,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.108292473804333,0,-0.0812082749164279,0.172997170129161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465182861689221,0.0758807119107166,0,0,0,0.0364176652293651,-0.0450682510034772,0,0,0.0959657918860436,0,-0.0921869590752469,0.203943116713939,0,0,0,0,0,0.0280670664512906,-0.0341198484325633,0,0,0,0,0,0,0,0,0,0,0.0472572945356011,0,-0.0138516025724427,0
X12.HK.EQUITY,0,0,0,-0.0206975921005164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275033063604582,-0.0785905281396997,0,0,0,0,0.143761214735237,0,0,0.235535666095891,0,0.384448069948273,-0.247322163888208,0,0,0,-0.160922187944401,0,0,0,0,0,0,0,0,-0.15394724342022,0.0867380813367646,0,0.0786753650286825,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.143162950313757,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.352611572517978,0,0.0302849174772356,0,0,0.082915624348378,0,0,0,0,0,0,0,0.139845474710234,0,0,0.0437623676646923,0,0,0.0183186561750129,0,0,0.0258632046995587,0,0,0.053429340400589,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122605272078469
X601336.CH.EQUITY,0,0,0,0,0,0.0664168580245293,0,0,0.45172984877198,0,0,0.037875098730271,0,0.11754587905843,0,0,0,0,0.0998990396350144,0,0,0,0,0,0.254722369678237,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.123768769185751,0,0,0,0,0.000968731030882441,0,0,0.0425891999366227
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018107904748375,0,0,0,0,0,0.0682824302124832,0,0,0,0,-0.0154318642472266,0,0.121490040584603,0,0,0,0,0,0.0431624792382496,0,0.0228904511842435,0.138495242359588,0,0,0,0.106229399645674,0.0951387554909643,0,0,0.429410108137556,0,0.115484696436836,0,0,0
X600048.CH.EQUITY,0.217712877033889,1.38777878078145e-17,0,0,0,0,0,0,0,0.147197298195831,0,0,0,0.544108223963755,0,0,0,0,0,-0.0342186192617759,0,0,0,0,0,0,0,0,0,0,0.0299625471648742,0,0,0,0,0,0,0.070087157935257,0,0,0,0,0,0,0.0776807630212048,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0884000497342545,0,0,0,0.0166242585358642,0.0912156771469849,0,0,0,0,0,0,0,0,0,0,0,0,0.00623185224872063,0,0,0,0.284679100866581,0,0,0.026660233417232,0,0,0,0.0407499412419016,0.0128420101636802,0.0174474606686226,0,0,0,0,0,0,0,0,0,0,0.108264477497488,0,0,0,0.28776936451345,0,0,0,0,0
X823.HK.EQUITY,0,0,-0.156643975474012,0,0,0.101968954791141,0,0,0,0,0,0.0822211069818986,0,0,-0.0479235702241351,0.246020172945593,0,0,0.0817381037577885,0,0,0,0,0,0,0.203263448614841,0,1.73472347597681e-18,0.0494117850152709,0,0,0,0,0,0,0,0.0325569494050904,0,0,0,0,0,0,0.00735425932685419,0,0,0.0597851231449521,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.677337885022358,0.0941459245676629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13593040171035e-05,-0.154251366212488,0,0,0,3.46944695195361e-18,-0.0821955086464899,0,0,0,0,0,0,0,0,0,0,-0.0523007391065126,0.0826412750612495,0,-1.38777878078145e-17,0.256005538650691,0.164518520571972,0,-0.0370718604400728
X1997.HK.EQUITY,0,0,0,0,-0.149623298304314,0,0,-0.108762866788937,0,0,0,-0.0303032248966875,0,0,0.507792413985921,0.0694736796593804,0,0,0,0,0,0,0,0.100808555934779,0,0,0,0,0,-6.93889390390723e-18,0,-0.0788665260826522,0,0,0,0,0,0,0,0,0,0,0,0,-0.125993187083267,0,0,0,0.198738145940499,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0979959999904148,0,0.00559661919069964,0,0,0.144563560332306,0,0,0,0,0,0.0606746495153415,0,0,-0.0724696334971096,0,0,-0.0324172993381704,0,0,0,0.128483463859585,0,0,0,0,0.0127515680970604,0,0,0,0,0.223796050546281,0,0,0,0.189843464527452,0,0.126103393674095,0,0,-0.0282040426429145
X601229.CH.EQUITY,0.021462699647676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290575377873587,0.210391282777196,0,0,0,0.143269187341243,0,0.0786098910285754,0,0,0,-0.0622372447750888,0.0139768586710384,0,0,0,0.217955743460568,0,0,0,0,0.386108008320788,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.131699479776454,0.152381628894387,0.0356497210885024,0,0,0,0,0,0,0,0,0,0,0.0307827937956145,0,0,0.107811616182496,0.0223937810219552,0,0,0,0,0,0,0,0,0.0465219901561387,0,0,0,0,0,0,0,0,0,0.0751875133494243,0,0,0,0,0,0.292196164601857,0,0,0,0.00157923459948793
X600015.CH.EQUITY,0,0,0,0,0,0.0249698902103257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113454054312727,0.349038878663702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453253185431769,0,0,0,0,0,0,0.0505021196969619,0,0,0,0.0768740088846278
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543112419453448,0,0,-0.0544620794881471,0,0,0,0.155933820151886,0,0,0,0,0.0345539153330559,0,0,0,0,0.170363226105197,0,0.116146802751118,0,0,0,0.0580292738376598,0,0,0,0,0,0,0,0,0.534024284056392,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0668046532102434,0,0,0,0,0,-0.0208271304444436,0.158417145522113,0,0,0,0,0,0,0,0,0.390878160622225,0,0,0,0,0,0,0.088333533760276,0,0,0,0,0,0,0.281579367222457,0.0451980399402157,0,0,0,0,0,0,0.0161936637401218,0,0,0,0,0
X2882.TT.EQUITY,0,0.124272736195573,0,0,0.00137536457796045,0,0,-0.663479522914896,0.185597562724335,0,0,0,0,0,0.586660794625662,-0.287547871885028,0,0,0,0.259038681896381,0,0,0,-0.127875759344794,0,0.0359327392169769,0,0.213149968603565,0,-0.152836447268397,0.150939742428258,0,0,0.0111978024573301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159396571233917
X17.HK.EQUITY,0,0.0157980846157345,0,0,0,0,0,0,0,0,0,-0.14128256519051,0,0,0,0.0243223930651522,0,0.092636253947389,0,0,0,0,0,0.259971221519965,0,0.0408681051592978,0,0,0.0373908866446181,0,0,-0.0811566644919422,0,0,0,0,0,0,0.114862573805329,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000216789820044459,0.0197011645822721,0,0,0,0,0,0,0.414568545253688,0,0,0,0,-0.0182705375936846,-0.0471600941750968,0,0,0,0.202975554562948,0,0,0.048046220873065,-0.036387105711921,0,0.0784352932181345,0,0,0,0.0799208983240948,0,0,0.0299356736536817,0,0.209091524540897,0.0316997997161696,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.120321966914443,0,0,0,0,0.0962167903148385,0,0.0369379130844768,0,0,0,0,0,0,0,0.693493452876284,0,0,0,0,0,0,0.0849162344228925,0,0,4.33680868994202e-19,0,8.67361737988404e-19,0,0,0,0,0,0,0.0221188148540783,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0847553894481051,0,0.0531007626340705,0,0,0,-0.0470524882502312,0,0,0,0.162103042093893,0,0,0.0217136026168258,0,0,0.0739528807672192,0,0,0,0,0.177208575655016,0,0,0,0,-0.0930538193485616,0,0,0,0,0.24645160081375,0,0,0,0,0.0659009561497086,0.43762457911757,0,0,0,0,0,-0.0378607671418309,-0.0520605218612614,0,0,0,-0.0109790319064742,0,0
FXI.US.EQUITY,0,0,0,0,0.0323548210544413,0,0,0,0,0,0,0,0,0,0.0285958864377877,0.0280975712490082,0,0,-0.0205575228102772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720914799276693,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860887138774655,0
VXFXI.INDEX,0,0,0,0,0,0,0,0.0502230907601855,0,0,0,0,0,0,0.0299115456819782,0,0,0,-0.0330870865478496,0,-0.0253189267405418,0,0,-0.0262904498544759,0,0,0,0,0,0,0,0,0,0,0,0,0.127003235146512,0,-0.012415362946847,0,0,0,0,0,0.0550471909744265,0,0,0,0,-1.10788723535435,0,0
CN2YR,0,0,0,0,0,0,0,-0.237685870582137,0,0,0,0.0275120764224385,0,0,0,0,0,0,-0.154448478793544,0.0428908920706908,0,0.230640190711793,0,0.0352572848978261,0,0.220080436409689,0,0,-0.241063032418871,0,0,0,0,0,0,0.156049650846139,0,-0.0143133220697041,0,0,0,0,0,0,-0.385914139251834,0.0654940660354673,0,0,0.167849373442856,0,0,0
