,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.213680671492506,0,0,0.011867968119209,0,0.40509085831837,0,0,0.0132568831114136,0,0,0.023980131287698,0,0,0,0,0,0,0,0,0,0,0.246757512260559,0,0,0,0,0,0,0,0,0.0671502356303692,0.0640797985646599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091210059213699,0,0,0,0
X601318.CH.EQUITY,0,0,0.116718583270164,0,0,0,0,0,0.244510297330829,0,0,0,0.0355561133797043,0,0.271062171467982,0,0.0568085895479707,0,0,0,0,0,0,0,0,0,0,0.223263123476478,0.165640783492779,0,0.0641015886440333,0,0,0,0,0,0,0,0,0.0134929262606774,0,0,0,0,-0.116573055181618,0,0.0667223135433512,0.0173783104547841,0,0,0,-0.00457211620419324,0
X601939.CH.EQUITY,0.289894421630303,0.242697933903221,0,0,0,0,0,0.506263787369832,0.0814903318090697,0,0,0,0,0,0,0,0,0.0301226308518937,0,0,0,0,0,0,0,0,0,0,0,-0.0218859116300272,0,0,0,0.0606617903965876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18232333011344,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.203345424968086,0,0,0.0199512336942001,-0.125537546647566,0,0,0.0353749784070773,0,0,0.118911369371934,0,0,0.0486618303168467,0,0,0,0,0,0,0.474694863833609,0,0.0385784816147088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496269359670864,0,0,0,0,0,0,0,0,0,-0.0204615946874299,0,0
X601288.CH.EQUITY,0,0,0.0043782314948534,0,0,0,0,0.519057546947736,0,-0.0764415445108942,0,0.0306773406003902,0,0,0,0,0,0,0.0471498310992528,0,0,0,0.0639540651664773,0,0.161543692538357,0,0,0.103851629068713,0,0,0,0,0,0.0854836503393642,0,0,0,0,0,0,0,0,0,0,0,0,0.0307916848521603,0,0.000359913717270784,0,0.0504623067394754,0,0
X1299.HK.EQUITY,0,0,-0.0409462146665589,0,0,0,0,-0.0759574578931148,0,0.193798945287204,0,0,-0.0180348483410386,0,0,0,0,0,0,0,0,0,0.183504992224314,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.12700120368083,0.0599001083093421,0,0,0,0,0.156777275098818,0,0,0.177546210309731,0,0,0,0,0,0.219351815755927,0,-0.123891162472734,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963942852974127,0,0,0,0,0,0,0,0,0,-0.139818770426642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418877583876822,0.0698058100071795,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0165710627253008,0
X601988.CH.EQUITY,0,0,0,0,0.523851608633341,0,0,0,-0.00784437701840153,0,0,0,0,0,0,0,0,0.283628596298694,0.0428555329284653,0.146075925567968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417944911532239,0,0,0,0,0,0,0,0,0,0,-0.0982929710823883,0,0,0.00140170626753289,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0512326489579249,0,0,0,0,0,0,0,0.166249739334759,0,0,0,0,0,0,0,0,0,0,0,0.130881174828238,0.0314295192240223,0,0,0.115412813438117,0,0,0,0,0.0255584284984273,0,0.143733156152538,0.028148392003045,0,0,0,0,0,0.37819983680673,0,0,0,0,0,0.0303680153490524,0,0,0,0,0,-0.0356090484337809
X388.HK.EQUITY,0,0,0,-0.0860922882845038,0,0,-0.112499219274298,0,-0.0902468457427289,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.197174527908198,0,0,0,0.115601520285586,0,0,0,0,0,0.488579366438107,0,0.0751274626282607,0,0,0.123930548267325,0,0.131391119362812,0,0
