,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.107984138750906,0,0.0963017795134459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44007642869435,0,0.448990642589221,0,0.159497631764849,0,0,0,0,-0.145400032672295,0,0,0,0,-0.162090009294213,0,8.67361737988404e-19,0,-0.754560733130605,0,0,0,0,0.0761692871234777,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.401448486834285,0,0,0,0,0.0847748102599371,0,0,1.73472347597681e-18,0,-0.104566712762984,0.161590542500367,0,-0.0281258211900253,0,0,0,0,0,0,0,0,0.0862241325100605,0,0,-0.155797409557307,0,0,0,0,0,0,0,0,0,0,0,0.0976449582016036,0,0,0,0.00675921879510293,0.330566182680779,0,0,0.0602005772832911,0,-0.0298373148805827,0,0.129481686119231
X601318.CH.EQUITY,0,0,0,0,0.0200257012043164,0.347080873226365,0,0,0,0,0,0,0,0,0.0112636050093919,0,0,0,0,0,0.118915110087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356401911270757,0.0429500169043656,0,0,0,0.0340890958087244,0,0,0,0,0
X601288.CH.EQUITY,0,0.705771181681795,0,0,0.0459726059330885,0,0,0,0,0,0,0.0186091652404533,0.138614071109408,0,0,0,0,0,0,0,0,0.0630651486785988,0,0,0,0,0,0.0188761753299162,0,0,0,-0.038267552227557,0,0,0,0,0,0,0,0,0,0.0493360082626838,0,0,-0.0320456599605071,0,0,0,-0.0463464758867015,0,0,0,-0.056111483086864
X601988.CH.EQUITY,0,0,0,0.434431163297537,0,0,0,0,0,0.212911904645868,0,0,0,0.0644838794043265,0,0.305135290663362,0,0,0,0.167724561630469,0,0,0,0,-0.0320367622375671,0,0,0,0,0,0,0,0,0,0,0,-0.488781760628124,0,0,0,0,0,0,0,0.210169747128127,0,0,0,0,0,0,0,0.426607168942537
X600036.CH.EQUITY,0,0.0649848096043023,0,0.0455725422362975,0,0,0.0149882381551006,0.0618406002584168,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0402190411407812,0.188520259907978,0,0.0314094022691173,0,0,0,0,0,0,0,0,0.105891901017936,0,0,0,0,0,0,0,0,0,0,0,0.159099891970065,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.11803944890119,0,0,0,0,0,0.225709000648755,0,0,0,0,0,0,0.0391772415747343,0,0,0,0.056194236553478,0.0408232624923023,0,0,0,0,0.044503666854445,0,0,0,-6.93889390390723e-18,0,0.131384079901296,0,0.101724532154057,0.241457784111173,0,0,0.054518502083424,0,0.0448974085368475,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.356678457655999,0.0144581987804997,0,0,0,-0.0748580178298435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141477192518053,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.180054104345179,0,0.111357756886163,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14470375619013,-0.136840568058187,0,-0.00286970693849937,0,0,-0.331373462305622,0,0.714942185983212,0.0789012643745531,0.474004356870401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105992855012421,0,0,0,0.212425986676792,0.119893315279146,0,0,0,0
X601658.CH.Equity,0,0,0,0.22003438579423,0.00118074060468802,0,0,0,0,0,-0.0305070126791048,0,0,0,0,0,0,0,0.272178617881707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909610399127678,0,0.23998883960986,0,0,0,0,0,-0.0406837597829925,-8.67361737988404e-19,0,0.108519109002662,0,0,0,0,0
X388.HK.EQUITY,0,0,0.208049944277752,0.135900799066967,0,1.73472347597681e-18,0,0,0,-0.202941911208107,0,0.0265255076090268,0,0,0,0,0,0.0438646712651236,0,0,0,0,0,0.412613552641122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784726170547681
X601328.CH.EQUITY,0.0621070527658725,0.181218784976714,0,0.133940583369598,0,0,0,0,0,0,0,0,0,0.105327283664321,0.109391216773998,0,0.0272833983516041,0,0,0,0,0,0,0,0,0.155768075177285,0,0,0,0.14626574902511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729692570352642,0,0,0.0712519245904526,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.128374834867589,0,0.100180883842512,0,0.0148500869993738,0,0,0,0.0274317758379621,0,0,0,0.0873845090563286,0.406524005963406,0,0,0,0,0.0397600896608237,0,0,0,0,-0.00166794617585052,0,0,0,0,0,0,0.0611641241486208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0.0360609058554206,0,0,0,0,0,0,0,0,0,0.223527851315252,0,0,0,0,0,0,0,0,0,0,0.149317633537403,0,0,0,0,0.110889635886214,0,0.0939872287700122,0,0,0,0,0,0,0,-6.6906755145661e-05,0.154183964670246,0,-0.00342022984727363,0,0,0,0,-0.0960412382400059
X600000.CH.EQUITY,0,0,0,0.224137073692041,0.0343588675749145,0.00847949813559267,0,0,0.0811106706923391,0,0,0,0.291717444798727,0,0,0,0,0,0,0,0,0.0503184848340116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125694331745296,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.00384533844273921,0,0,0,0,0,0,0,0,0,0.314282757680925,0,0,0.0333592339533559,0,0,0.0123282045252796,0,0,0,0,0,0.0121397801579571,0,0,0,0.0572777752742936,0.374925263826396,0,0.0997981476054159,0,0,0,0,0,0,0.0492300344407777,0.00317466950516642,0,0.0206986407317721,0,0,0,3.46944695195361e-18,0.0772731808926808,0,0
X601066.CH.EQUITY,0,0,0,0,0.0248448779904012,0,0,-0.204451571983736,0.0352194814152942,0,0,0,0,0,0,0.438856335843433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128152739143407,0,0.255330460267322,0.0756020768728988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
