,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0640170816442746,0,0.38495490763622,0.133525155438905,0.0711672555473666,0,0,0,0,0,0,0,0,0,0,0,0.251324951815662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697850059568358,0,0,0.0542990712539121,-3.46944695195361e-18,0.0544721400769687,0,0,0.0863806010639118,-0.0863850486565866,0.0281991907824458,0.0101439544173795
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0,0,0.112292438506254
X601939.CH.EQUITY,0,0,0,0,0.354334371858594,0,0,0,0,0,0,0.225174910460335,0,0,0.0109197730912362,0,0,0.142067222628683,0,0.068915563942009,0,-0.107010942825515,0,0,0.25096238943394,0.233503284195708,-0.0613455849630421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00842008269689655,0,0,0,0,2.16840434497101e-19,0.0382669761647082
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0751145462896224,0,0.079204948866284,0,0,0.0903700062601888,0,0.392576387516197,0,0,0,0,0,0,-0.033972500328752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171755915465872,0,0,0,0,0,0,0,0,0,0,0,0,0.0780886490424444,0,0,0,0.124922862195742,0,0,0,0,0,-0.0610757343077957,-0.0650157699543358
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0959381609522739,0.074140858746778,0,0,0,0,0,0.169198487665153,0,0,0,0,0.139195779574038,-0.136326618267697,0,0,0,0,0,0,0.00510304409464424,-0.0235730237529369,0.202621339515511,0,0,0,0.569194327883183,0,0,0,0,-0.0301557527235438,0.153375404167704,0,0,0,0,0,0,0,0,0,0,0.122169533689634
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136051166569328,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0307669648545489,0,0,0,0,0,0,0.106957534233588,0,-0.239127794349137,0,0,0,0,0,0,0,0.00929291712673539,0,0.0889157974732939,0,0.261784454657394,0.137954326777866,0.0666308722560145,0.0524570027149343,0.0822277340470635,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0928157461007207,0.106146460416591,0.166153495105714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23047703987795,0,0,0,0.211009526125326,0,0.0440837316630316,0,0.331400308700621,-0.0298329995685217,0,0,0.14251437430679,-0.0742698698517225,0,0,0,0,0,0,0,0.0902170367656725,0,0,0,0,0,0.0286959590496512,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0826106988438638,0,0,0,0,0,0.241499758295461,0,-0.0787752208445268,0.0642117474214927,0,0,0,0,0,0,0,0,0,0.107639824638502,0,0,0.142369211044533,0,6.93889390390723e-18,0.216613700223074,0,0,0.0608473952068603,0,0,0,0,0,0,0,0,0.234928754283152,-0.101572611365338,0,0.1078079500884,0,0,0.0606826003474221,0,0,0.108556140851382,0,0,0,0.0433213678318442,0
X601166.CH.EQUITY,0,0,0.0336019229877592,0.101199289017978,0,0,0,0,0,0,0,0.0325859535741364,0.0871290702367892,0,0.0510103189864314,0,1.0842021724855e-19,0,0,0,0,0,0.165956875001475,0,0,0,0,0,0.362186004538156,0,0,0,0,-1.0842021724855e-19,0,0.0254700927487689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
