,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.402507741482912,0,0.127575009464119,0.0467658642975434,0,0,-0.031351481907368,0,0,0,0,0,0,0,0.0821495655607961,0,0,-0.0366057813751219,0,-0.00973146146941769,0,0,0.0336115124295803,0.00518011058774552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882535757038346,0,0.0229274562210108,0.233457481127579,0,0,0,0,0,6.93889390390723e-18,0.049673640528524,-0.0607392138724845
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0144765532237291,0,0,0,0,0,0.160917184953082,0,0,0,0.347250063900352,0,0,0,0,0,0,0,0.0219331414746861,0,0,0,0,0,0,0,0.206043709295666,0,0.0816847819579702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160471497086664
X601939.CH.EQUITY,0,0.0756073750424211,0,0.78194983464807,0,0,0,0,0,0.0384819936158044,0.0585354061460329,0,-0.0433280664896814,0.00710653666252769,0,0.0733648833290626,0,0,0,-3.46944695195361e-18,0,0.00279810160800228,0,0,0,0,0.0427034409171041,0,0,0,0,0,0,0,0,0.0770789146092522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.084637262787788,0,0.953384628681515,0,0,0.00649475248705214,0,-0.0529773553466604,0,0.0184122173537389,0,0,-0.0377596616327303,0,0,0,0,0,0,0,0.0172084213922711,0,0,0,0,0,0,0,0,0,0,0,0.0322254744773206,0,0,0,0,0.00502028950777681,0,0,0,0,-0.0667123509652145,0,0,0.0511804985413535,0,0,0,0,-0.133748837710972,0,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0307009441465876,0.257064664776304,0,2.77555756156289e-17,0,0,0,0,0,0,0.401758162167164,0,0,0,0,0,0,0,-0.0437128976416609,0,0,0,0,0,0,0,0.156845134837828,0,0,0,0,0,0,0,0,0,0,0.103306489998003,0,0.224457376349176,0,0,0,0,0
X600036.CH.EQUITY,0.176575903050778,0,-6.93889390390723e-18,0.305081122009959,0,0,0,0,0,-0.0321876509574292,0,0,0,0,0,0.128915629828137,0,0.0812188428307605,0.0141315959050809,0,0,0,0,0,0,0.125722567577618,0,0,0,0,0,0,0,0,0,0,0,0.0622732115740678,0,0,0,0,0,0,0.0308683057483516,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,1.73472347597681e-18,0,0,0.0409694432075499,0,0,0,0,0,-0.0830716644569228,0,0,0,0,0,0,0,0,0,0,0.0148951171880526,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338094951397066,0,0,0,0,0,0,0,0,-0.0303815220493663,0,0,0,-0.0254418751854412,0,1.00703424155347,0,0,0,0
X1299.HK.EQUITY,0,0.0283632238032922,0,0,0,0,0,0,0,0.191279344321411,0,0,0.17809329424233,0,0,0,0,0,0,0,0,0,0.316542291747899,0,0,0,0,0,0,-0.0553561970883856,0.047866810345177,0,0,0,0,0,0.0729079814998261,0.0718366822738088,0,0,0,0.163831480908994,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124665239802253,0,0,0,0,-0.191414804114912,0,0,0,0,0,0,0,0.0743191499416685,0,0.360626025710813,0.0907816850368958,0,0,0,0,-0.0727790604056626,0,0,0.207589123860652,0,0,0.0623617430595458,0,0,0.162328791122385,0.214772548000201,0.117410896095842,0,0,0,0.412610488954665,0,0,0
X388.HK.EQUITY,0,0.244441945745022,0,0,0.198919890513407,0,0,0,-0.0621828307253232,0,0,0,0,0,0,0,0,-0.0277903376887963,0,0,0.043572956789044,0,0.114027956466923,0,0.100323706611055,0,0,0,0,0,0,0,0,0,0,0,0,0.241508934653373,0,0,0,0,-0.0409703383505043,0,-0.151048445884569,0.16269957214458,0,0,0,-0.0785881103766993,0,0,0.222239330342231
