Years	GDP251	CPIAUCSL	FYFF	FM2	GDP252	IPS10	LHUR	GPDIC96	PSCCOMR	FMRNBA	FMRRA	UTL11	HSFR	PWFSA	GDP273	CES275R	FM1	FSPIN	FYGT10	EXRUS	CES002
1961Q3	26.272	29.9	1.633333333	325.8333333	24.217	26.40063333	6.833333333	310.227	459.0131752	11087.66667	11148.33333	78.13703333	1343	33.33333333	21.016	11.05443222	143.1	70.10666667	3.946666667	106.8566667	45408
1961Q4	26.809	29.98	2.25	331.3333333	24.704	27.11203333	6.433333333	315.463	453.5412932	11325.66667	11394.66667	79.4916	1409.666667	33.33333333	21.039	11.0915719	144.2333333	72.34333333	3.946666667	107.0566667	45746
1962Q1	27.291	30.05333333	2.283333333	337.7	24.968	27.7933	5.766666667	334.271	456.949126	11334	11430	81.09053333	1334.666667	33.5	21.131	11.17486738	145.3666667	74.34	4.06	107.4066667	46128
1962Q2	27.589	30.20666667	2.663333333	345.3666667	25.271	28.19406667	5.566666667	331.039	446.2356676	11250.33333	11324.33333	81.65633333	1483.333333	33.46666667	21.209	11.2149141	146.4	70.72666667	3.88	107.7866667	46574
1962Q3	27.843	30.23666667	2.773333333	350.9666667	25.477	28.32433333	5.533333333	336.962	431.3728944	11253	11359	81.27396667	1457	33.43333333	21.262	11.24653265	146.5666667	59.74	3.966666667	108.3533333	46713
1962Q4	27.911	30.39333333	2.913333333	357.3	25.84	28.67503333	5.566666667	325.65	430.7484565	11354	11441.66667	81.6706	1493	33.66666667	21.325	11.28231865	146.7666667	60.74333333	3.943333333	108.0766667	46908.33333
1963Q1	28.277	30.43333333	2.95	365.2666667	26.013	29.01566667	5.7	343.721	431.4651075	11351.66667	11542.33333	82.0005	1421.333333	33.43333333	21.386	11.32602285	148.3333333	67.5	3.87	108.06	46937.66667
1963Q2	28.63	30.5	2.96	373.3666667	26.263	29.78716667	5.766666667	348.73	431.4841997	11263.33333	11426.33333	83.34456667	1621.333333	33.33333333	21.416	11.42241739	149.7666667	71.49333333	3.943333333	108.2133333	47240.33333
1963Q3	29.169	30.68333333	3.166666667	381.0333333	26.62	30.14783333	5.533333333	360.102	429.1138285	11175.33333	11470.66667	83.59533333	1613.666667	33.43333333	21.518	11.4755307	151.1666667	73.49666667	4.003333333	108.4233333	47453
1963Q4	29.396	30.75	3.486666667	388.6	26.846	30.63876667	5.566666667	364.534	434.4316105	11173	11502.33333	84.14146667	1721.333333	33.46666667	21.596	11.53155989	152.7666667	76.80333333	4.103333333	108.3433333	47745.66667
1964Q1	30.055	30.91	3.446666667	395.3333333	27.379	30.99946667	5.5	379.523	433.016663	11342.33333	11640	84.37963333	1638	33.46666667	21.697	11.53937586	153.7666667	80.39666667	4.15	108.3866667	47986.33333
1964Q2	30.404	30.95666667	3.466666667	401.9	27.864	31.63066667	5.266666667	377.778	433.1675407	11291.33333	11541	85.1809	1477.333333	33.46666667	21.744	11.59775168	154.8666667	84.78333333	4.216666667	108.4	48328.33333
1964Q3	30.819	31.02666667	3.473333333	410.2	28.38	32.2218	5.033333333	386.754	436.6002633	11397.66667	11680.33333	85.80683333	1560.333333	33.53333333	21.815	11.65705703	156.7333333	86.67333333	4.183333333	108.4466667	48725
1964Q4	30.902	31.13666667	3.443333333	419.3666667	28.459	32.58253333	5	389.91	459.7129508	11561	11916.33333	85.891	1488.333333	33.6	21.889	11.66338295	159.3	89.46	4.18	108.2466667	49134.66667
1965Q1	31.661	31.27	3.91	427.5333333	29.087	33.79483333	5	429.145	462.3666954	11626.33333	11948.66667	88.44123333	1426	33.63333333	21.963	11.75896705	160.6333333	90.46333333	4.193333333	108.0366667	49665
1965Q2	32.089	31.39	4.076666667	435.2333333	29.409	34.69656667	4.7	429.119	469.0123747	11486.66667	11946.33333	89.3377	1446.333333	33.93333333	22.072	11.85046621	161.7333333	93.17333333	4.206666667	108.38	50199.33333
1965Q3	32.74	31.58	4.083333333	442.9333333	29.914	35.46803333	4.466666667	444.444	466.0855943	11514	12052.33333	89.8688	1483	34.16666667	22.155	11.8766258	163	90.59666667	4.22	108.54	50760.33333
1965Q4	33.532	31.67333333	4.063333333	452.6	30.755	36.05916667	4.2	446.493	472.6093708	11600.66667	12092	89.6654	1464.666667	34.4	22.223	11.97775474	165.8666667	96.71666667	4.363333333	108.32	51351
1966Q1	34.352	31.93666667	4.446666667	461.9333333	31.208	37.05106667	3.933333333	484.244	496.02662	11819.33333	12268	90.76143333	1468	34.8	22.396	12.01217226	168.8333333	98.77666667	4.686666667	108.2933333	51998
1966Q2	34.471	32.27	4.74	468.8666667	31.294	38.0029	3.833333333	475.408	496.3323134	11600	12228.33333	91.5893	1337	35.06666667	22.576	12.04655473	171.2	95.35333333	4.8	108.47	52688.66667
1966Q3	34.698	32.49333333	5.333333333	471.5666667	31.652	38.594	3.8	470.697	489.9120111	11536	12264	91.33506667	1133	35.13333333	22.75	12.10975847	170.9	90.16333333	5.016666667	108.3966667	53345.33333
1966Q4	34.977	32.82666667	5.563333333	476.1333333	31.783	39.13506667	3.666666667	472.957	454.6379231	11507.66667	12211	90.9979	950	35.53333333	22.927	12.16510384	171.5333333	83.74	5.116666667	108.52	53708.33333
1967Q1	35.287	32.94	5.113333333	482.3	31.97	39.1095	3.833333333	460.007	443.366677	11843.33333	12279	89.42066667	1060	35.36666667	22.993	12.19916736	172.3	89.91	4.683333333	108.56	54036.33333
1967Q2	35.289	33.06666667	4.173333333	493	32.398	38.78413333	3.8	440.393	425.8268762	12302.66667	12448	87.26076667	1150.333333	35.33333333	23.108	12.2753241	174.9	97.66333333	4.66	108.48	54103
1967Q3	35.569	33.4	3.89	506.3666667	32.563	38.86163333	3.833333333	453.033	416.0922209	12518.66667	12619	85.9561	1339.666667	35.73333333	23.322	12.35850015	178.2666667	100.3666667	5.153333333	108.42	54370.33333
1967Q4	35.838	33.73333333	4	518.0333333	32.759	39.6631	3.9	462.834	402.3806382	12905.33333	13021.66667	86.65646667	1483.333333	35.86666667	23.525	12.4161302	181.5666667	102.9666667	5.51	108.7366667	54710.33333
1968Q1	36.576	34.1	4.606666667	527.5333333	33.539	40.5988	3.766666667	472.907	402.3085152	12920	13202.33333	87.6082	1402.666667	36.1	23.776	12.54101902	184.1	101.7833333	5.596666667	111.0333333	55190.33333
1968Q2	37.197	34.4	5.64	535.9333333	34.055	41.0002	3.566666667	492.026	396.3392971	12449.33333	13144.33333	87.20846667	1476	36.43333333	24.019	12.65725502	186.7	102.7366667	5.75	111.01	55626
1968Q3	37.45	34.86666667	6.04	545.8666667	34.695	41.47343333	3.633333333	476.053	383.2654496	12786.66667	13382	86.98466667	1470.666667	36.7	24.269	12.66783979	190.5666667	108.5533333	5.546666667	110.9033333	56103.66667
1968Q4	37.608	35.26666667	5.836666667	557.8666667	34.849	41.92183333	3.4	480.998	387.376297	13040.33333	13537.66667	86.8872	1585	37.03333333	24.542	12.7557848	194.2333333	112.8633333	5.58	110.6566667	56639
1969Q1	38.201	35.7	6.31	569.3333333	35.24	42.7055	3.4	512.686	403.1059785	12931	13703.33333	87.39633333	1674	37.16666667	24.783	12.86581727	198.4666667	112.3766667	6.086666667	110.69	57267.66667
1969Q2	38.31	36.26666667	7.623333333	575.5333333	35.463	43.14966667	3.4	508.601	417.5931649	12563	13656	87.33816667	1556	37.6	25.103	12.96494359	200.5	111.1366667	6.263333333	110.8566667	57849.33333
1969Q3	38.548	36.76666667	8.9	579.3666667	35.626	43.59396667	3.5	520.36	428.1647038	12404.66667	13690	86.98136667	1418	38.1	25.418	13.02005561	201.5666667	105.22	6.66	111.19	58433
1969Q4	38.365	37.3	9	583.6333333	35.906	43.5985	3.633333333	492.334	430.8709898	12822	13966	85.9418	1372.333333	38.53333333	25.716	13.13269848	202.8666667	104.9666667	7.133333333	110.9533333	58622.66667
1970Q1	38.301	37.9	8.976666667	587.9333333	36.122	42.66883333	3.866666667	476.925	433.1939862	13065.33333	14118	82.80693333	1239	39	26.018	13.16379473	205.0333333	98.53666667	7.56	110.35	58742.33333
1970Q2	38.373	38.46666667	7.933333333	589.0666667	36.29	42.23946667	4.6	478.419	429.9032466	13192.33333	14095.66667	80.96933333	1291	39.1	26.304	13.23865766	206.5333333	91.37333333	7.456666667	110.1733333	58649
1970Q3	38.714	38.9	7.14	599.7333333	36.607	42.07776667	5	486.594	414.8925543	13147	14173	79.73853333	1433.666667	39.2	26.562	13.33830199	208.5	83.78666667	7.61	109.0233333	58313.33333
1970Q4	38.299	39.4	6.03	616.2333333	36.503	41.1324	5.6	458.406	400.5017239	13973	14465.66667	76.74686667	1587	39.66666667	26.91	13.33843474	212.8	92.03	7.186666667	108.6033333	57837.66667
1971Q1	39.361	39.86666667	4.253333333	633.5	37.205	41.8098	5.966666667	517.935	385.5723421	14317.66667	14660.33333	77.6124	1820.666667	39.93333333	27.164	13.51039293	215.7666667	102.52	6.246666667	108.3066667	57953.66667
1971Q2	39.583	40.13333333	4.163333333	658.3333333	37.548	42.04556667	5.933333333	533.986	385.6676435	14594.33333	14846.33333	77.5414	1981.666667	40.33333333	27.472	13.64645619	220.2666667	111.8933333	5.973333333	107.8833333	58106.66667
1971Q3	39.897	40.6	5.26	679.3666667	37.847	42.2794	6	541.01	377.7832411	14415.33333	15124	77.41433333	2089	40.56666667	27.743	13.73041077	224.6666667	108.87	6.61	107.45	58292.33333
1971Q4	40.011	40.9	5.22	698.5	38.479	43.0327	5.933333333	524.085	370.2506705	14882	15293.66667	78.68036667	2117	40.73333333	27.915	13.80308228	227.1666667	106.4466667	5.96	104.0566667	58591.66667
1972Q1	40.722	41.23333333	3.643333333	717.9	38.989	44.5988	5.833333333	561.147	377.7010988	15260.66667	15320.66667	80.9427	2393	41.13333333	28.214	13.96229059	230.2333333	113.55	5.986666667	101.3966667	59150.33333
1972Q2	41.684	41.5	4.09	738.4333333	39.726	45.868	5.733333333	595.495	397.3630615	15514.66667	15623.33333	82.61966667	2268	41.36666667	28.384	14.14178503	235.2666667	120.41	6.13	98.83333333	59824
1972Q3	42.081	41.8	4.603333333	759.3	40.336	46.36153333	5.633333333	603.97	406.7458336	15676.33333	15918	83.07493333	2296	41.83333333	28.637	14.19483428	238.7666667	121.7233333	6.143333333	98.76333333	60396.33333
1972Q4	42.77	42.23333333	4.99	786.3666667	41.276	47.70366667	5.466666667	607.104	419.1215354	15643	16211.33333	84.8401	2462.333333	42.16666667	28.876	14.34981311	244.8666667	124.3366667	6.436666667	99.28333333	61027
1973Q1	43.856	42.73333333	5.95	808.9	42.021	49.30246667	5.033333333	645.654	455.2102611	15421	16689	87.2015	2378.666667	43.06666667	29.23	14.47763785	250.9666667	130.5	6.486666667	98.51333333	61940.66667
1973Q2	44.363	43.66666667	7.35	820.6	41.999	49.95723333	4.933333333	675.837	511.6469271	14982.66667	16775.33333	87.6975	2238.333333	44.7	29.795	14.40680785	253.1	123.1866667	6.743333333	92.67	62683
1973Q3	44.127	44.46666667	9.796666667	836.2	42.149	50.31146667	4.833333333	649.412	610.8919299	14853.66667	16843.33333	87.31646667	2080.333333	45.96666667	30.337	14.40843193	257.3	117.5333333	7.143333333	89.54	63107.33333
1973Q4	44.548	45.56666667	10.27333333	843.6	42.024	51.08593333	4.733333333	674.253	623.4075578	15305.33333	16879	87.8661	1758.333333	46.96666667	30.961	14.39270863	259.3	118.86	6.87	90.65666667	63630.33333
1974Q1	44.162	46.8	9.523333333	859.8	41.662	50.95833333	5.066666667	631.23	689.2338887	15942.33333	17122.66667	87.2044	1576.333333	48.7	31.877	14.19693835	264	105.8233333	6.896666667	95.84	64032.33333
1974Q2	44.29	48.16666667	10.39	872.5333333	41.829	50.774	5.1	628.102	712.26882	15403.66667	17284	85.86236667	1529.333333	50.73333333	32.764	14.05344281	267.1666667	104.6033333	7.433333333	92.42666667	64220.66667
1974Q3	43.861	49.4	12.28666667	881.1	42.016	50.76333333	5.466666667	592.672	709.7132264	14200.33333	17414.66667	85.18713333	1323.666667	52.56666667	33.638	14.1324789	269.3	93.55666667	7.796666667	93.57	64333.33333
1974Q4	43.689	51.03333333	10.28333333	893.2666667	41.41	49.82643333	6.166666667	598.306	679.8779506	15279.66667	17395.66667	82.93453333	1082	55.33333333	34.485	14.16900236	272.3333333	78.09333333	7.873333333	95.00666667	64020.66667
1975Q1	43.166	52.26666667	7.3	907.5	41.764	46.16843333	7.8	493.212	599.0808294	16940	17364.66667	75.20633333	970.3333333	56.56666667	35.132	14.16037874	274.3666667	81.53	7.44	92.40333333	62647.66667
1975Q2	43.482	52.96666667	5.416666667	936	42.445	44.74173333	8.8	476.085	564.5259562	17336	17430	71.78573333	1039.666667	57.03333333	35.578	14.25149614	277.2666667	96.91	8.006666667	91.43	61786.33333
1975Q3	44.218	53.9	5.93	973.7333333	43.048	45.44796667	8.6	516.402	550.3424283	17422.66667	17669	72.8702	1191	58.4	36.247	14.19095586	283.4	101.2433333	8.106666667	94.38333333	61975.33333
1975Q4	44.798	54.93333333	5.76	998.7333333	43.496	46.6479	8.366666667	530.596	552.5082886	17541.33333	17756.66667	74.78486667	1322.666667	59.7	36.862	14.16427832	285.9666667	98.37	8.206666667	97.16333333	62606.33333
1976Q1	45.806	55.76666667	4.946666667	1027.7	44.362	47.99556667	7.933333333	585.541	519.427603	17651.33333	17748	76.61503333	1408.666667	60	37.27	14.22477253	288.7666667	106.9066667	7.843333333	97.52	63481.33333
1976Q2	46.148	56.16666667	4.983333333	1060.966667	44.757	48.8411	7.566666667	610.513	538.2637178	17774	17844.66667	77.81823333	1425	60.23333333	37.592	14.39395504	294.4333333	114.0533333	7.73	98.59333333	64236.66667
1976Q3	46.369	57	5.36	1087.533333	45.225	49.36623333	7.733333333	611.646	556.4880069	17829	17948.33333	78.29426667	1482	60.7	38.166	14.48810608	297.4666667	115.7066667	7.82	98.97	64554.33333
1976Q4	46.701	57.86666667	5.073333333	1124.666667	45.82	50.08026667	7.7	615.898	518.394685	18066.33333	18142	78.7841	1663.333333	61.46666667	38.765	14.55436319	301.7333333	115.0466667	7.43	98.59	64987.33333
1977Q1	47.265	58.8	4.646666667	1164.933333	46.363	51.1928	7.633333333	646.198	530.6786274	18305	18369.33333	80.0696	1758	62.7	39.452	14.62099343	308.6666667	114.5466667	7.156666667	99.39	65646.66667
1977Q2	48.193	59.93333333	4.923333333	1199.033333	46.614	52.7086	7.2	696.141	554.2201039	18362	18489.66667	82.28076667	1975.333333	64.03333333	40.13	14.64193736	315.7	110.2933333	7.43	99.08666667	66651
1977Q3	49.056	60.8	5.57	1227.166667	47.058	53.60893333	7.033333333	734.078	508.2600084	18163.66667	18712.66667	83.16693333	1990.333333	64.86666667	40.736	14.69668855	320.4333333	109.0266667	7.336666667	98.29666667	67521.33333
1977Q4	49.051	61.63333333	6.373333333	1254.2	47.765	54.0325	6.8	713.356	498.5480458	18018.33333	18949.33333	83.05726667	2011	65.93333333	41.321	14.77486671	326.5	104.2766667	7.48	97.53333333	68372.66667
1978Q1	49.209	62.66666667	6.68	1278.5	48.036	53.75496667	6.366666667	727.504	522.9866707	18793.66667	19280.33333	82.5861	1866	67.06666667	42.018	14.80054327	333.5333333	100.14	7.893333333	93.81	69043.66667
1978Q2	51.148	63.93333333	7.013333333	1301.033333	49.061	55.47453333	6.133333333	777.454	539.6671282	18750.66667	19449.66667	83.92256667	2101.333333	68.5	42.885	14.88058808	340.6	102.4733333	8.18	92.59666667	70257
1978Q3	51.652	65.46666667	7.816666667	1325.366667	49.275	56.4813	6	801.452	540.4448637	18782.33333	19966	84.60896667	2052.666667	70.13333333	43.635	14.96884326	348.0333333	110.1166667	8.503333333	89.30333333	71331
1978Q4	52.332	67.03333333	9.056666667	1352.133333	49.675	57.20826667	5.9	819.689	570.3712105	18978.33333	19991.66667	85.1413	2015	71.5	44.456	15.04225544	353.6333333	110.6333333	8.623333333	86.64	72130.66667
1979Q1	52.434	68.53333333	10.05333333	1371.8	49.935	57.8184	5.933333333	819.556	583.7775197	18708.66667	19656.66667	85.4326	1731.333333	73.63333333	45.284	15.09603726	358.6	109.1866667	9.07	87.55	72914.66667
1979Q2	52.484	70.63333333	10.11333333	1400.033333	49.916	57.82476667	5.733333333	817.66	615.6740717	18271.33333	19495.33333	84.59856667	1823.666667	75.66666667	46.509	15.03638445	366.7	112.2833333	9.183333333	88.63333333	73588.33333
1979Q3	52.862	72.96666667	10.56666667	1434.8	50.41	57.71496667	5.8	801.742	609.6587249	18711.66667	19936	83.9894	1817	77.4	47.65	14.94813762	376.4666667	115.18	8.963333333	88.08333333	74064.66667
1979Q4	53.017	75.2	12.79333333	1460.133333	50.555	57.6799	5.933333333	786.817	602.9268718	18504	20260	83.02986667	1679	80.43333333	48.793	14.85733623	380.3	118.0433333	10.09333333	88.84333333	74313.33333
1980Q1	53.186	77.96666667	13.91	1483.633333	50.475	57.9784	6.2	781.114	604.9426351	19242.33333	20698.33333	82.861	1396.333333	83.4	50.246	14.7369849	385.9	125.47	11.2	88.29666667	74580.33333
1980Q2	52.113	80.9	15.26	1504.766667	49.349	56.67326667	6.9	710.64	559.6489311	18491.33333	20590.66667	79.83966667	1008.333333	86.1	51.457	14.6414437	385.6666667	118.3666667	11.46666667	90.72	74306.33333
1980Q3	52.026	82.76666667	9.37	1545.4	49.886	54.45163333	7.7	656.477	549.300944	20316.33333	20794	75.58123333	1300.333333	88.56666667	52.652	14.72894056	394.1	134.74	10.37666667	86.59333333	73583.33333
1980Q4	52.991	84.73333333	13.17666667	1584.866667	50.55	56.14093333	7.5	723.22	577.5766752	19949.66667	21509.66667	77.72963333	1501.333333	90.76666667	53.955	14.75765753	408.1666667	149.0566667	11.98	87.45666667	74108
1981Q1	54.065	87.2	17.97	1608.466667	50.766	57.033	7.366666667	795.091	536.6157468	20379.66667	21842.66667	78.37103333	1425	92.73333333	55.349	14.75850154	411.5333333	149.65	12.86666667	90.91333333	74662
1981Q2	53.643	89.13333333	16.31333333	1653.333333	50.778	56.96006667	7.366666667	757.24	512.7117829	20713.33333	22233.66667	77.9464	1268.666667	95.46666667	56.265	14.75390195	423.7	150.7933333	13.63333333	95.51666667	75004.66667
1981Q3	54.292	91.4	18.65333333	1682.166667	50.979	57.6609	7.366666667	804.242	499.5328824	20625	22337	77.5193	1008.666667	96.66666667	57.197	14.85803158	426.3333333	146.65	14.23	102.8633333	75396.66667
1981Q4	53.615	93.43333333	14.75333333	1721.3	50.594	56.95776667	7.933333333	773.053	470.2579224	21273.66667	22373.66667	75.9251	873.6666667	97.56666667	58.068	14.92619189	428.9	134.47	14.62	100.5533333	75275.33333
1982Q1	52.736	94.4	13.45666667	1766.8	50.927	55.42906667	8.666666667	692.514	446.7871173	21240.33333	22554.33333	72.84663333	873	98.66666667	58.803	15.02728118	440.4333333	132.33	14.24666667	101.1766667	74622.33333
1982Q2	53.019	95.2	14.69	1801.933333	51.107	54.91796667	9.233333333	691.9	433.6050801	20984	22397	72.1219	957.6666667	98.93333333	59.365	15.07180253	445.5	127.24	13.78333333	105.5566667	74207.33333
1982Q3	52.819	97.4	12.28666667	1836.066667	51.501	54.00763333	9.733333333	683.825	413.6609526	21495.66667	22299.33333	71.00586667	1038	100.2	60.294	15.03968214	448.9666667	122.4633333	13.77	110.76	73626.33333
1982Q4	52.866	97.93333333	9.74	1874.466667	52.436	53.07726667	10.43333333	622.93	396.506015	22299	22976.33333	69.42266667	1229.666667	101.0333333	60.972	14.9715196	464.3	146.3666667	11.26666667	113.5066667	72993
1983Q1	53.518	97.86666667	8.713333333	1957.1	52.95	53.00156667	10.53333333	645.11	389.2124887	22994	23575.66667	69.5888	1529.333333	101.3	61.498	15.01101352	478.7666667	161.0741	10.57333333	109.8066667	72877.33333
1983Q2	54.725	98.7	8.733333333	2031.466667	54.003	54.1291	10.2	707.372	410.7843305	23806	24724.66667	71.49943333	1618	101.1666667	62.063	14.95877813	494.6	177.0682	10.43	111.6133333	73352.33333
1983Q3	55.805	99.76666667	9.303333333	2066.366667	54.962	55.6584	9.666666667	754.937	419.1866463	23791.33333	25336.33333	73.71956667	1809.333333	101.7	62.88	14.8727924	507.4333333	186.2459	11.36	115.2866667	74167.33333
1983Q4	56.947	100.7666667	9.423333333	2100.466667	55.829	57.59026667	8.833333333	834.427	433.8276693	24365	25428.33333	76.39896667	1736.666667	102.1333333	63.303	14.87828236	516.3333333	187.8206333	11.62666667	116.1366667	75520.66667
1984Q1	58.061	102.0333333	9.54	2142.2	56.31	59.0245	8.033333333	921.763	445.8334666	24863.66667	25549	78.03783333	1948.333333	102.9	63.978	14.94022957	524.6666667	183.2697333	11.78	118.47	76653.33333
1984Q2	59.06	103.2333333	10.17333333	2192.6	57.117	60.2317	7.633333333	952.841	457.7991949	24054	25778.66667	79.40173333	1762.666667	103.8333333	64.599	14.87953809	534.3666667	178.0058333	12.78666667	117.18	77686.33333
1984Q3	59.634	104.0666667	11.31	2225.233333	57.558	60.8998	7.4	974.989	440.8056003	20290.66667	26037.66667	79.78103333	1720.333333	103.8666667	65.098	14.90476736	540.7	177.5844333	13.21333333	123.0133333	78575
1984Q4	60.124	105.0333333	10.24	2263.733333	58.317	60.9343	7.3	958.993	421.4869196	20330	26288.66667	79.5082	1659	103.8	65.506	14.93274681	544.7666667	186.7046667	12.08333333	128.0666667	79352
1985Q1	60.68	105.8333333	8.41	2333.366667	59.297	61.1005	7.266666667	927.375	397.4837739	25238.66667	27195.33333	79.0669	1651.666667	104.0333333	66.212	14.97726437	557.4	192.3524333	11.46333333	133.2933333	79983.33333
1985Q2	61.198	107	8.273333333	2379.466667	59.836	61.23926667	7.233333333	943.383	387.6723288	26455.33333	27871.66667	78.57536667	1767	104.5333333	66.714	14.96325279	570.7	202.1395	11.38	134.1133333	80611.33333
1985Q3	62.155	107.7	7.77	2431.233333	60.971	61.0871	7.3	932.959	364.6059058	28086	29213.66667	77.92606667	1701	104.6	67.144	14.96065632	589.2	210.2626	10.26666667	127.13	81048.33333
1985Q4	62.632	108.5333333	7.986666667	2469.866667	61.109	61.29	7.066666667	969.434	347.7380527	29073	30478.66667	77.6976	1736	104.7333333	67.672	14.93071633	607.7666667	210.7481667	10.13	120.2533333	81562
1986Q1	63.231	109.7	8.09	2504.9	61.619	62.0289	6.966666667	967.442	345.3574905	30606	31596.66667	78.3657	1920.666667	105.2	68.159	14.89449469	622.1333333	234.1908333	9.05	113.58	81982
1986Q2	63.482	108.9333333	7.106666667	2561.033333	62.272	61.49156667	7.166666667	945.972	318.4566593	31781.33333	32624	78.11446667	1887.666667	102.6333333	68.2	14.93501905	642.1666667	262.1017667	7.596666667	106.8633333	82307
1986Q3	64.09	109.5	6.55	2628.933333	63.352	61.58833333	7.033333333	916.315	315.7571794	33793	34598.33333	78.13276667	1812	102.7	68.713	14.87790761	669.8666667	270.3160333	7.423333333	103.5066667	82593.66667
1986Q4	64.413	110.2	5.926666667	2688.933333	63.755	62.05016667	6.966666667	917.736	320.1856626	35517.33333	36384.33333	78.58746667	1663.666667	103.2666667	69.203	14.836453	695.9	266.4994333	7.376666667	101.6533333	83132.33333
1987Q1	64.837	111.3333333	6.48	2743.1	63.783	63.04453333	6.6	945.776	327.6973444	38376	39030	79.43776667	1797	104.0333333	69.984	14.76760721	728.5333333	296.9868	7.146666667	98.32333333	83641.33333
1987Q2	65.55	112.6333333	6.45	2768.066667	64.655	63.99246667	6.4	947.1	335.9388907	38538.66667	39390.66667	80.0706	1656	104.9333333	70.586	14.69351412	741.1666667	335.3945	7.96	93.56666667	84342
1987Q3	66.145	113.8666667	6.68	2784	65.381	65.13533333	6.1	948.055	356.0888063	38551.33333	39250	80.7952	1591.333333	105.7	71.306	14.60790223	743.7	365.6247	8.536666667	94.69	85007.33333
1987Q4	67.3	115.0333333	7.066666667	2814.966667	65.541	66.5536	5.9	1021.98	356.1377882	38590	39426	82.28406667	1622	106.0666667	71.911	14.58262823	752.3333333	325.2398667	9.266666667	91.49	85787.66667
1988Q1	67.629	115.9333333	6.726666667	2852.466667	66.632	67.53963333	5.7	964.398	357.5161701	38509.33333	39261	83.14406667	1381.333333	106.1666667	72.534	14.55460224	754.7	287.4965667	8.623333333	86.7	86480.33333
1988Q2	68.489	117.0666667	6.846666667	2913.633333	67.109	68.12563333	5.566666667	987.858	359.5336594	37174	39615.33333	83.69786667	1508.666667	106.9333333	73.337	14.5251435	767.2	303.7339667	8.726666667	85.49	87235
1988Q3	68.854	118.5	7.756666667	2951	67.669	68.57756667	5.466666667	994.204	379.3673271	37166.33333	40420.33333	83.95206667	1479.333333	108.2333333	74.213	14.48092465	781	308.9207333	9.08	89.19666667	87962.33333
1988Q4	69.763	119.9	8.28	2973.133333	68.463	68.8883	5.366666667	1007.371	366.6569966	37771	40437.66667	84.48306667	1527.666667	109.2666667	74.938	14.45343007	783.9666667	312.7615667	8.913333333	88.57666667	88583.33333
1989Q1	70.471	121.1666667	9.08	2996.233333	68.718	69.39793333	5.3	1045.975	374.4846075	38787.66667	40404.66667	84.96316667	1536.333333	111	75.827	14.40805833	785.4	329.6481333	9.123333333	87.3	89357.66667
1989Q2	70.933	123	9.833333333	3011.3	69.042	69.27666667	5.133333333	1033.753	373.404609	37618.66667	39559.33333	83.91923333	1364	113.1333333	76.815	14.32996748	779.0666667	349.0286667	9.133333333	90.56333333	89891.66667
