Name	BANKS	INSURANCE	FICIAL SVS	REAL ESTATE	CON & MAT	INDS GDS & SVS	AUTO & PARTS	FOOD & BEV	PERS & H/H GDS	RETAIL	MEDIA	TRAVEL & LEIS	CHEMICALS	BASIC RESOURCE	OIL & GAS	TELECOM	HEALTH CARE	TECHNOLOGY	UTILITIES
4/30/2004	93.16	41.47	71	NaN	101.86	59.63	99.15	94.52	100.49	82.96	50.93	84.65	78.43	118.91	92.79	55.5	75.73	34.91	88.92
5/31/2004	92.75	40.76	71.63	NaN	101.48	58.86	99.24	95.5	99.82	85.8	50.57	83.65	78.57	120.84	94.1	53.84	75.75	34.98	90.37
6/30/2004	93.64	42.53	72	NaN	104.5	60.85	103.42	98.05	101.55	88.27	51.97	85.5	81.68	123.86	95.73	54.09	74.29	36.22	93.29
7/30/2004	91.62	40.51	70.25	NaN	105.03	59.47	102.7	93.43	97.99	86.65	48.7	83.41	80.55	130.12	99.14	53.15	74.63	31.89	94.21
8/31/2004	93.18	39.9	71.36	NaN	106.37	58.22	98.08	89.32	95.61	85	46.86	80.86	78.83	130.6	97.01	53.47	75.13	30.28	94.85
9/30/2004	95.42	40.43	71.74	NaN	109.5	59.87	96.48	86.86	95.05	86.8	47.39	77.42	81.2	138.42	100.05	54.63	75.25	32.71	96.67
10/29/2004	97.45	40.85	72.91	NaN	110.05	59.99	95.96	88.63	95.58	86.34	48.5	78.43	82.46	131.46	100.12	57.2	73.13	34.01	100.63
11/30/2004	100.15	42.76	77.7	NaN	113.16	62	95.87	91.99	99.46	87.78	50.14	82.43	86.64	142.39	102.52	59.96	71.39	35.23	99.8
12/31/2004	103.39	45.1	81.28	NaN	118.04	62.2	98.58	92.91	102.8	89.69	50.54	85.94	88.9	138.48	99.43	61.28	73.78	34.09	104.98
1/31/2005	105.45	45.65	83.34	NaN	127.18	65.88	101.36	94.99	104.24	93.24	52.68	89.33	89.91	144.75	103.77	61.63	73.53	33.18	108.83
2/28/2005	107.77	47.78	85.46	NaN	129.16	67.47	104.91	98.31	106.87	94.46	53.67	91.54	95.72	160.26	112.62	60.97	75.66	34.15	108.84
3/31/2005	106.92	47.89	84.02	NaN	126.07	67.63	105.08	100.16	108.75	94.04	54.18	90.83	95.31	153.14	111.08	60.77	75.82	33.31	108.78
4/29/2005	104.32	45.34	83.96	NaN	122.54	65.01	97.6	99.84	106.11	90.64	52.47	86.15	91.84	142.05	109.47	59.34	81.06	32.82	111.37
5/31/2005	108.65	47.52	89.22	NaN	131.97	69.22	105.97	105.38	112.9	93.44	54.24	90.87	96.9	151.08	114.51	61.11	85.33	36.36	117.05
6/30/2005	112.49	48.97	92.06	NaN	139.6	71.37	110.27	106.07	116.32	95.64	55.74	94.51	98.46	156.83	125.33	62.58	84.94	37.7	122.73
7/29/2005	116.01	51.84	95.81	NaN	146.44	73.99	120.92	109.87	120.31	95.89	56	96.86	104.11	168.97	129.05	65.05	87.41	38.52	122.93
8/31/2005	115.09	50.58	97.87	NaN	147.22	74.49	119.9	110.91	120.17	95.33	55.74	97.27	102.81	174.31	133.94	65.3	87.26	37.36	125.2
9/30/2005	120.42	52.89	103.33	NaN	151.15	77.97	128.86	117.32	125.08	93.84	56.64	96.81	110.35	197.34	142.3	65.16	91.25	40.29	130.38
10/31/2005	118.99	53.05	98.72	NaN	144.57	75.52	118.89	116.74	123.44	91.6	54.78	95.34	107.11	187.14	131.96	64.99	92.92	38.53	125.65
11/30/2005	125.28	57.72	104.07	NaN	150.95	79.49	120.76	117.66	130.15	93.78	55.77	101.57	112.77	197.76	135.15	61.6	93.78	40.55	130.71
12/30/2005	130.08	60.57	109.47	NaN	159.41	84.78	121.84	119.12	137.34	100.29	58.15	107.6	118.47	212.63	134.12	62.15	96.2	41.99	136.81
1/31/2006	135.86	61.67	118.51	NaN	169.77	89.98	130.85	119.02	139.22	100.58	58.74	109.46	121.55	239.58	145.39	59.41	97.11	42.76	145.81
2/28/2006	143.91	64.64	125.58	NaN	177.98	93.15	136.54	122.37	144.65	105.22	58.14	110.15	122.27	237.56	137.63	58.79	95.98	43.2	153.38
3/31/2006	144.24	66.2	131.56	NaN	187.65	95.22	144.06	122.55	147.16	105.21	60.43	110.63	124.13	258.09	141.16	61.52	100.37	46.37	152.18
4/28/2006	144.82	65.5	132.27	NaN	189.86	97.82	143.15	122.82	148.65	106.03	60.89	110.91	127.93	271.12	145.52	63.07	101.09	45.3	153.07
5/31/2006	138.3	61.68	124.85	NaN	178.16	91.16	135.23	117.86	139.47	105.24	58.94	105.44	122.77	259.1	137.67	61.88	97.92	41.88	151.07
6/30/2006	138.78	61.74	126.71	NaN	181.76	91.24	129.09	121.06	140.89	109.17	58.86	109.3	122.55	261.22	139.25	61.12	101.17	41.4	153.51
7/31/2006	141.51	62.23	131.05	NaN	181.73	89.25	131.41	127.47	146.44	114.75	57.35	108.16	126.3	266.25	143.93	61.38	103.45	39.04	160.43
8/31/2006	147.53	66.23	134.96	NaN	189.1	92.52	137.17	131.21	151.4	118.32	59.55	112.99	129.03	268.27	140.19	62.46	105.52	41.34	166.12
9/29/2006	151.87	68.63	141.88	NaN	196.89	95.51	139.81	134.15	154.03	121.92	61.21	118.47	133.16	260.13	135.86	66.18	104.18	41.8	173.54
10/31/2006	157.03	70.4	148.77	NaN	204.05	99.97	150.58	134.38	156.38	126.16	63.52	122.5	137.75	293.25	140.88	72.1	103.81	42.59	177.94
11/30/2006	153.88	69.73	149.91	NaN	210.4	100.47	149.09	137.21	158.4	124.72	63.02	126.75	139.22	286.18	142.4	72.53	100.55	42.62	184.37
12/29/2006	160.05	72.97	162.14	NaN	221.46	107.38	156.63	140.67	165.34	128.21	64.12	135.77	147.4	296.96	143.94	76.23	100.96	44.08	192.28
1/31/2007	165.19	73.49	165.66	NaN	233.9	112.75	162.46	143.32	171	131.06	66.43	139.21	152.61	299.22	139.11	78.56	103.69	43.96	193.05
2/28/2007	158.96	73.39	162.75	NaN	232.68	110.45	168.94	141.27	168.61	133.6	64.96	137.62	148.53	303.63	135.11	76.07	101.88	42.53	188.85
3/30/2007	161.44	72.9	169.01	NaN	244.69	114.12	185.78	148.46	176.22	142.31	66.51	144.24	160.69	327.04	140.74	74.26	101.94	43.19	197.91
4/30/2007	169.63	77.11	168.43	NaN	252.86	122.01	195.37	152.84	180.72	149.4	67.44	147.07	168.62	330.19	143.52	77.97	104.49	45.52	205
5/31/2007	171.86	77.97	172.52	NaN	270.95	128.94	210.6	155.23	186.66	148.82	71.88	150.71	173.82	370.04	151.04	82.19	103.1	47.39	218.74
6/29/2007	165.64	76.52	163.15	NaN	265.86	130.26	215.56	154.39	184.03	142.55	70.39	142.45	182.71	383.9	162.57	83.37	100.86	48.7	216.28
7/31/2007	161.06	71.85	154.11	NaN	254.28	125.38	211.64	151.29	178.03	138.95	67.87	138.46	177	379.95	156.84	79.29	98.09	47.57	207.09
8/31/2007	154.49	71.74	150.17	NaN	246.38	123.4	205.85	157.51	177.6	139.79	67.09	136.32	178.11	370.21	152.72	83.59	97.49	49.09	213.2
9/28/2007	150.62	73.56	149.82	NaN	235.94	122.09	215.87	155.26	180.32	138.14	64.33	128.47	177.75	414.33	156.47	87.48	96.2	50.98	219.84
10/31/2007	154.18	74.32	154.94	NaN	243.69	127.07	236.67	160.96	181.49	144.85	65.97	137.21	182.01	422.27	162.39	94.44	93.87	48.79	231.71
11/30/2007	143.37	66.68	147.85	NaN	231.24	121	207.14	161.06	177.12	134.23	61.77	119.8	178.48	408.42	155.78	92.9	96.19	45.52	234.11
12/31/2007	138.34	66.38	145.03	NaN	223.14	119.9	198.67	159.58	179.53	129.35	62.18	115.92	189.11	388.61	159.93	91.21	92	44.34	234.65
1/31/2008	119.68	57.92	131.79	NaN	195.58	103.49	167.04	143.87	156.75	113.35	54.97	103.66	170.45	354.02	136.98	83.94	85.72	39.98	208.99
2/29/2008	114.99	57.7	128.54	NaN	198.78	105.82	167.58	144.44	156.37	108.82	52.94	97.97	169.91	393.48	142.92	78.13	83.94	38.58	205.8
3/31/2008	113.77	58.75	123.93	NaN	196.23	101.15	171.07	144.16	153.34	105.83	49.67	93.38	170.85	363.32	132.66	70.42	80.52	34.37	194.85
4/30/2008	122.09	62	128.04	NaN	202.62	107.08	170.18	146.58	155.99	109.77	52	98.64	186.98	408.34	154.03	74.58	82.06	36.85	206.93
5/30/2008	115.17	60.56	128.78	NaN	208.25	110.94	170.92	148.14	157.89	107.33	53.12	98.13	194.16	429.98	161.95	75.72	83.12	38.05	217.82
6/30/2008	96.96	52.05	111.18	NaN	172.39	98.99	143.85	130.8	139.65	93.67	45.62	88.59	185.23	422.05	154.88	70.23	82.66	32.36	201.73
7/31/2008	99.98	51.63	111.66	NaN	157.76	97.9	145.02	127.02	142.94	89.18	47.48	88.93	176.1	370.95	138.07	68.35	85.88	34.95	198.15
8/29/2008	101.01	53.95	110.38	NaN	164.06	99.89	148.64	135.94	144.8	95.02	49.19	91.74	174.5	356.05	140.69	69.39	88.65	36.16	197.22
9/30/2008	90.03	49.78	93.23	91.91	141.25	84.08	146.41	134.4	136.28	89.59	42.92	80.76	151.11	243.9	119.73	64.97	84.6	29.73	180.26
10/31/2008	68.53	36.27	81.09	72.37	122.15	65.87	159.8	125.9	119.75	82.6	39.36	67.46	124.18	187.52	113.53	60.27	86.86	25.28	160.4
11/28/2008	58.19	36.57	71.69	60.53	118.03	64.7	115.48	119.15	112.7	76.28	39.61	67.65	116.64	161.43	110.68	63.12	79.21	23.47	151.53
12/31/2008	52.02	37.22	66.14	58.93	121.65	65.17	113.49	115.43	107.73	75.71	38.59	65.25	120.68	141.59	100.64	61.54	78.04	22.85	151.65
1/30/2009	47.01	33.01	60.65	55.24	111.34	63.22	102.01	115.38	109.86	79.84	38.06	62.69	113.6	139.64	103.46	57.95	78.23	22.78	143.54
2/27/2009	38.93	25.94	54.17	49.99	97.9	58.39	84.69	107.96	103.93	76.9	36.24	59.73	110.12	132.89	98.02	57.08	70	20.41	127.1
3/31/2009	43.17	27.52	59.69	49.66	106.04	59.1	96.45	104.83	101.5	76.85	35.85	58.23	109.74	151.13	97.99	55.9	71.72	21.9	122.96
4/30/2009	58.67	34.96	73.04	59.25	134.86	69.95	125.19	109.82	113.03	85.48	39.81	69.11	125.29	182.44	105.51	56.37	72.47	25.92	135.35
5/29/2009	64.48	35.93	78.24	59.08	133.28	71.44	120.97	117.24	116.73	88.89	39.75	70.04	135.74	206.49	115.66	57.22	73.81	26.25	143.21
6/30/2009	62.88	35.38	76.7	58.56	131.24	71.46	124.04	121.22	117.55	89.45	37.97	66.59	129.23	198.46	110.53	60.22	75.26	26.01	140.45
7/31/2009	72.59	38.96	83.35	66.27	145.24	79.08	143.26	132.02	131.45	97.66	40.97	66.63	146.38	227.32	113.13	65.02	82.02	26.84	144.91
8/31/2009	82.11	42.85	85.82	75.53	157.93	83.83	128.56	134.02	135	96.19	43.6	72.21	148.56	227.4	117.49	67.15	83.15	28.08	155.71
9/30/2009	83.49	46	87.77	76.45	163.83	87.3	132.09	138.55	138.28	96.13	45.4	75.95	155.17	234.59	120.13	69.17	84.64	29.18	157.87
10/30/2009	78.79	42.18	85.26	77.85	153.22	85	130.35	145.22	139.21	97.12	43.92	70.74	154.08	235.97	121.85	68.82	84.69	26.98	148.05
11/30/2009	77.44	41.53	84.47	75.75	158.63	86.28	128.05	145.17	139.91	101.24	43.86	71.97	167.98	263.31	122.84	70.35	86.13	26.84	150.07
12/31/2009	78.71	43.96	88.99	79.97	171.92	92.7	136.01	157.14	153.49	104.51	48.01	77.61	181.37	292.27	131.68	73.04	91.9	28.24	163.09
1/29/2010	73.69	42.38	84.19	77.89	164.52	92.35	127.79	157.74	158.08	106.54	47.09	79.93	170.24	272.76	127.98	69.21	92.72	29.8	155.1
2/26/2010	73.07	43.12	83.16	76.55	157.18	93.56	117.11	160.91	159.59	103.89	46.6	80.61	171.61	276.58	125.19	68.92	94.05	29.59	152.28
3/31/2010	79.24	46.31	90.79	81.72	173.15	102.55	133.63	168.59	170.31	111.35	51.26	88.65	184.07	323.21	133.74	72.33	97.11	33	159.1
4/30/2010	77.03	43.93	92.83	79.85	179.38	105	142.26	170.91	168.71	115.97	52.5	91.44	182.55	305.38	133.41	70.92	95.25	32.14	156.53
5/31/2010	70.31	42.28	87.38	75.26	160.84	101.78	140.1	169.33	166.64	112.39	49.82	86.37	175.22	289.43	123.34	68.92	93.64	30.63	147.82
6/30/2010	69.99	41.96	87.7	75.94	157.44	102.85	143.92	175.3	173.33	110.28	50.07	84.42	181.05	271.93	111.02	70.96	97.37	30.21	142.91
7/30/2010	80.3	45.39	92.72	82.61	161.14	106.94	150.61	173.37	175.32	113.76	53.45	88.6	183.59	292.53	119.93	76.51	92.22	30.23	151.07
8/31/2010	76.27	43.44	89.91	82.68	148.46	103.45	144.61	177.1	174.92	115.95	52.37	86.47	182.8	284.9	117.46	78.93	97.54	28.42	150.23
9/30/2010	76.03	44.95	94.58	87.51	158.04	111.44	168.71	178.28	187.16	121.29	53.9	89.34	196.92	307.07	123	78.24	97.66	30.84	149.93
10/29/2010	75.83	46.32	98.8	91.14	161.11	114.45	178.55	179.98	188.35	121.96	55.24	93.76	210.64	321.02	125.89	82.76	98.12	31.55	158.46
11/30/2010	68.99	42.93	98.67	85.31	165.05	117.54	190.23	183.78	192.78	120.4	53.49	96.29	217.59	337.13	126.14	79.32	98.1	31.17	150.77
12/31/2010	71.46	46.39	106.19	92.04	181.53	126.11	198.06	193.24	200.96	118.76	56.65	99.8	228.73	376.23	136.91	80.17	100.98	33.75	157.45
1/31/2011	77.75	50.96	109.45	90.48	183.21	127.3	201.29	182.07	191.42	117.85	57.84	98.68	220.45	356.79	143.28	83.17	99.36	35.79	163.75
2/28/2011	79.82	53.22	110.05	96.26	187.95	129.09	200.48	185.65	198.07	117.23	59.45	97.77	228.02	367.11	149.41	84.2	102.73	36.63	166.41
3/31/2011	72.95	50.52	107.44	95.46	188.45	127.88	193.56	185.15	193.6	110.55	56.77	92.99	227.01	357.1	144.66	83.11	99.15	35.61	160.93
4/29/2011	74.51	53.11	111.01	99.35	195.91	133.42	213.28	193.53	201.6	117.9	57.75	95.57	249.6	356.84	145.13	82.9	104.72	36.61	166.42
5/31/2011	73.04	51.57	110.92	102.95	190.85	132.71	206.85	201.93	208.96	123.12	57.74	96.73	248.11	347.31	141.82	82.37	112.77	35.59	162.9
6/30/2011	69.19	50.6	105.13	101.14	185.75	129.45	223.03	196.36	204.58	114.92	57.19	94.63	245.69	342.62	137.31	81.15	108.86	34.43	159.51
7/29/2011	64.59	47.31	103.31	99.46	171.05	122.12	214.39	197.69	209.03	112.11	53.96	90.88	239.49	330.94	137.52	82.02	111.49	32.3	152.61
8/31/2011	53.59	41.49	92.42	90.93	152.9	108.1	169.52	191.54	194.19	104.54	50.4	82.54	205.33	287.79	123.8	75.38	105.21	30.17	137.63
9/30/2011	50.16	39.51	83.55	83.07	138.65	98.77	147.81	188.47	185.38	105.07	48.11	79.96	186.89	237.55	120.88	76.39	106.03	29.08	140.53
10/31/2011	53.33	43.87	88.85	88.89	154.86	108.13	171.08	196.42	202.99	112.23	51.23	85.4	210.9	270.68	137.34	79.55	107.87	31.97	141.93
11/30/2011	49.05	41.76	88.05	85.47	147.72	107.44	161.48	200.53	203.91	113.49	51.92	84.81	211.27	271.51	138.79	79.91	109	31.2	142.25
12/30/2011	49.98	41.74	86.12	84.67	151.01	108.83	154.16	210	208.15	114.27	52.84	86.72	211.89	268.49	144.34	80.5	117.31	30.14	139.23
1/31/2012	54.91	46.15	92.33	89.3	161.02	117.24	186.32	208.25	215.65	109.93	53.93	91.24	226.2	306.45	147.05	78.4	115.7	31.57	139.1
2/29/2012	58.4	48	97.52	89.53	171.97	123.84	199.36	218.14	229.41	114.07	55.55	93.28	242.59	307.71	154.13	78.88	117.21	33.83	142.24
3/30/2012	56.95	48.79	100.51	93.88	168.52	124.25	197.05	224.05	234.62	117.12	55.5	97.93	245.87	283.07	148.51	79.42	119.75	34.86	143.29
4/30/2012	52.54	46.55	96.56	93.55	159.9	123.54	197.68	229.46	237.65	113.34	55.1	97.94	245.68	291.68	146.27	76.59	122.57	32.54	138.99
5/31/2012	46.74	42.49	88.12	93.19	147.79	115.03	178.33	226.98	230.25	110.31	52.69	95.06	232.69	246.63	134.19	75.31	121.4	30.86	132.87
6/29/2012	51.46	46.91	94.42	97.63	160.43	117.16	172.85	236.31	233.56	116.61	55.94	99.6	237.21	254	140.94	81.26	127.25	31	145.43
7/31/2012	51.12	48.17	97.5	104.35	158.95	123.9	190.86	250.94	248.09	121.67	58.87	104.86	251.88	262.01	146.58	82.32	135.99	33.77	142.83
8/31/2012	54.91	51.46	98.43	103.61	161.22	126.34	189.39	251.19	250.85	125.03	61.05	105.57	256.53	259.71	151.65	84.19	134.46	33.95	148.82
9/28/2012	57.64	52.6	102.65	102.88	164.47	128.3	188.82	250.29	241.35	123.58	61.45	106.81	269.44	269.44	150.09	83.69	135.66	33.77	150.93
10/31/2012	60.44	54.74	102.36	108.21	166.79	130	193.03	250.33	245.3	126.05	61.09	107.67	264.56	274.38	148.48	78.83	134.4	34.12	152.09
11/30/2012	62.64	56.69	103.79	109.91	170.99	134.42	205.71	259.94	262.34	126.89	63.27	113.19	276.72	269.89	145.77	78	135.42	36.86	144.81
12/31/2012	64.03	58.31	109.89	111.14	181.79	136.97	216.6	256.97	259.32	129.11	64.71	116.13	282.83	288.24	144.38	77.26	136.62	37.64	147.38
1/31/2013	69.69	59.55	115.26	107.87	182.65	139.77	223.92	264.31	263.87	130.82	65.47	121.01	287.44	280.78	146.7	80.61	141.64	39.64	144.03
2/28/2013	68.25	59.04	121.1	109.93	191.09	145.91	226.36	277.22	270.86	133.95	68	125.14	290.03	274.44	142.92	76.86	147.49	40.56	142.8
3/29/2013	64.84	60.19	122.47	111.07	191.42	148.79	215.85	292.62	285.4	138.5	70.88	129.62	291.24	256.09	144.79	82.32	156.55	40.83	145.73
4/30/2013	68.43	63.94	126.33	117.78	191.9	146.96	222.32	288.45	288.16	141.11	71.26	127.82	297.55	239.91	145.2	85.78	161.13	41.11	155.84
5/31/2013	71.52	66.66	131.06	119.16	201.39	153	252.3	280.17	296.14	143.42	71.85	133.06	307.67	244.33	148.54	84.6	161.94	41.89	155.04
6/28/2013	64.55	64.03	122.97	112.14	189.72	144.78	236.76	271.32	282.72	135.57	72.05	132.16	292.98	213.55	139.54	83.7	157.69	40.51	148.52
7/31/2013	70.91	68.34	131.95	116.79	202.72	153.98	266.47	278.21	292.12	147.02	78.06	137.27	300.46	231.5	144.77	87.77	159.21	42.17	154.66
8/30/2013	70.6	66.27	131.16	111.99	198.91	153.27	259.89	272.17	284.84	147.35	77.26	133.04	297.68	244.54	148.23	90.02	158.01	42.45	152.96
