,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.120477571375119,0,0,0,0,0,-0.0896630332374717,0,0,0,0,0,0,0,0,0,0,-0.0583329372336447,0,0,0.548906687759762,-0.167922576925325,0,0,0,0,0.372190334678898,0,0,0,-0.102118753783328,0,0,0,0,0,0,0,0,0,0.0783527400917647,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214859981195872,-0.0222639644749476,0,0,0,0,0,0.156956117207222,0,0,0,0.418223924763218,0,0,0,0,0,0,0.031626461292699,0,0,0,0.0323076950108066,0,0,0,0.203997001193684,0,0.0508556878974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166506702043822,0
X601939.CH.EQUITY,0,0,0,0.771503181979678,0,0,0,0,0,0,0.101124571920794,0,0,0,0,0.111054358993346,0,0,0,0,0,0,0,0,0.0101047866297564,0,0,0.0663339411359499,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00571242189324093
X601288.CH.EQUITY,0,0,0.926249997015342,0,0,0.0812519024969425,0,-0.0683230544718001,0,0.0223772995494895,0,0,0,0,0,0,0.0317281486628992,0,0,0,0,0,0,0,0,0,0,0.0161190119914167,0,0,0,0,0,0,0,0,0,0,-0.0544856272279684,0,0.019664697295033,-0.111401002080517,0,0,0,0.0448151701382099,0,0,0,0,-0.104206046147831,-0.00344103327146859,0
X601628.CH.EQUITY,0,0.00721788355330474,0,0,0,0,0,0,-0.101418910206817,0.268648274194269,0,0.276117895812307,0,0,0,0,0,0,0.302863398029072,0,0,0,0,0,0,0,0,-0.0839266439245569,0,0,0.0206979732126133,0,0,0,0.264186368816587,0,0,0,0,0,0,0,0,0,0,0.109309760766818,0,0,0,0,0,0.0416591427576685,0
X600036.CH.EQUITY,0,0,0,0.353492589585849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174818145184463,0,0,0,0,0,0,0,0.188642396376124,0,0.028227302498389,0,0,0,0,0,0,0,0,0.0624988897235439,0,0,0,0,0,0,0,0.0692670744860427,0,0,0,0,0.0131838136092226,0,-0.00927104563155041,0
X601988.CH.EQUITY,0,0,0,0.0691335812060133,0,0,0,0,-0.026960421425064,-0.0729220296423619,0,0,0,0,0,0,0,0,0,0,0.0012069386808448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131592407867498,-0.0624400248760674,0,0.98942695654592,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.169448159808035,0,0,0,0.0606050025385977,0,0,0,0,0,0,0,0,0,0,0,0,0.315312981468389,-0.0472923588220763,0,0,0,0,0.0349001749073704,-0.0682003552750972,0,0,0,0,0,0,0.0407413854796303,0.0721092093242016,0,0,0,0,0.18253789914546,0.043015719153742,0,0,0,0.150303635960709,0,0,0,0,-0.0960254740295342
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155218830518411,0,0,0,-0.205510532707894,0,0,0,0,-0.204266893035485,0,0,0,0,0,0,0,0,0.0584060859874891,0.433324106828436,0,-0.152084287293881,0,0,0,0,0,0.0662734557797028,0,0,0,0.352295453798572,0,0,0.183794451942902,0.360903640295022,0,0,0,0,0.327901830563793,0,0,0.0361276973960335
X388.HK.EQUITY,0,0,0,0,0.174184151701238,0,0,0,0,0,0,0,0,0,0,0,0.0945597431107862,0,0,0,0.298214286560618,0,0.245950460392045,0,0.175390186312028,0,0,-0.0497865378487761,0,0,0,-0.0748074466198445,0,0,0,0,0.100636428983886,0,0,0,0,-0.0771259629026134,0,-0.210781918057426,0,0,0,0,0,0,-0.0264609221255326,0.340353388041507,0.0406860882210639
