,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.114102332904778,0,0,0,0,0,-0.00170813258663117,0,0,0,0,0,0,0,0,0,0,0,0.134503904346868,0,0.376276566876827,-0.121029995592736,0,0.0668889369791379,0,0,0,0,0.232326951309513,0,0,0,0,0,0,-0.231395402538917,-0.0317563761961895,0,0,0,0,0,0,0,0,-0.132398862353839,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.141522391212782,0,0,0,0,0,0,0,0.0738616254371886,0,0,0,0,0.281024679193898,0,0,0,0,0,0,0,0,0,0.118192529087022,0,0,0,0,0,0,0.26049412538093,0,0,0,0,0,0,0,0,0.0420144138474614,0,0,0,0,-0.020836278257538,0.119632736128328,0
X601939.CH.EQUITY,0,0,0,0.802617290912846,0,0.0376074860598209,0.0468610032875916,0,0,0,0,0,0.0347183559002377,0,0,0,0,0,0,0,0,0,0.014198319318048,0,0,0,0,0,0.00569605035881715,0,0,0,0.0725525888914861,0,0,0,0,0,0,0,0,0,-0.00174645444090453,0,0,0,0,0,0.0111077250178774,0.0459602299631212,0,0.0103483277576268,0
X601288.CH.EQUITY,0,0,0.913453977689341,0,0,-0.0661706770338433,0,0,0,0,0,0,0,0,0,0,0,0.114820126083634,0,0,0,0,0,0,0,0,-0.0147684458294556,0.0594905477727949,0,0,0,0,0,0,0,0,0,0,0,-0.104127031368633,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0486412690227857,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0580073868776288,0,0,0,0,0,0,1.08566899806135,0,0,0,0,0,0,-0.26084988901804,-0.221604109739444,0,0,0.124100023706713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848020092452289,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.764699753527964,0,0,0.0580060330743869,0,0,0,0,0,0,0,0.135233480836296,0,0,0,0,0,0,0,-0.0610923592424265,0.0148122780216894,0,0,0,0,0,0,-0.00978114526278509,-0.0245837874667603,0,0,0,0.0774669147004429,0,0,0.00847207973702274,0,0,1.73472347597681e-18,0.0609539125103547,0.173393146699145,0.0197943701947589
X600036.CH.EQUITY,0,0,0.346014269457589,0,0,-2.71050543121376e-20,0,0,0,-0.0136279914739231,0,0,0,0,0,0.162296722849944,0,0,0,0.0215445600939047,0,0,0,0,0,0,0,0.158017063157582,0.0750262424997158,0,0,0.245690877096982,0,0,0,0,0,0,0,0,0,0,0,0,0.0331959242856711,0,0,0,0,0,0.0545231831325795,0,0.0253888716478976
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.215492531242221,0,0,0.139462841667695,0,0,0,0,0,0,0,0,0,0,0,-0.229600672228439,0,0,0,0.0695679370305915,0.0612350843331504,0,0.24890143375182,0,0,0.00936151681344518,0,0,0,0,0,0,0,0.130857745174125,0.0115212838003194,0,0,0,0.39292145554831,0,0,0.0486099073816668,0.107191605549453,0.014200599429408,0
X5.HK.EQUITY,0,0,0,0,0,-0.0734240513979598,0,0,0,0,0,0,0,0,0,0,0.188952635164804,0,0,0,0,0.14497940501882,0,0,0,0.284125014908333,0,0.244516567651344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980795874822661,-0.032743196022069,0,0,0,0,0,0,0.115443827716768,-0.0876842644418484,0.22005749711728
X388.HK.EQUITY,0,0,0,0,0,0.458121276301042,0,0,0,0,0,0,0,0,0,0,0,0,-0.433014981897758,0,0,0.123629378084637,0,0,0,0,0.267954453465607,0,0,0,0,0,0,0,0,0.190733814632542,0,0,-0.0514738353370709,0,0,0,-0.214515714419757,0,0,0,0.00486846847172813,0,0,0,-0.0398822413549307,0,0
