,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.500081173855839,0,0.178518873949114,0,0,0,0,0,0,0,0,0.047497344869873,0,0,0,0,0.0259864239533259,0,0,0,0,0,0,0,0,0,0,0,-0.0850267156630819,0,0,0,-0.0152446806118867,0,0,0,0,0.0853651249714552,0,0,0,0.112135322644298,0,0,0,0,0,0,0.0126209232063771,0,0
X601939.CH.EQUITY,0.153303346644351,0,0,0.609764511653553,0,0.0159326765722186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13303844559726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720865789927648,0.011670316294308,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0,0
X601288.CH.EQUITY,0.199544130628816,0.196245573457844,0,0,0,0.164364079067911,0,0,0,0,0,0.0363988618421186,0,0,0,0,0,0.122377064186019,0,0,0,0,0,0,0,0,0.121349627438888,0,0,0.0568759430576385,0,0,0,0,0,0,0.0071164591079163,0,0,0.0795913529743454,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.113564615067622
X5.HK.EQUITY,0,0,0,0,0,0.290388090234579,0,0.472374768789909,0,0,0,0,0,0,-0.0770798632171986,0.0574006177041573,0.175553306580111,-0.00695335613766971,-0.289464400221371,0,0,0,0,0,0,0.444953863329894,0,0,-0.0249210571738596,0.118270557836346,0,0,0,0,0.0149386087288992,0,0,0,0,0,0,0,0,0,0,-0.501687005241472,0,-0.167646480813604,0,0.115604199691058,0,0
X601988.CH.EQUITY,0.115588786911615,0.0113546022543257,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.585065137242809,0.0354518747098386,0,0,0,0,0.0121843848889815,0.147906421754872,0,0,0,0,0,0,0,0,0.0618827174466698,0,0,0,0,0,0,0,0,0,0,0.0873829580820539,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399553,0.0579389139937366,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.227349909799833,0,0,0,0,0,0,0,0.178736066109852,0.124206858344801,0,0,0,0,0.0642873025305368,0,0.126081379538717,0,0,0,0,0,0,0.0409188300531974,0.0859357610164674,0,0,0,0.184003975841189,0,0,0,0,0,0,0,0,0,0,-0.103406460664993,0,0,0,0,0,0,0,0.0839532369373709
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,-1.73472347597681e-18,0.171096850796001,0,0,0,0,0.115257008466788,0,0,0,0,0,0,0.258946941591319,0,0,0,0,0,0,0,0.226978936678229,0,0,0,0,0.0662434866726188,0,0,0,0,0.00607784621588529,-0.00589612642141462,0,0,0,0,0,0.201643438627428,0,0,0,0,0.00225638526797458,0,0,0,0,0.0285764592737184,0,0,0
