,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.29285857580492,0,0.330200972876586,0,0.0166537670314714,0,0,0.091064097592655,0,0.0598937789178377,0,0,0,0,0,0,0,0,0,0,0,0,-0.105988029542792,0,0,0.0464003009601395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.097725314999459,0,0.117733742442612,0,0
X601939.CH.EQUITY,0.460281078504799,0,0,0.152928840963164,0,0,-0.160602144832017,0,0,0,0,0,0.188945953529159,0,-0.0607809770591541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256018721137198,0,0,-0.0800006639691609,0,0
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0,0,0
X601288.CH.EQUITY,0.500932776963962,0,0,0,0.198613351349258,0,0,0,0,0,0,0,0.0745523389622725,0,0,0,0,0,0,0.0127546013333974,0.11696557116161,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0502369013590059,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,6.93889390390723e-18,0,0.541975073718813,0,0,0,0,0,0.259387018342026,0,0,0,0,0,0.25787835113243,0,0.0171827024635169,0,0,0,0,0,0,0,0,0.0933482327324341,0,0,0,0,0,0,0,0,0,-0.379218254696682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202991372160583,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0,0,0
X1299.HK.EQUITY,0.0764880727191026,0,0,0,0,0,0,0,0.135199138349063,0,0,0,0.101686284422939,0,0,0,0,0,0,0,0,0,0.0102386103063783,0,0,0,0,0.226861760795072,0,0,0,0,0,0,0,0.176029512791994,0,0,0,0,0,0,0.0714893243859136,0,0,0,0.107194580490493,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0365084972711505,0,-0.17682677927415,0,0,0,0,0,0,0,0,0,0,-0.00546395660084463,0,0,0,0,0,0.0546509794892372,0,-0.583357726068112,1.0678467474923,0,0,-0.0324166491786008,0,0.460527892676176,0,0,0,0,0,0,0,0,0,0.435625382451661,0,0,0,0,-0.130460333960045,0,0,0,0,0,0,0.0983969883247101,0,0
X601628.CH.EQUITY,0.0596588315784497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146641825784629,0,0,0.0661166470549113,0.134366293801771,0,0,0.0170247203628575,0,0,0.125263617396527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110794124895854,0.0135330100996889,0.0175814326441407,0,0,0.0831324198711823,0.0213098391541431,0,0.0841588207327752,0.0183661538888334,0
X601658.CH.Equity,0,0,0,0.0690408592142449,0.0713161441140123,0,0,0,0,0,0,0,0.254141281696875,-0.0390157843225142,0,0,0,0,0,0,0.0156428337608508,0,0,0,0,0,0.210732992991511,0.121751015797474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361968411661408,0,0,0,0,0
