,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0499357209560107,0,0,0,0,0,0,0,0,0,0,0,0,0.533104136819415,0.66983833523454,-0.112120581669119,0.0153435988842678,0,0,0,0,-0.193113540510962,0,0.237357349300623,0,-0.305727978757412,0,0,0,0,-0.0612645866012408,-0.00994755830595305,0,0,0,0,0,0,0,0,0,0,0,-0.0108638303873765
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.218454519324021,0,0,0,0,0,0,0,0,0.111059754422075,0,0,0,0,0.133842901925182,0,0,0,0,0,0,0,0,0.124985040573822,0,0,0,0,0,0,0,0.244265362656151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213784105328518,0,0
X601939.CH.EQUITY,0,0,0,0.818223578175771,0,0.00736707094119321,0,0,0,0,0,0,0.0173169472747992,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0435497742281252,0.0405944499672086,0,0,0,0,0,0,0,0.0571929488582816,0,0,0,0,0,0,0.00878546500201143,0,0.0710423105350081,0,0,0
X601288.CH.EQUITY,0.0370384352010643,0,0.863117793525868,0,-0.0954182623087149,0,0,0,0,0,0,0,0,0.0168371695039431,0,0,0.0576377396377992,0.124578951648813,0,0,0,0,0,0,0,-0.00756076115401138,0.0232874102609129,0,0,0,0,0.0224449706031427,0,0,-0.017033893819878,0,0,0,0,-0.151223741612453,0,0,0,0,0,0,0,0,0,0,-0.0391226955629907,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.00415550180975237,0,0,0,0,0,0.839780516901756,0,0,0.0267164298747351,0,0,0,0,0,0,0.157225484031672,0,0,0,0,0,0,0,0,-0.1085140938623,0,0,0,-0.0273532014009179,0,2.16840434497101e-19,0,0,-0.0337207542834347,0,0,0,0.0515961416639804,0,0.00972043769045213,0,0,0,0.018671732901543,0.0427781427153941,0.138114843328183,0
X600036.CH.EQUITY,0,0.0468661440197856,0.373524937512004,0,0,0,0,0,0.00972625748733011,-0.00566342544774788,0,0,0,0,0,0.132977630029527,0,0,0,0,0,0,0,0,0,0,0.208724903433202,0,0,0,0,0,0.16562775049301,0,0,0,0.00239140717403032,0,0,0,0,0,0,0,0.0320093611865837,0,0,0,0,0,0,0,0.0471457492086954
X601988.CH.EQUITY,0,0,0,0,-0.0849430583208447,0.0369346497719505,0,0.0264562223842855,0,0,0,-0.0602440539608813,0.0655070796318201,0,0,0,0,0,0,0,-0.105816700772473,0,0,0,0,0,0.100208611702637,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991132100203652,0,0,0.00460815414353179,0,0,0,0,0,0.9933886932327,0,0.00212837740348738,0,0
X1299.HK.EQUITY,0,0.053296954419465,0,0,0.094380223923456,0,0,0,0,0.175740265655399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132021165394585,0,0,0.248097238036268,1.0842021724855e-19,0.321732111331052,0.11153861521478,0.130094196306034,0,0,0,0,0.0682064672345055,3.46944695195361e-18,0,0,0,0,0.165500580032018,0.0072164917675559,0.00611682475508184,-0.201403093914254,0,0,0,0,0,0.160803384044261,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238725836781594,0,-0.2678770674429,0,0,0,0.0015041752082634,0,0,0.0753901818974359,0.34015107837508,0.401348013876752,0,0,0,0,0,0,0,0,0,0.0197926334694816,-0.0996576366295638,0,0,0,0.110646654322699,-0.0853900317973815,0,0,0,0,0,0,0.160678109179411,-0.0430008481341125,0.0566034034107056
X388.HK.EQUITY,0,0,0,0,0.287993731390336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170474552205786,0,0,0,0,0,0,0.416357899176294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120269978630307,0.216881642696779,-0.122019470765057,0.0818137386710631,0,0,0,0,-0.128922842865373,0.0601382434810831,0
