,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.115549381976847,0,0.626268312374871,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.11325828988218,0,-0.0101857712115864,0,0.0143805350960884,0,0,0,0,0,0,0.0767017515156432,-0.0224043404352841,-0.00409334939510926,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.00168098335173691,-0.0146627299756223,0,0,0,0.18215783853889,0,0,0,0,0,0.344078931065631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182533221986111,0,0,0.0897776062112603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140431722156495,-0.00518041710060656
X601939.CH.EQUITY,0,0,0,0,0.322431689237151,0,0.000416847876779708,0,0,0.113566627672007,0.181332116800438,0,0,0.0710192612558828,-0.0445467053229063,0.184373434845205,0,0,0.0700271171130226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15386976041824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531736381393783
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0,0,0
X601288.CH.EQUITY,0.396323263501421,0.103643198271226,0,0,0,0,0,-0.0198181579526164,0,0,-6.93889390390723e-18,0,0,0.0581225159580081,0,0,0.0908654735904265,0,0,0,0,0,0,0,0,0,0,0,0.11063371307258,0,0,0,-0.0244577965598117,0,0,0,0,0,0,0,0,0.0265833536241545,0,0,0,0,0,0,0,0.283415421700774,-0.0517245999012998,-0.0568748478874326,0
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.20506668818238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712143645312647,0,0,0,0,0,0,0,0,0,0,0,-0.0423146059120994,0,0,-0.14462692717753,0,0,0,0,0,0,0,0,-0.0333964024975105,0,0.0156722142138527,-0.0372027099871851,0.946937461099408,0,-0.0695846710467824,0,0
X1299.HK.EQUITY,0,0,-0.12937263685225,0,0,0,0,0,0,0.255866536483267,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.131969898499404,0,0,0,0.187928376345997,0,0.292687770870713,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0371110349528542,0,0.0184276750190577,0,0,0.061649244279653,0.117017655505454,0,0.121507780499707,0,0,0.0604640920179996,0,0.0226220519026882,0,-0.0764058489783451,-0.0290859184564491
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.229908989834904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543475040135498,0,0,0.356203357287278,0.136998741768707,0,0,0,0,0,0,0.0677690309237804,0,0,0,0,0.167091842037345,0,0.34127605146593,0,0,0,0,-0.0660022377026371,0,0,0
X388.HK.EQUITY,0,0.0664577777905887,0,0.0963879816741444,0,0,0,0.0386251959961592,0,0,0,0,0.0174848156895428,0,0,0,0,0,0,0,0.0505028919252164,0.0686972446535254,0,0,0,0,0,0,0,0,0.158058027055988,0,0,0,0,0,0.0885263335337652,0.142274003768744,0.185585812576189,0,-0.191500827664387,0,0,0,0,0,0.308434971943108,0,0,0,0,0.026312888538917,0
X601658.CH.Equity,0.141523367119578,0.00619282613894362,0.0590288472488886,0,0,0,0,0,0,0,0,0,0,0.216441786875283,0,0,0,0,0.0432625392032159,0,0,0,0,0,0,0,0.164521140983671,0,0.0485177312659536,0,0,0,0,0,0.131967493665682,0,0.151139993554221,0,0,0.0461794271521876,0,0,-0.14404827726757,0,0,0.0582416681450916,0,0,0,0,0,0,0
