,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.032749480305233,0,0,0,0,0,0,0,0,0,0,-0.0505446151690929,0.565222786880582,0,0.859038424148654,0.0697899834763487,0,0,-0.121677054722579,0,0,-0.195038825120258,0,0,0,0,0,-0.00299024544845338,0,0,-0.314358337786696,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0716896538497363,0,0,0,0,0,0,0,0,0,0,0,0,0.40387536654293,0,0,0,0,0,0,0,0,0.00879594507347599,0.10445754428021,0,0,0,0,0,0.223356291998792,0,0,0,0,0,0,0,0,0,0,0.0354557874511844,0,0,0,0,0.115249517171096,0
X601939.CH.EQUITY,0,0,0,0.805224907249515,0.00994399387353221,0,0.0583670234788824,0,0,0,0,0,0.0218942681176753,0,0,0,0.00643972517924703,0,0,0,0,0,0.0161292425295017,0.00161709587594987,0,0,5.42101086242752e-20,0,0,0,0,0.0757217267330436,0,0,0,0.0158281160264722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445603461204056,0,0.0174094424151627,0
X601288.CH.EQUITY,0,0,0.910945982792305,0,-0.0668027333240844,0,0,0,0,0,0,0,0,0,0,0,0,0.114346920663646,0,0,0,0,0,0,-0.0145073105402977,0,0.0597286143102702,0,0,0,0,0,0,0,0,0,-0.0929189679556516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485874526864683,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.766189153213295,0,0,0,0.0484760325559741,0,0,0,0,0,0,0.120030376788142,0,0,0,0,0,0,0,-0.0318694397522957,0,0,0,0,0,0,0,0,0,0,0,0,0.044870956246203,0,0,0,0,0,0,0.104459990328494,0.151714926980374,0
X601988.CH.EQUITY,0,0,0,0,-0.0582981661588224,0,0,0,0,0,0,0,1.07580920972143,0,0,0,0,0,0,-0.265266677589398,-0.223534397252046,0,0,0.122556610592017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842593781870944,0
X600036.CH.EQUITY,0,0,0.388438996504836,0,0,0,0,0,0.0387881139408957,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.0668993248193282,0,0.0665891213471034,0,0,0,0.400298858695011,0,0,0,0,0.0112612835551263,0,0,0,0,0,-0.00395139917348121,0.0521330641315933,0.0274327805666748,0,0,0,0,0,0,0.0660264682140584
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.287974504002026,0.033056699640115,0,0.0859252961561678,0,0,0,0,0,0,0,0,0,0,0,-0.206036373098663,0,0,0,0,0.0319150855407446,0,0.225404983037079,0,0,0.0744243703843204,0,0,0,0,0,0,0,0.0895260780535439,0,0,0,0.4343298101974,0,0,0,0.0301623131089487,0.119586594004949,0.0135684218982687,0
X5.HK.EQUITY,0,0,0,0,-0.0833373214391367,0,0,0,0,0,0,0,0,0,0,0,0.201519629902758,0,0,0,0,0.126442686467851,0,0,0,0.202156166916847,0.256906449396426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167061157559437,-0.0044434350129621,0,0,0,0,0,0,0.119962779534417,-0.0603615572389853,0.251824208254975
X388.HK.EQUITY,0,0,0,0,0.216714185941712,0,0,0,0,0,-0.124928897406482,0,0,0,0.0776891042417586,0,0,-0.0518191270767346,0,0,0.0245417694976576,0.0457470968775046,0,0,0,0,0,0.446153814424395,0,0,0,0,0,0,0,0,0.210139303444678,0,0,0,0,0,0,0,-0.22297955807895,0.0457351116568,0,0,0,0,0,0.0721547855956793,0
