,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.211091402002151,0,0.0177830395749862,0,0,0.386778550290389,0,0,0,0.0205418643588763,0,0,0,0,0,0,0,0,0,0,0,0,0.237407244182033,0,0,0,0.0262070548454479,0,0,0,0.101012366781522,0,0.0669012898014121,0,0,0,0,0,0,0,0.0299918088966247,0,0,0,0,0,-0.101454260479438,0,0,0,0
X601318.CH.EQUITY,0,0,0.284040363324081,0,0,0,0,0,0.0475662959795515,0,0.0217391751861886,0,0.0102108044960305,0,0.00750743153446084,0,0.274904072766748,0,0.0607575051475685,0,0,0.0140809187640052,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0434650824510279,0.0245111617306423,0,0,0,0,0,-0.194328221665509
X601939.CH.EQUITY,0.540903058598488,0.0948620639544991,0,0,0,0,0,0,0.133725960428246,0,0.130938601642292,0,0,0,0,0,0,0.0542875181349144,0.148649335013859,0,0,0,0,0,0,0,0,0,0,0.187746198048937,0,0,0.0375095749102342,0,0,0,0,0,0.0767154370279991,0,0,-0.0863486061545591,0,0,0,0,0,0,0,0,0.0137894173716373,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.173042443788435,0,0,0,-0.0599536339791276,0,-0.0280766265489204,0.0824485811271734,0,0,0.127114995985311,0,0,0.0490456556766904,0,0,0,0,0,0,0.441275916399251,0,0,0,0.10544322311004,0,0,0,0,0,0,0,0,-0.112274595184987,0,0,0,0,0,-0.00426636813144045,0,0,0,0,0,0,0,-0.0693333713313614
X601288.CH.EQUITY,0,0,0.0509902217789278,0,0,0,0,0.553006745297064,0,-0.0800103026963237,0,0,0,0,0,0,0,0,0.0341066624009582,0,0,0,0,0.0922073423710913,0.099996229226709,0,0,0,0,0.114648029303491,0,0,0.0758323186425864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198552142521128,0.000557540798965089,0.00505274393746426,0.0354840393063388,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0624471965130009,0,0.127788114504271,0,0,-0.0216849573595198,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.212302707088958,0,0,0,0,0,0,0,0,0.0774776615528901,0,0,0,0,0,0.0566637330416996,0,0,0.106969456081801,0,0,0.141716676447387,0,0,0,0.210341730452932,0,-0.170512118246352,0,0
X601628.CH.EQUITY,0.0549766188316004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538095880311733,0.156738134799472,0,0,0.0058042878379189,0,0,-0.160205911079776,0,0,0,0,0,0,0,0,-0.0353819433698664,0,0,0,-0.0206631931576532,0,0.474151861600291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0313501950638241,0,0,0,0.479022890968743,0,0,0,0,0,0,0.0425541519861582,-0.047976671209699,0,0,0,0,0.229521630907425,0,0,0,0,0,0,0.010534848919079,0,0,0,0,0,0,0,-0.10427113327184,0,0,0,0,0,0,0,0,0.116639984469151,0,0.146239727526388,0,-0.041157743648046,0,0,0,0,0,-0.0675569210750174,0
X5.HK.EQUITY,0,0.145554436653884,0.00271993833151717,0,0,0,0,0,0,-0.182732638319726,0.0651646892627973,0.0890154681861419,0,0,0,0,0,0,0,0,0,0,0,0.2228833093021,0,0,0.152547869299883,0.0379060013841078,0,0,0.000286290289278777,0,0.13281502739877,0,0,0,0,0,0.254805589707921,0,0,0,0,0,0.218327169365692,0,0,0.0171035241944489,0,0,0,-0.046837743676103,0
X388.HK.EQUITY,0,0,0,-0.0739687036723125,0,0,-0.110626842366267,0,-0.134587794400401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180149172144927,0,0,0,0,0.206679580895691,0,0,0,0,0.292369163917193,0.207491750557869,0,0,0,0,0.0579647930276913,0,0.0920046659265596,0,-0.0865517840525932
