,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.438449679338413,0,0,0,0,0,0,0,0,0,-0.00812077081180228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230538849027591,0,0,0,0,0,0.0259998721002555,0,0,0,0.201706572318466,0,0,0,0,0,0,0,0,0,0.0519707814496278,0.251000057591661,0.0428076136284805,-0.0292490726773473,0,0
X601318.CH.EQUITY,0,0,0,0.0337848400584415,0,0,0,0.0506125575407279,0.12563389210941,0.0389880581717055,0,0,0,0.0334516631291022,0,0,0,0,0.221282065292229,0,0.263049652769795,0,0,0.0193779735575506,0,0.0319388544204188,0,0.0926395194861084,0,0,0,0,0,0.0556616258181374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443588832360837,-0.0959747215911411
X601939.CH.EQUITY,0,0,0,0,0.384355529604704,0,0,0.0964520830732281,0,0,-0.0822886860128727,0,0,0,0,0,0,0,0,0.0774880881300939,0,0,0,-0.154067548142685,0.374499609553789,-0.053293052227163,0.159532724503442,0.0207868272459517,0,0,0,0,0,0,0,-0.0284966636332505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024614011020945,0.0205101214872837
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262,0
X601288.CH.EQUITY,0.252719434196727,0,0.101801845751625,0,0,0,-0.0547064885545169,0.172584673051888,0.106676178091759,0,0,-0.0622156200315827,0,0,-0.0234319404505812,0.207328093663756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281899186735465,0,0,0,0,0,0,0,0,0.22695464000628,0,0,0,0,0.0670874472465394,0,0
X601628.CH.EQUITY,0.0957585385982711,0,0,0,0,0,0,0,0,0,0.0308319604200587,0,0,0,0,0,0.186693577526354,0,0,0,0,0,0,-0.0597345984819379,0,0.130722770802383,0,0,-0.0849050472200748,0,0,0.0101685916109579,0.101898212192174,0,0,0,0,0.640221876817282,0,-0.0561691188723933,0,0.13123062884547,0,0,0,0,0,0,0,0,0,0.00808066206600447,-0.0454799380052434
X1299.HK.EQUITY,0,0,-0.144820566231039,0,0,0.0183831966683346,0,0,0,0,0.173163425503654,0,0,-0.0492788891994003,-0.0214728080680331,0,0,0.0320014202194253,0,0,0,0,0.0455356277864106,0.0806709243722532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192846421195766,0.165932133105991,0,0,0.116005158598647,0.186987233077501,0,0,0,0.0925173153821442,0,0,0.0677331259714696,0,0
X601988.CH.EQUITY,0.0719448995722059,0.106425108007731,0.0579340800140063,0.322092941076685,0.0934580574984484,0,0,0,0,0,0,0,0,0,0,0.15785701759736,0,0,0,0,0,-0.0190776471191202,0,0,0,0,0,0.0706266733321542,0,0.0704615310786817,0,0,-0.129774073879606,0.230661673979863,0,0,0,0,-0.0809832857876656,0,0,0,0,0,0,0,0,0,0,0,-0.0499893469055299,0,6.93889390390723e-18
X5.HK.EQUITY,0,0.112690392511413,0,0,0,0,0,0,0,0,0,0,0,0,0.00436087852332663,0,0,0,0,0.111238732603083,0,0,0.1526765924975,0.0379237234602139,0,0,0.0281777037306939,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.283183287035989,0,-0.0501647142494523,0.261554050443554,0.184813922527742,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108266888946723,0,0,0,0,0.0920821629691643,0,0,0,0.0573190720489039,0,0.0665595363255249,0,0.0157703300018531,0,0,0.309861733210011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988490070624254,0,0,0,0,-0.0966422034097839,0,0,0,0,0,-0.0575969508342032,-0.0731061303794398,0,0.11397203997586,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0778542981242794,-0.0492865256745398,0,0,0.173719829557596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356190738408301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241794776493773,0.0481376683392924,0,0,0.212315719014512,0,0,0,0,0,0.0960591467198476,0,0
X601166.CH.EQUITY,0,0,0,0.0464820078918204,0,0.0375134935029665,0,0,0,0,0,0,0,0.168855591820475,0,0,0,0,0,0.00829513930717842,0,0.0293159715838447,0,0,0,0,0,0,0.0909978301723917,0,0.339102688070281,0,0,0,6.93889390390723e-18,0,0,0.131878564928485,1.0842021724855e-19,0,0,0,0,0,0,0,0.109095166671708,0,0,-0.0127925055181999,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614042154357101,0,0,0.235472857547427,0,-0.186948045288233,0,0,0.0989262065959872,0,-0.0494787147805916,0,0,0,0,0,0,0,0.0521506163136908,0.0404338803955981,0,0,-0.0331298119415045,0.046106342045852,0.0230525583642541,0,0.0570499905391562,0,0.0426107187847751,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.661532557413043,0,0.0833631886931693,0,0,0,0,0.103474902576426,0,0,0,-0.0010654474779631,0,0,0,0,0,0,0,0,0.0416987479324656,0,0,0.0186165573227546,-0.263116803424708,0.11949638403755,-0.100552972530598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486088069620852,0.127936447067701,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.097297554586311,0,-0.265396801406969,0,0,0.21942625810705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265005453651637,0,0,0,0.285908333659187,-0.0927962065494293,-0.261043810076695,0.0164759635648348,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.154059306411007,-0.0674175406050136,0,0,0,0,0,0,0,0.0174540958511725,0.0512038023166756,0
X601328.CH.EQUITY,0,0.0666655257159717,0,0,0.0973100621247643,0,0,0.112205991439402,0,0.045767700693232,0,0,0,0,0,0,0,0,0.242751761005595,0,0,0,0,0,0,0,0.123162886776319,0,0,0,0,0.157519344874132,0,0,0,0,0.121567895012528,0,0,0,0,0,0,0,0,0.0176401861714027,0,0,0.0607895953258327,0,0.0319337104156099,0,0
