,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.525084081793906,0,0,0,0.14366786165722,0,0,0.0657169086054631,0.0214159030894368,0,0,0,0.171063711096912,0,0.0317531900518394,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0233748891287898,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.136717854235621,0.261810005399989,0,0,0.0340758105788578,0,0,0,0,0.308416376979123,0,0.0887535238211244,0,0.0629411133416458,0,0,0,0,0.0431798994458245,0,0,0,0,0,-0.0479049469538307,0,0,0,0,0,0,0,0.0673231211864362,0,0,0,0,0.00439115441090591,0,0,0,0,0,0.00262769859848753,0
X601939.CH.EQUITY,0.24346736268464,0,0,0.3774716260486,0.0940823579066392,0.0717226484969902,0,0,0,0,0,0,0,0,-0.0240849140097187,0,0,0,0,0,0,0,0.0370834040800882,0,0,0,0,0.260956705496528,0,0,0,-0.0496738831493115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07268293097664
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.196995818243598,0.0327651129096968,0,0.674141090469737,0,0,0,-0.0171776345199749,0,0,0,0,-0.109436271662183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137879140163527,0,0,0,0,0,0,0,0,0,0,0,0.0253798684148335,0,0,0,0,-0.172562773946604
X5.HK.EQUITY,0,0.0316620894198444,0,0,0,0.183243143298202,0,0.28803863461414,0,0.0979839689137321,0,0,0,0,0,0,0,0,0.0327320306977454,-0.0655302789089245,0,0,0,0,0,0.0153253008872838,0,0,-0.146315951192859,0,0,0,0,0,0,0,0,0.149514007382777,0,0.276459486537512,0,0,0,0,0,0,0,-0.124769303593204,0.0867830414913073,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.329519004257457,0,0,0,0.027255480499624,0,0.0105688414095443,0,0,0,0,0,0,0.0716236849887409,0,-0.0664921028472999,-0.0469335444198568,0,0,0,0.24082554867358,0,0,0,0,0,0,-0.21624814863669,0,0,0,0,0,0,0,0,0.159604266283517,0,0,0,0,0,0,0,-0.0225683467971935,0.136733391552606,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0568602746398064,0,0,-0.0501455991346931,-0.0265476108632753,0,0.0845693423586614,-0.111411588280709,0,0,0,0,0,0.473763030383129,-0.00155957436240766,0,0.112181452285142,0,0,0.125429632232093,0,0,0,0,0,0.0562392949441209,0,0,0,0,0,0,0.251517588223343,0,0,0,0,0.10922296365378,0,0,-0.0366896304460928
X1299.HK.EQUITY,0,0,0,0,0.082235650342624,0,0,0,0,0,0,0,0,0,0,0,0,0.178228581186581,0,0,0,0,0,0,0,0.0133507976634969,0,0,0.00684511856424274,0,0.0237739282548696,0,0.078540397103222,0,0,0,0,0.419291877687294,0,0,0,0,0,0,0,0.0607260129280865,0,0,0,0,0,0.169406895448255
X601628.CH.EQUITY,0,0,0,0.000666371945465195,-0.0304665077540305,0,0.00790409281706831,0,0,0,0,0.136155747133259,0,0,-0.0349769597581221,0,0.319402098480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620224191743019,0,0.197390186750641,0,0,0,0,0.239920597383196,0,0.0885641605440577,0.0762965618614005,0,0,0,0,0,0,-0.00318869445066151
X601328.CH.EQUITY,0.0734321277589487,0,0.410964193503012,0,0,0,0,0,0,0,0,0,0.428755711709476,0,0,0,0,0,0,0,0,0.182983547572311,0,0,0,0,0,0,0,0,-0.00877387368970621,0,0,0,0,0,0,0,0,0,-0.0712677608375319,0,0,0.204606288449456,0,0,0,0,0.0215301492541955,0,0,-0.00793983964376437
