,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0025324229821047,0,0.337318760572264,0.110497106093133,0,0.207665099860475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165029125607069,0,0,0,0,0,0.0158893859750255,0,0,0,0.0739978610702672,0,0,0,0,0,0.0457165261202303,0,0.0247926503695061,0,0,0,0,-0.0392274154974191,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.062880799318852,0,0,0,0.046850475132495,0.167888220553143,0,0,0,0.0759883036705819,0.0165383466316824,0.0130430180769327,0,0,0.128135757292343,0,0,0,0.151244321023439,0.0760175322283582,0,0,0,0,0,0,0.143469955514545,0,0,0.154771145506393,0,0,0.0245998526364568,0,0.0278818099786329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0,0
X601939.CH.EQUITY,0.571017382110277,0,0,0,0,0,0,0,0.168800106664452,0.0778070988751397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602083991202527,0,0,0,0,0,0,0,0,0,0.0729630546736435,0.0912904434179717,0,0,0,0,0,0,0,0,0,0,0.16320012077836,0.132735403403803,0.0586285571698454,0,0
X601288.CH.EQUITY,0,0,0,0.158734216343873,0,0,0.432036812726473,0,0,0.0670142283590333,0,0,0,0,0,0,0.11580805496218,0,0,1.73472347597681e-18,0,0,0,0.0390210114262317,0,0,0.014071185006257,0,0,0,0,0.0695616015323921,0,0,0,0,-0.0142378948377695,0,0.110743662127001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666454967160095,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0728855656620125,0,0.289213939856907,0,0,0.132097649881204,0,0,0,0,0,0,0.154467569838984,-0.202213014161806,0,0,0,0,0,0,0.0825317897320603,0,0.0297545003084313,0.00772975487533762,0,0,0,0,0,0,0,0,0.161805252862842,0.0545101250606111,0,0,0,0,0.134904911502138,0,0,0,0,0,0.037378907939152
X601988.CH.EQUITY,0.1761575550965,0,0,0,0.291945369122527,0,0,0.0756705648959408,0,0,0,0.0359058549220206,0,0,0,0,0,0,0.199095134697758,0,0,0,0,0.191552295931142,0,0,0,0,0,0,0,-0.240131748130259,0,0,0,0,0,0,0,0,0,0,-0.0150002470724246,0,0,0,0,0,0,0,0,-0.053388952153943,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.114949459150713,0,0,0,0,0,0,0.231970311290219,0,0,0,0,0.0561987172926285,0,0,0,0,0,0.116662182136218,0,0,0,0,4.33680868994202e-19,0,0.016831696525532,0,0,0.241082791460944,0,0,0,0,0,0.26838693103238,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.239436406208287,0,0.101997715359546,0,0,0,0,0,0.0501841124112684,-0.123123264980185,0.0774478122848198,0,0,0,0,0,0,0,0,0,0,0,0,0.155079668161603,0,0,0.123534616161953,0,0,0,0,0,0,0,0,0,0.270709312536341,0,0,0,0,0,0,0.041475130131961,0,0,0,0,0,0,-0.0875542280076554,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00101972415716494,0,0,3.46944695195361e-18,0.464119861055859,0,0,0,0,0,0,0,-0.0980649682582109,0,0,0,0,0,0.117092526166524,0,0,-0.0809538601964128,0.118805574771085,0,0.156896346473398,0,0,0,0.00699803716097583,0,0,0,0,0,0,0,0.0497551117330976,0,0,0,0.105336460044149,0,0,-0.109593840202113,0
