,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0249316209018531,0.513919111514752,0,0,0,0.123617897416104,0,0,0.0818430875239558,0.0348839265909708,0,0,0,0.171995507059479,0,0,0.00896750428239276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148310172037172,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00135344706665081,0.12976769654952,0.271203237411001,0,0,0,0.0358875255103617,0,0,0,0,0.319688968502879,0.0925557743273591,0,0,0.0655039776738473,0,0,0,0.0445972445931391,0,0,0,-0.0500013382104772,0,0,0,0,0,0,0,0,0,0.0706053669026632,0,0,0,0,0,0,0.00205208465352866,0,0,0,0
X601939.CH.EQUITY,0.188603731407134,0,0,0.46614785676888,0.0629449337158591,0.0995188620983822,0,0,0,0.0294378985637422,0,0,0,0,-0.0413743819512515,-6.93889390390723e-18,0,-0.0204402106988101,0,0,0,0,0,0,0,0,0,0.199840181433368,0,-0.00409778868494249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642180909361018,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0734251829824802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160843200050843,0,0,0.533675156867934,0,-0.0416279982173365,0,0.102679945076142,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0298713539532682,0,0,0,0.22510489052059,0,0.111472918391377,0,0,0.285891186838502,0,0,0,0,0.0409512034421523,0,0,0.0263113616042846,0,0,0,0,0,0,0.0541055786142619,0,0,-0.103167912967252,0,0,0,0,0,0.141213637763602,0,0,0,0,0.074008039838805,0,0,0,0,0,0,0.175304186299677,-0.154479779096094,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.320189988647568,0,0,0,0.107155439624706,0,0,0,0,0,0,0,0.0563670990193556,0,0,0,0,0,0,0,0.104054593511154,0,0,0,0,-0.231666457568554,0,0.0457557655684501,0.073625095441962,0,0,0,0,0,0,0,0,0.0703615602818918,0,0,0,0,0,0,0,0.079271977881034,-0.0686196365408706
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0139378779066224,-0.0107481870279056,-0.0899667491404177,0,0.0883891704106356,0,-0.15253969145806,0,0.0943992066998787,0,0,0,0.561190622797058,0,0,0.0174005317511659,0,0,0.0892773419739179,0,0,0,0,0,0.0450407063443252,0,0,0,0,0.0550897305225909,0.242279889209308,0,0,0,0.116942590185216,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.243788228441196,0,0,0,0,0,0,0,0,0,0.0904766033672225,0,0.11505923363888,0,0,0,0,0.0608292454278047,0,0,0,0,0.0738724347853749,0,0.167698214456256,0,0.0294614563412088,0.119359727023652,0,0,0.0580979670459928,0,0,0,0,0,0,0,0,-0.102661174249259,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.175625492150957,0,0.175330853347927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617837962172626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114183892163808,0,0,0.387683534005241,0,0,0.0424712111044307,0.0117331970532196,0,0.126025993619271,0.061568753660088,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00560002789074331,0,0.413689449044961,0,0,0,-6.93889390390723e-18,0,0,0,0,0.414551669570839,0,0,0,0,0,0,0,0,0.0546849278669973,0,0.0495320580701095,0,0,0,0,0,0,0,0,0,0,0.0134245851629993,0,0,0,0,0,0.0928726201740044,0,0,0.230818830755362,0,0,0,0.0628388885808417,0,0,0,0
