,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.213478338592718,0,0,0,0,0,0,-0.0562802245645734,0.165907959172746,0,0,0,0,0,0,0,0,0,0,0,0,-0.209951352568353,0,0,0,0,-0.170269660157376,0,0,0,0,-0.237410438703722,0,0,0.0560455671043971,0,0.734078402771341,0,0.330798059439759,0,0,0,0,0,0,-0.0182622222208436,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0472563901664297,0,0.169108227858024,0.0261529834409013,0,0.0473155371451748,0,0.237981582599547,0,0,0,0,0,0,0,0,0,0.116686454885672,0,-3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.128787648346588,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.41044101517015,-0.0866865629882759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302910624533823,0,0,0,0,0,0,0,0,0,0,0,0.0863874537866957,0,0,3.46944695195361e-18,0,-0.238918933796131,-0.14336338685275,0,0,0.532469902159608,0,0,0,-0.0275900699005008,0.131103940504458,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.000150353273797674,0,-0.197379768776195,0.112018296667637,0.00655071667355892,0.371286253082267,0.128259676914774,0,0,0.145861152592697,0,0,0,0,0,-0.0751290441366058,0,0,0,0,0,0,0,0,0,-0.553959272826063,0,0,0,0,0,0,0,0,0,0,0.137194004589192,0,0,0,0,0.266454149491004,0,0,0,-0.114746890533608
X5.HK.EQUITY,-0.15488459348955,-0.104886146131472,0,0,0,-0.0463774742415192,0,0,0,0,0,0,0,0,0,0.30426512597048,0,0,0,0.294370764333985,0.0470904286901488,0,0,0,0.41777424421285,0,0,0,0,0,0,0,-0.0247989941140479,0,0,0,0,0,0,0,-0.172812748021163,0,0.183114927219867,0,0,0,-0.0188790184165468,0,0,0,0
X601988.CH.EQUITY,0.0733861743766569,0,0.106241811726168,0.397882631645375,0,0,0.0525201938052149,0,0,0,0.17551251499484,0,0,0,0,0,0.125043354788139,0.138071611184867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931111322813092,0,0,0,0,0.0629936191386623,0.17683040747481,0,0,0,0,0,-0.0411992858862905
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923790477846433,0.0139408637404302,0,0,0,0,0,0.0248197563631753,0,0,0,0,0.144013889638434,0.222466109041886,0,0,0,0,0,0,0,0,0,0,0.0237299911934155,-0.0025372282326534,0,0,0.0207271106869923,0,0.304969061568219,0,0,0,0,0,0,0,-0.104678474456007,0,0,0,0,0,0,0.0777975768055185,0,0,0,0
X601628.CH.EQUITY,0,0.0323354031548509,0.00606328884090086,0.0454370745637025,0,0,0,0,0,0,0.0157643431964259,0,0,0.32661015499629,0,0,0,0,0,0,0,0,0.0763801347120592,0.00738940342588588,0,0,0,0,0,0,0,0,-0.0460560692075937,0,0,0,0.0556403936933367,0.230347389545985,0,0,0,0,0,0,0,0.131479446952463,0,0,0,1.0842021724855e-19,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.60827076770059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279069658455172,0,0,0,0,0.0522951359077399,0,0,0,0,0,0,0,-0.0361392669891533,0,0,0,0,0,-0.0559113852035642,0,0,0,0,0.0428351187902569,0,0,0,0,0,0
