,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0.255624405752417,0,0,0,0,0.181047557985482,0,0,0,-0.0735074233619607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359432602559614,0,0,0,0.0791864215957109,0,0,0,0,0.0520353666136828,0,-0.0504592733839378,0,0,-0.0815139850061569,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.153063466818797,0,0.0782897285812519,0,0.28238256535503,0,0,-0.0296239378872363,0,0,0,0,0,0,0,0,0,0,0,0,0.0818023791282591,0,0,0,0,0,0,-0.260102343505211,0.323216486616627,0,0,0.184428377867135,0,0,0,0,0,-0.0395717545127714,0,-0.0240657420925322
X601939.CH.EQUITY,0.24970477044462,0,0,0,0.102775507009772,0,0,0,0,0,0,0,0,0.137262939274368,0,0,0,0,0,0.016902422645844,0.140606607392768,0,0,0,0,0,0.128236086231101,0,0,0,0,0,0,0,0,0,0,0,0.16764808701835,0,0,0,0,0.117496144514755,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.306057306525901,0.0295020341103359,0.0546461426325712,0,0.053945206943538,0,0,0,0.0630017189484895,0,0,0,0,0,0,0,0,0,0,0,0.0618014165921537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937853774726653,0,0,0.171038686597621,0.131404140139223,0,0,0.163597979434854,0,0,0,0,0.162818032430225,0,0,0
X5.HK.EQUITY,0,-0.181669243988048,0,0.427786765824239,0,0,0,-0.166098073274474,0,0,0,0,0,0,0,0,0.0140892762706878,0,0,0.113066696231001,0,-0.153398453064661,0.520608550244968,0,0,-0.00178926509278305,0,-0.0478571710203606,0,0,0,0,0,0,0,-0.07169736829605,0,0,0,0,0,0.137769421410337,0,0,0,0,0,-0.173631134051856,0,0,-0.0947808172033879
X601988.CH.EQUITY,0.052418017636271,0,0.0204243922403297,0.0878031777126729,0,0,-0.116661581937288,0,0.136092845427991,0.145872729930498,0.298712148434967,0,0,0,0,0,0,0,0,0,0,0,0,0.270659643124,0,0,0,0,0,-0.0207953162150165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129291821737407,0
X600036.CH.EQUITY,-0.0622093925055489,0.173549972798684,0,0,0,0,0,0,-0.00283038708330248,0,0,0.138799642362945,0,0.254416822586235,0,0,0,0,0.170393435120644,0,0,0,0.00859933858922975,0,0,-0.0424184031051563,0,0,0,-0.02484895896481,0,0.161956419088982,0,-0.0318277558334857,0,0,0.0980195067493762,0,0,0.0747825994563407,0.210933112277057,0,0,0,0,0,0.0725244362354783,0,0,0.1012049220581,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0641977998733793,0,0,0,0,0,0,-0.064369339253638,0,0,0,0.0737486257589639,0.144088883851008,0,0.156778431724731,0.114105326572409,0.0785697541762471,0,0,0,0,0,0.180794265207147,0,0,0,0.0358794751124553,0,0,0,0,0,0,0,0,0,0,0,0,0.0772305360053975,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0309575383235365,0,0,0,0,0.0482246664452959,0,0,0,0,0.0470913765532519,0.160299066218155,0,0,0,0,0,0,0,0,0,0,0,0.0325110887294523,0,0,0,-0.12877820022682,0,0,0,-0.0110187823965163,0,0,0,0.392186354601468,0,0,0,0,0,0,0,0,0.0594693040452494,0.0801613107663957,0
X601166.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0.152605164070541,0,0,0.00508118032984719,0,0,0,0,0,0,0.248340435417265,0,0,0,0,0,0,0,0,0,0.0271246302420685,0,-0.0172265278960622,0,0,0,0.492794929085825,0,0.16517687382311,0,-0.0696763686820636,0,0,0,0.200331014566709,0,0,-0.072335002236237,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0165312127409836,0,0.056640181837105,0.294140691881657,0,0,0,0,0,0.167510704862113,0,0,0,0.0101447876912844,0,0,0.0212583085104663,0.176263710909398,0,0,0,0.162834504359768,0.119766903912799,0,0,0.0268829581166805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885335325209237,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.168261904295316,0,0,0,0.0130212340956045,0.21227518593625,0,0,0,0.29112616066762,0,0,0.0205608024807339,0,0,0,0,0,0,0,0,0,0.150691010494126,0,0,0,0,0,0.0301641975384326,0,0.0501714910387079,0,0,0,0.106974949781723,0,0,0,0,0,0,0,0,0,0.00743313237194669,0,-0.076723105218365,0,0,0.0269393188052574
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0768159482555791,0.0741053152938315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165100228027486,0.00452693651920667,0,0,0.00892583813173475,0,0,0.0350000847408779,0,0,0,0,0.230206763155595,0,0.0812481708284609,0,0,0,0,0,0,0.0430357826229668,0,0,0.169985806490212,0,0,0
X000001.CH.EQUITY,-0.0750333276896049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130543969095065,0.0580934150540248,0,0,0.00372023282684182,0.198202377606283,0,0,0,-0.218550319366791,0,0.0578874025225925,0,-0.0172322239921124,0,0.25867605670647,0,0,-0.192711339086744,0.28506840747939,0,0.128031123796951,0.231051558349995,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.00498336435008447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155043252927661,0,0,0.0676007836547056,0,0.00819759701946888,0.452343432445986,0,0.0447411220871335,0,0,0,0,0,0,0,0.129132076086557,0,0.166572004954953,0.0549171485571682,0,0,0,0,0.0503348299528619,0,0,0,0.231167915246168
