,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.257845977881034,0,0.247918899877472,0,0,0,0,0,0,0,0,0.284043346949688,0,0,0,0.0555735171196285,0,0,0,0,-0.138450394831199,0,0,0,0,-0.0622344173591693,0,0,0,0,0,0,0,0,0,0.00611123863974012,0,0,0.0721014442735368,0,0,0,0,0,0,0,0.0711760821084224,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0
X601939.CH.EQUITY,0.610558691403476,0,0,0,0.0243242250788757,0,0,0,0,0,0.137106238776202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350973160445505,0.00598475197348807,0,0,0,0,0.0434943531289997,0,0,0.259052465087479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321975244563844,0,0,0,0,0.405315973139584,0,0,0,0,0.0749249348042105,0,0,0,0,0,0.128926910109532,0.0450705004029703,0,-0.0701537062669959,0,0,0,0,0,-0.0147731859371983,-0.00604891310229441,0,0,0,0,0,0,0,0,-0.0832404687169421,0,0,0,0,0.169826880591323,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.19471591354035,0.0540013180645567,0.15817294122051,0,0.089103209771716,0,-0.0713654341185148,0,0,0,0.0277856869204399,0.165425704187423,0,0,0,0,0,0,0,0.486813886617571,0.0121786101602299,0,0,0,0,0,0,0,0,0.322986371304695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200704433251732,-0.00899122548979579,0,0,-0.098181948104791
X601988.CH.EQUITY,0.163371804747794,0.144732163984576,0.23102711818766,0,0,0,0,0,0.110504327992202,0,0,0.0748470204977346,0,-0.125570299743171,0,0,0,0,0,0,0.0323081214872665,0,0,0,0,0,0,0,0,0,0,0,0,0.150330399888145,0,0,0.141605744537993,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462569696122107,0,0,0,0,0,0.242724376433955,0,0,0,0.0929776509060623,0,0,0,0,0.330361327449121,0,0.180084554619891,-0.0411316038040212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.287114062504894,0.207555720565441,0,0,0,0,0,0.110765311378395,0,0,0,0,0,0,0,0,0,0,0,0,-0.198384535897963,0.101764987725284,0,0,0,0.0472745069484073,0,-1.73472347597681e-18,0,0,0,0,0.0385910266468528,0,0.0727398155075836,0,-0.26623443333426,0,0,0,0,0.0615612761506835,0.179396414152332,0,0,0,0,0,0,0,0,0.00186384645021807
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.111815388305177,-0.438461481172626,0,0,0,0,-0.049662645166232,0,0,0,0,0,0.770766671632958,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.616583913009587,0.196082943665659,0,0,0.133735992495946,0,0,0.219594968774232,-0.0905645117865641,0,-0.0133934724491614,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.458192801572263,0.0320353700083715,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0448520056211164,0.0965873911946556,-0.00539439032250568,0,0,0.363205924324457,0,0,0,0,0,0,0,-0.00270228425207178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0848782762114575,0,0,0,0,0,0,0,0,0,0.548040173847617,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342230948926455,0,0,0,0,0,0,0.0548680481894461,0.141132607039528,0,0,0,0,0,0,0.0540199429700138,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.142719431408603,0.0565733329223075,0.0874685743464299,0,0,0,0,0.106972212283661,0,-0.00695576757255909,0.427531458204563,0,0,-0.0677057386098247,0,0,0,0,0,0,0,-0.0255746700305653,0,0,0,0,0,0,0,-0.0274026091270863,0,0,0,0,0,0,-0.0957778075552686,0,0,0,0,0.347970858332686,0,0,0,0,0,0
X000002.CH.EQUITY,0,0.0408265445291014,0,0.0548256557302363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951784028983753,0,0,0,0,0,0,0,0.496597076773109,0.0241346986400027,0,0,0,0,0,0,0.241759311273611,0,0,0,0,-0.155439966650031,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0384997562615856,0,0,0,0,0.287504658833076,0,-0.117106141090707,0,0,0,0.192951181277945,0,0,0,0,0,0.113541119861764,0,0,0,0,0,0.0342380068823261,0,0,0,0,0.248573179988666,0,0,0,0,0,0.286590971900984,-0.053873339002253,8.67361737988404e-19,0.0963896376338077,0,0,-6.93889390390723e-18,0,0.107554988082915,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.181530427928136,0,0,0,0,0,-0.127622125393139,-0.0759483397207185,0,0,0,0,0,0.0223911618688364,0,0,0,0,0.0358949051446926,0,0.391863690247533,0,0,0.00369987130559755,0,0,0,0,0.306969757528242,0,0,0,0,0,0,0,0,0,0,0.0312008783395165,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0770887194422946,0,0,0,0.0383047643393503,0.0964199700241873,0.004311069054275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477887025245159,0,0,0.0646167938967924,0,0,0,0,0.0606153642574131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468316382913206,0,0
X601601.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0.383820577219653,0,0.161795927831283,0,0,0,0.023380811796836,0,0.0430143473080909,0,0,0,0,0,0,0,0,0.107429180271375,0.0923000635355224,0,0,0,0,0,0,0,0.153363528967206,0,0,0,0.130110142967287,0.17768259769189,0,0.0658927498692658,0,0,0,0.0346594679995244,0,0,0,0,0,0
