,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.147262859944451,0,0.0622222401513236,0,0,0,0,0,0,0.374054138619711,0.136124243778038,0,0,0,-0.158252011198871,0,0,0,0,0,0,0,0,0,0,0,0.0277856094934187,0,0,0,0.142651925561975,0,0,0,-0.00175343945773149,0,0,0,0,0,0,0.161417733461153,0,0,0.0459082198321377,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156262020095209,0.0975772096504323,0,0.0247804218301554,-0.168113928022933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176478012629079,0,0,0,0,0,-0.17911555635484,0,0.36311503305235,0.15946798426394,0.0518940510226626,0,0,0,0,0.172233729028211,0,0,0
X601939.CH.EQUITY,0.480878901320331,0,0,0,0,0.177274485508928,0,0,0,0,0,0,0,0.058772536790117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372926926961037,-0.118423400006462,0,0.0491235133362884,0,0,0,-0.0460982940362277,0,0,0,0,0
X601288.CH.EQUITY,0.54735490223063,0.031197468552974,0.156405789476991,0,0.0650176209219894,0.14963104994731,0,0,0.0270899932599727,0,0,0,0,-0.15621651818463,0,0,0,0,0,0,0,-0.0437371166589992,0,0,0,0,0.00627521986409491,0,0,0,0,0,0,0.133658525370799,0,0,0,0,0.0269659966233797,0,0,0,0,0,0,0,0,0,0.257791011165574,0,0
X5.HK.EQUITY,0,-0.0721257213039303,0.132412447327062,0.058353676268581,0,0.104998893812695,0,-0.149499901530041,0,0,0,0.28576019406961,0,0,0,0,0,0,0.681587456012483,0,0,0,0,0.0413840976227545,0,0,-0.146461141990805,0,0,0,0,0,0,0,0.00481645295489893,0,0,0,0,0.0342751234376599,0,0,0,0,0,0.0885540270529919,0,0,0,0,0
X601988.CH.EQUITY,0.203923817476163,0,0.0198076630835019,0.0444499682612818,0,0,0,0,0.0477957099863164,0.053364252502612,0.114089138762405,0,-0.400541710324319,0,0,0,0,0,0,0,0.525187226589209,0.0338464470799983,0,0,0,0,0.0293223696204503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054042050480185,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00707309275454127,0,0,0,0,0,0.111980981439177,0,2.16840434497101e-19,0,0,0,0.273353076231392,0,0.174122244673058,0,0,0.0869918003584633,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.123239273402552,-0.00200187834535142,0,0,0,0,0,0,0,0,0.0983880294630518,0,0,0,0.128117088184988,0,0,0.0196202969181157,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0162530359576526,0.0159326957251613,0,0,0.207193056619209,0,0,0,-0.150422481097946,0,0,0.31251907617563,0,0.259221385730764,0,0,0.0507474009783562,0,0,0,0,0.11888400315309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316291233709024,0,0.12620759926139,0,0,-0.0236767120817341,0,0
X601628.CH.EQUITY,0.400160212926117,0.282067227261285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200459265858785,0,0,-0.0410602090585154,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0122107462426274,0,0,-0.233883935780696,0,0.078556479729313,0,0,0,0,0,0,0,0,0,0,-0.128590976863582,0.166622820028939,0,-0.163731476472704,0,0.100533836455203,0
X601166.CH.EQUITY,0.000757352724260087,0,0,0,0,0,0.543937181733594,0,0,0,0,0,0,0,0,0.10181669792918,0,0,0,0.11802055265318,0,0,0.0404123726093434,0,0,0,0,0.0364756518414564,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.163514446034268,0,0,0,0,0,0,0
