,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.279562811141512,0.115040520112431,0,0.245580934665376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199719813543112,0,0,0,0,0,0,0.0147233034666981,0,2.16840434497101e-19,0.0185941270794752,0.0962298429341931,0,0,0,0.0891585240472678,0,0,0,0,0,0,0,0,-0.000881891787296914,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749,0,0
X601939.CH.EQUITY,0.544804480650619,0.0152423792022833,0,0,0,0,0,0,0.13260914756951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130368560949068,0,0,0,0,0,0,0.0121712733990326,0,0,0.0856076065233612,0,0,0.137648322295431,0,0,0,0,0,0,0,0,0,0.138042732231455,0.193554986454387,0.0449636242443766,0
X601288.CH.EQUITY,0,0,0,0.197506884708437,0,0,0.453817445410449,0,0,0,0.0906195026188695,0,0,0,8.67361737988404e-19,0,0.0690863836250042,0,0,0.0318619597612619,0,0,0.0444288109353581,0,0,0.0432442291720036,0,0,0,0,0,0,0.111598375751305,0,0,-0.0173619367365594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234646815153565,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0971815390354325,0.246449004183145,0,0,0,0.149166424322789,0,0,0,0,0,0,0.180582621966422,-0.231360636896546,0,0,0,0,0,0,-0.00981142598414078,0.130785019512449,0,0,0,0,0,0,0,0,0,0.145217563833831,0,0,0,0,0,0,0.248287141055301,0,0,0.0152171405618487,0,-0.0224471234971592
X601988.CH.EQUITY,0.288489045483078,0,0,0,0.398745702425374,0,0,0.0583209680201882,0,-0.015162814851999,0,0,-0.10986517625547,0,0,0.065050804517747,0,0,0.313051466457396,-0.0266924858926639,0,0,-6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.147555571725316,0,0,0,0,0,-0.094581013706056,0.0119529938340464,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882202767979937,0,0,0.23550058251957,-0.0203408866740088,0,0.021629462600062,0,0,0.0124111702548747,0,0.0666926663411015,0,0,-0.0386900321191416,0,0,0,0.0933782241112853,0.320728094995933,0.000483109868827047,0,0,0,0,0,0,0,0,0,0.0251425227155487,0,0,0,0,0,0.0575339593700413
X5.HK.EQUITY,0,0.128308871045159,0,0.10383726744539,0,0,0,0,0,-0.140112459111017,0.0725620384573585,0.0781799045434457,0,0,0,0,0,0,0,0,0,0,0,0,0.19821476108964,0,0,0.173749423034292,0,0,0,0,0,0,0,0,0,0,0.27076813966602,0,0,0,0,0,0.0410027751184893,0,0,0,0,0,0,-0.0450028327930797
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0197170224259258,0,0,0,0,0,-0.0857378131622296,0,-0.18858900150252,-0.149345700003688,0.0790633916242494,-0.105601260056264,0,0.0613982495235191,0,0,0,0,0.0523687635153798,0,0.2655815019941,0,0,0.359945227477594,0,0,-0.0640999554086324,-0.420235614705255
