,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.217056761311361,0,0,0,0,0.394577783048075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265780400592709,0,0.0258754134324577,0,0.0126576704091327,0,0,0,0,0,0.0687267967332797,0.0539631852372151,0,0,0,0,0,0,0.026865461446785,0,0,0,-0.0946070289065942,0,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0,0
X601939.CH.EQUITY,0.285250865907808,0.222897241753665,0,0,0,0,0,0.497139773759444,0.0806789297425992,0,0,0,0,0,0,0,0,0.0303286059434102,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210228463497455,0,0,0,0,0,0.0560314198383663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188470355060214,0
X600036.CH.EQUITY,0,0,0,0,0,0.152015744386047,0,0,0.0605826525208234,-0.101948354963597,0,-0.101269282401496,0.152708742027577,0,0,0.156753045253117,0,0,0,0.163827144514883,0,0,0,0,0,0.403841149575086,0,0.0349869803802049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735346359401572,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0378032303192286,0,0,0,0,0.496343667720864,0,-0.0529383425797467,0,0.0212683964894615,0,0,0,0,0,0,0,0.0441910191693022,0,0,0.0756930843274001,0,0,0,0.125426123078905,0.114882633277008,0,0,0,0,0,0,0,0,0.0352607448206208,0,0,0,0,0,0,0,0,0,0,0.0160167991371068,0.0245632506913587,0.0418384903587497,0.0319148681189481,0
X1299.HK.EQUITY,0,0,-0.0810639077431397,0,-0.0155551257192806,0,0,0,0,0.219334808559556,0,-0.0627268570597016,0,0,0,0,0,0,0,0,0,0,0.170914514325637,0,0,0,0,0,0,0,0.0232083793595499,0,0,0,0,0,0.13085813642343,0.0270299771309553,0,0.206520205367076,0,0.205343146024742,6.93889390390723e-18,0,0,0,0,0,0.199724164600646,0,-0.0783389480641184,0
X601628.CH.EQUITY,0.0761988957450922,0,0,-0.00341427982279883,0,0,0,0,0,0,0,0,-0.00275429546294308,0,0,-0.180628618926047,0,0,0.260712477381736,0,0,0,0,-0.109108954743745,0,0,0,0,0,0,0,0,0,0,0,0.589580693737321,0,0.0510089262689166,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0580947776150616
X601988.CH.EQUITY,0,0,0.0751333312267062,0,0.441487928064118,0,0,0,-0.0912026263009378,0,0,0,0,0,0,0,0,0.279335651719551,0,0,0,0,0,0.0456485299156375,0,0,0.0832044304798312,0,0,0,0,0,0,0,0,0,0,0.00190776587269643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521839334209345,0,0,0,0,0,0,0,0.196824459271041,0,0,0,0,0,0,0,-0.00774167311711798,0,0,0,0.217466475224594,0,0.0672034650683881,0,0,0,0,0,0,0,0,0,0,-0.114825263295034,0.184147073850329,0,0,0,0.218394020065924,0.184422660901186,0.039788489808119,0,0,0,0,0.115004514456237,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.194694958240471,0,0.418588102256553,0,0,-0.173158669862059,0,0,0,0,0,-0.0392369409329755,0,0,0,0.352635499122069,0,-0.170269313689673,0,0,0,0,0,0,0,0,0,0,0.181269056579162,0,0,0,0,-0.0319565407290777,0,0.0389426871852995,0,0,0,0,0.034036737028742,0,0,0,0,0,0,0.190893151515231,0
X601166.CH.EQUITY,0,0,0,0.318108076303707,0,0,0,0,0,-0.000508181643637234,0,0.124923349493876,0.44941477904055,0,-0.0775989268694919,0.05976103408329,0,-0.0339963726223742,-0.160801162104081,0,-0.0867761126001464,0,-0.023646433589102,0,0,0,0,0.152689477023962,0,0.00023536236023569,0,0,0,0,0,0.0605100422400261,0.121730664984494,0,0,0,0,0,0,0,0.0459660358619149,0,0,0.024551541927756,0,0,0,0
X601658.CH.Equity,0,0,0,-0.237919306982817,0,-0.0775688014560387,0.0620640617376946,0.445417815767335,0,0,0.368837105560653,0,1.73472347597681e-18,0,0,0,0,0.277516768511303,0.203286887836336,0,0,0,0,0,0,0,0,0.0655284408681964,-0.392653711816173,0,0,0,0,0,0,-0.0474764533864376,0,0.20087049284021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
