,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.374766051332852,0.0616128865093185,0.0935160936381799,0,0,0,0,0,0,0.203748106552888,0,0,0,0,0,0,0,0,0,0,0.000639299045218607,-0.0102669888066487,0,0,0,0,0,0,0.0638214053512933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505043551431067,0,0,0,0.105561507596817,-0.0675038721622343
X601939.CH.EQUITY,0.510232318760819,0,0,0.117397261062044,0,0,-0.136702249116195,0,0,0,0,0,0,0.161365277029477,-0.0548566539556089,0,0,0,0,0,0,0,0,0,0,0.0278750667457758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223537575795368,0,0,-0.0838388247886817,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0
X601288.CH.EQUITY,0.372203273938415,0,0,0,0.215059851427631,0,0,0,0,0,0,0,0,0.145816604454626,0,0,0,0,0,0.0914082191560279,0.0312464648151328,0,0,0,0,0,0,0,0,0,0,0,0,0.083060147165916,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00473126844891631,0,0
X601988.CH.EQUITY,0,0,0,0.500458649879243,0,0,0,0,0,0.216716957570359,0,0,0,0,0,0.327161137543458,0,0.0761132567691667,0,0,0.0173901576862171,0,0,0,0,0,0,0.0214925483230023,0,0,0,0,0,0,0,0,0,-0.565596166304948,0,0,0,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0
X1299.HK.EQUITY,0.087931231068036,0,0,0,0,0,0,0,0.186130979229184,0,0,0,0,0.0940046776284653,0,0,0.0569119042243379,0,0,0,0,0,0.0112362969404008,0,0,0,0,0,0.250939095966353,0,0,0.10122973126207,0,0,0,0.0487191675041761,0,0,0,0,0,0,0,0.0253883772004752,0,0,0.0642962570856495,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091
X601628.CH.EQUITY,0.110734527514487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152330743309367,0,0,0.0583326125909786,0.0876602949586989,0,0,0,0,0,0,0.162852650687461,0,0,0,0,0,0,0,0,0,0,0,0,0.0403595451852067,0.152532173342271,0,0,0,0,0.0202115339068569,0.0252366700511745,0,0.0729523473666955,0
X601658.CH.Equity,0,0,0,0.177037864565379,0.0576447995029682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.111043633229125,0.282030772528392,0,0,0,0,0,0,0,0,0,0.0601673377398518,0,0,0,0,0,0,0,0,0.336636527838374,0,0,0,0
X601328.CH.EQUITY,0.0719084546481848,0,0,0.521873492878714,0,0,0,-0.0457529129663874,0,-0.110063648247606,0,0,0.0193305895124751,0,0.0377450875401139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219552317287632,0,0.0711757649658662,0,0,0.173968659675086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107531809345376,0,0,0
X601166.CH.EQUITY,0,0,0,0.00209444580763651,0,0.430029383776336,0,0,0,0,0.043193937635341,0,0,0.000605029583402983,0,0,0,0.0404158842273817,0,0,0,0,0,0,0,0,0,0,0,0.214662384967865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361439261741406,0.039296123349538,0.107370070713841,0.0432393434545096,0,0,0
X388.HK.EQUITY,0,0,0.383320876515917,0,0,0,0,0,0,0,0,0,0,0.00407984039706947,0,0,0.0846890802573168,0,0,0.0377497117691899,0,0,0.0518399163734138,0,0,0,0,0,0,0,0,0.0728501728702958,0,0,0,0,0,0,0,0,0,0,0,0.0432079134101285,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.210488934820201,0.087914526171996,0,0,0.0925035616135866,0,0.0103860694797163,0,0.0272940616328478,0,0,0,0,0,0,0,0.0469652237688584,0.0833192413781294,0,0.0302104647406861,0.0222657207969955,0.0969433344583786,0,0,0,0,0,0,0.0642347375069124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558421739444303,0,0,0,0,6.93889390390723e-18,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106026846955462,0,0,0.383267377605494,0.0840981437143462,0.0424811035971819,0,0,0.162605769597678,0,0,0.0915976253395936,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0190456295549677,-0.00232072717959078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210496177230131,0,0,0,0,0.0295473416992306,0,0,0,0,0.163340883769579,0,0,0,0,0.0814053428644692,0,0,0,0.116908105410556,0.280193653670696,0,0,0,0,0.134558216421396,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.000397142761672107,0,0,0,0,0,0.0853305829720914,3.46944695195361e-18,0,0,0,0,0,0.198799385193346,0,0,0.109486920055536,0,0,0,0,0,0,0,-0.103002333851599,0.241307772215975,0,0,0,0.143705066989619,0.184726956433928,0,0,0,0,-0.141782590579814,0.18373335689878,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.176531176601529,0,0,0.151000242336146,0,0,0,0,0,0.224731775589196,0,0,0,0,0,0,0,0,0,0,0,-0.103371588637184,0.113755122793147,0,0,0,-3.46944695195361e-18,0,0,0.122275652040896,0.27861312976982,0,0,0,0,0,0.00308158761974679,0,0,0,0,0,0,0,0,0,0,0,0,-0.11967189641523
X688.HK.EQUITY,0,0,0,3.46944695195361e-18,0,0,0.0562077801649046,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28354932960694,0,0,0,0.168299867634065,0,0,0,0,0.572179499985292,0,0.0474863755761828,0,0,0,-0.163709874768463,0,0,0,0.0531094471141999,0,0,0,0,0,-0.0952293599623557
X600016.CH.EQUITY,0,0.0370713051500256,0,0.112798079600929,0.13591695277201,0,0,0,0,0.0692006299155634,0.125103229990678,0.175079777829829,0,0.141146393522734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528196671594932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927014426232015,0,0.0137037519794285,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.10176825261937,0,0,0,0,0,0,0,0,0,0,0.184225830261875,0,0,0,0,0.0143468348775279,0,0.0155894147432027,0,0,0,0,0,0.232947121166364,0,0,0,0,0,0,0,0.106881515899924,0,0,0,0,0,0,0.148702382955995,0,0
X601601.CH.EQUITY,0.0134100061135913,0,0.734245500599078,0,0,0,-1.38777878078145e-17,0,0,-0.0988336971605886,0,6.93889390390723e-18,0,0,0,0,0.102688869183629,0,0,0,0,0,0,0,0,0,0,0.00449886354724417,0,0,0,0,0,0,0,0,0.0271461413682171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0415482392664143,0,0.171329451908595,-8.67361737988404e-19,0,0,-0.0506605413161757,0,0.206557264099862,0,0,0,0,0,0,0,0,0,0,0.402784810552754,0,0,-0.0502360552029808,0,0,0,0,0.0422146770551341,0,0,0,0.184075794678872,0,0,0,0,0,0,0,0,0.0687772830928183,0,0,0,1.38777878078145e-17,0,0.0937295853866779,0
X11.HK.EQUITY,0,0,0,0,0,0,0.249383808159462,0.343142696787889,0,0.0856307230961331,0,0,0,0,0,0,0,0,0,0,0,0.142431403209186,0.468742653968272,0,0,-0.0966944346281759,0,0,0,0,0,0,0,0,0,0,0,-0.197744608598006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.107360122541859,0,0,0,0,-0.125370303793488,0,0,0,0,0,0,0.716826698843831,0.0797599299072326,0,0,0,0.0586486990273569,0,0,0,0,0.115422998986927,0,0,0,0,0,0,-0.0225909677198593,0,0,0,0,-0.0927170703057371,0.305686820350098,0,0,0,0,0,0,0,0,0,0,0,-0.0270271340958373,0
X601998.CH.EQUITY,0,0.0794127769703156,0,0,0.113948177661643,0,0,3.46944695195361e-18,0.0239401301576943,0,0.115759720903288,0,0,0.119255732949248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199504373000571,0,0,0.0538537649926211,0,0,0,-0.0298336905791933,0,0,-0.0458215804830821,0,0,0.0459884750153855,0,0,0.41386284819267,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.229626499063516,0,-0.053004962925131,-0.00242888841319882,-0.0855238568056922,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.488124856664089,0,0,0,0,0,0,0.0483374943102788,0,0,0.12123132682922,-0.000834644595010703,0,0,0,0,0,0,0,0,0,0,0,0.0875399934787059,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141723754424463,0,0,0,0.00675939950305382,0,0.114391232629286,0,0,0,0,0,0.266803728689354,0,0,0,0,0,0,0,0,0.355204942725054,0,0.10782868839547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.00515853528908223,0.00025834633396192,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688809581290105,0,0,0,-6.93889390390723e-18,0.064631446683816,0,0,0,0,0,0,0.0580583919427312,0,0,0,0,0,0,0,0,0.19416428008969,0,0,0
X601818.CH.EQUITY,0.225707759649522,0.0054387423121558,0,0.166654105982547,0.0219566873579908,0,0,0,0,0,0.0842361675659059,0.268483068820304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135848219509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06792478341201,0.0304990634704659
X600048.CH.EQUITY,0,0,0,0,0,0.129565778039232,0,0,0,0,0,0,0,0,0.478626196075928,0,0,0.162491552175431,0,0,0,0,0,0.0377485945886028,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.141864673487027,0,0,0,0,0,0,-0.00479622599059923,0,0,0,0,0,-0.0812748677010336,0.0829160261310077
