,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.138686699279153,0,0,0,0,0,0,0,-0.0755405866331728,0.582083023432165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325531183938228,0,0,0,0,0.671680293450139,0.0275300884414906,0,0,-0.0344943828908423,-0.169637974911698,0,-0.0644305166778123,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.142448540810481,0,0.00281811613009256,0,0.0256357387862781,0,0,0.039924447772028,0.0761176888108185,0,0.168788086696991,0,0,0,0,0,0.022405282371985,0,0,0,0,0,0.0965056959743854,0,0,0,0,0,0,0,0,0,0,0.492134789533495,0,0,0,-0.0725416628643151,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.202052770959725,0,0,0,0,0,0,0,0.0571257804862376,0,0.041781267971154,0,0,0,0,0,0,0,0,0,0,0.277302377303778,0,0,0,0,0,0,0,0,0,0,0.0426688649823586,-0.101466442484156,0,0.282107245065699,-0.2130582391407,0,0.147209988092956,0,-0.0458331420902198,0,0,0,0,0,0,0,0.261309196421743,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.194060626374282,0,0,0,0,0.00276258273209697,3.46944695195361e-18,0.091595158396395,0,0,0,0,0,0,0.148825526341155,0,0,-0.0744999876520492,0,0,0,0.160708956891473,0,0,0,0,0,0,-0.000165593592326638,0,0,0,0,0,0.258270025984087,0,0,0.212114323098237,0,0,0,0,0.0367552929761101,0,-0.0205934093547188,0
X5.HK.EQUITY,-0.138355780739463,-0.136988368311866,0,0.110680871175852,0,0,0,0,0,0,0,0,0,0.237681948254559,0,0,0,0.238318776138585,0,0,0,0.0662913187276159,0,0,0.364760832902221,-0.0581821856638338,0,0,-0.0939286010515875,0,0,0,0,-0.23446034288058,0,0,0,0,0,0,0.251281868804873,0,0,-0.143028657499395,0,-0.0275702389043092,0,-0.0534424926132086,0,0,-0.0309341216340589
X601988.CH.EQUITY,0.208684579974618,0,0.00390310478002577,0.569842862021081,0,0,0,0,0,0.115826906370825,0,0,0.134905937629748,-0.0795920653101281,0,0,0,0.0857994786742471,0,0,0.0676026028696426,0.0332018359250747,0,0,0,-0.0123122783223573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00011038475789734
X600036.CH.EQUITY,0,0.690388783405062,0.0500512587527878,0,0,0,0,0,-0.162201124749831,0,0,0,-0.121927908287675,0,0,0,0,0,0.0913603025609438,0,0,0,0,0,0,0.0653175455474812,0,0,0.0503293249615586,0,0,0,0.0910595753509538,0,0,0,0,0,0,0,0.240993728922472,0,0,0,0,0,0.0327064170879526,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0909716041101521,0,0,0,0,0,0,-0.0802154205095624,0.315919237940264,0.0531806095427599,0.158036068912091,0,0,0.197934073607048,0,0,0.20934075142166,0,-0.062189965821769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.174984533218346,0,0.0162327102331803,0.00460792783415971,0,0,0,0,0,0,0,0,0,0.28999441901711,0,0,0,0,0,0,0,0.150018244171278,0,0,0,0,0,-0.0497895196309118,0,0,0,0,0,0,0,0,0.122756459119011,0,0.0893559063623761,0,0,0,0,0,0,0,0,0.123303082168862,0,0
X601166.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.349155129999323,0.170549745709074,0,0.0536254767895728,0,0,0,0,0,0.594993026496401,0,0,0,0,0,0,0,-0.281399080466846,0,0,0,0,0,0,0,0,0.438060163784612,0,-0.0254460867482534,0,0.287459949630456,0,0,0,0,-0.222520305656471,-0.175747575144665,0,0,0,0,0,-0.0629293542148722,0,0,0
X601328.CH.EQUITY,0,0,0.0354594904682777,0.336432237277779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160506763564909,0.169846685378391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0402113305385809,0,0,0.181112609666849,0,0,0.287294652810949,0,0,0,0,0,0,0,0.053180315977227,0,0.0131457552267958,0,-0.0110913353173539,0,0.047176415501318,0,0,0,0,0.391038313057536,0,0,0,0,0,0,0,0,0,0.0514488805100343,0,0,0.104340170613063,0,0,0,0,-0.0979303891053189,0,0,0.018888970073425,0,0.119713558511946,0,0
X601319.CH.EQUITY,0.0982199391634726,0,0,0,0,0,0,0,0.335149596432466,0,0,0,0,0,0,0,0,0,0.169092478870555,0,0,0.0855144208601387,0,0,0,4.33680868994202e-19,0,0,-0.00135179089783794,0,0.0401248594559415,0,0,0,0,-0.0455901933748159,0,0,0,0,0,0,0,0,0.181391841285167,0.130453971434408,0,0.139141721115388,0,-0.0377174190356916,0
X000002.CH.EQUITY,0,0,-0.100361184640608,0,0.110353138186751,0,0,0,0,0,0,0,0,0,0.332085059235629,0,0.150032569761405,0,0,-0.00100849983869933,0,0,0,0,0,0,0,0.290802374994494,0.365394832786795,0,-0.103169411128166,0,-0.315039765001924,0,0,0,0,0,0,0,0.120313266927354,0,0,0,0,0,0,0,0,0.350396722619464,0
X601601.CH.EQUITY,0,0,0,0,0,-0.253719233558538,0.0619739198792253,0,0.418191634280465,0.0152502417988814,0,0.0277000826595828,0,0.193848149260553,0,0,0.275765246324734,0,0,0,0,0,0,0,0,0,0.196930384781025,0,0,0,0,0,0.0123421223745773,0,0,0,0,0,0,0,-0.246397486138749,0,0,0,0,0,0,0,0,-0.0261147920674751,0
