,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.686740697776682,0,0,0,0,0,0,0,0,0,0.086280186715988,0,0,0,0,0,0,0.0779870310979698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168392548809784,0,0.0539546114013224,0,0,0.0349331602024904,-0.00301697380291231,0,-0.0184601569694082,0,0,-0.0160144645389362,0,-0.0160252740006839
X601939.CH.EQUITY,0.118524974668767,0,0,0.257413070200841,0,0.374887112609158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756164520338375,0,0,0,0,0,0,0,0.0576455239848099,0,0,0,0,0.0631825182718492,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.190864579914683,0.0496415828354146,0,0,0,0.0318074039192357,0,0,0,0.162484641022927,0,0,0,0,0,0,0,0,0.0924686914915992,0,0,0,0,0,0.0233038965683258,0.259837727423908,0,0,0,0.0553448797240416,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0599539479506647,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105755057793051,0.30131808572595,0,0,0,0,0,0.00553186979961626,0,0.303565485227786,0,0,-0.0818444116060332,0,0,0,0,0,0,0.531133707525648,0,0,0,0,0.0122779324942518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619319569554171,0.075375269835463,0,-0.151521430135862,0,-0.204948414037498
X601988.CH.EQUITY,0,0.174815931371876,0,0,0.0451390019311147,0,0,0,0.0734848028037608,0,0,0.0841027547642518,0.126230861860832,0,0,0,0,0,0.0587702491335131,0,0,0,0.519493213090349,0,0,0,0,0,0,0.0304746074277747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324464353509418,0
X1299.HK.EQUITY,0,0,0.194674654137994,0,0,0,0,0.0632314210689438,0,0,0,0,0,0,0.207640589459733,0,0,-0.0915949971328939,0,0,0.214193686549533,0,0,0,0.00324944223348098,0,0,0,0,0,0,0,0,0,0,0,0,0.0832634233623513,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0300902781107508,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140912781643338,0.0723418559529054,0,0,0,0,0,0,0,0,0,0,0,0.0306033671581942,0,0,0,0,0,0,0,0,0,0.0626518561292614,0,0,0,0,0,0,0,0,0,0.325128058139994,0,0,-3.46944695195361e-18,0,0,0,0.207968155784487,0.0712485056537945,0,-0.0261857888313092,0,0,0,0,0
X601328.CH.EQUITY,0.00162680540879869,0,0,0,0,0,0,0.171621076822126,0,0,0.0383743123877063,0,0.14956050271359,0,0,0,0,0,0,0,0,0.252398898474803,0,0,0,0,0,0,0.0314317146624369,0,0,0,-0.00883528567040732,0.0403117783245651,0,0.000781504202840822,0,0,0.0689013197638376,0.256251919465785,0,0.0395407899211635,0,0,0,0,0,0,0,0,0
