,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0657996721398812,0,0,0,0,0,0,-0.143794681908011,0,0,0,0,0,0,0,0,0,-0.14544436795417,0.64633469189373,0,0.762744141882913,0,0.0410190287097465,0,-0.107887850641525,0,0,-0.150220230615272,0,0.00698105653881433,0,0,0,-0.0167288875065657,0,-0.30380297343537,0,-0.0834499424145338,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.224913864964039,0.108972131405875,0,0,0.000476733216511727,0,0,0,0,0,0,0,0,0,0.262900280897258,0,0,0,0,0,0,0,0,0.127343179767172,0.0368723169312158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.81747560568289,0,0,0.0385161743375758,0,0,0,0,0,0.0292523295003269,0.054756278638226,0,0,0.0462097956051937,0,0,-3.46944695195361e-18,0,0,0.00140737020238136,0,0,0,0,0,0.00586410102836001,0,0,0,0.0158874321998091,0,0,0.033255185721901,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X601288.CH.EQUITY,0,0,0.911609506118358,0,0,0,-0.0695088645719455,0,0,0,0,0,0,0,0,0,0,0.115842909799416,0,0,0,0,0,0,0,-0.0156130681226028,0.0566337730427059,0,0,0,0,0,0,0,0,0,-0.0933396351706256,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474370130885522,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.682675352457147,0,0,0,0,0,0,-0.113402074919371,0,-0.0446173067084531,0,0,0,0,0.190710977828302,0,-0.23874901671907,0,0,0,0,0,0,0,-0.174170383102281,-0.164513234683694,0,0,0,0,0,0,0.198852521507438,0,0,0,0.11128431474813,0.451285690755059,0,0
X600036.CH.EQUITY,0,0,0.330142336530832,0.0177385018786044,0,0,0,0,0.0136887848665257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747134963270305,0,0.13092195298764,0,0,0,0.450626348205096,0,0,0,0,0,0,0,0,-0.0409715053274282,0,0,0.0801876504544499,0,0.0151743675992917,0,0,0,0.0349993082711805,0
X601628.CH.EQUITY,-0.041574256335347,0,0,0,0,0,0,0,0,-0.0191096882574763,0.0199401297324428,0.659161993900222,0,0,0,0,0,0,0,0,0,0,0.0724168825284264,0,0,0,0,0,0.131882596473896,0,-0.0835383959847062,0,0,0,0,0.337490379381711,0,0,-0.0810096667581725,0,0,0.269079738896136,0,0,-0.13753275674161,0,0,0,0,0,0.0812549813233147,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.32713360723167,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.202273544690754,0,0,0,0,0.0512642215855877,0,0.238601046999847,0,0,0.124801441570492,0,0,0,0,0,0,0,0,0,0.0100479292722784,0,0,0.498543344027415,0,0,0,0.0333400655851253,-0.0865410959245801
X5.HK.EQUITY,0,0,0,0,0,0,-0.202448065086438,0,0,0,0.046861098876333,0,0,0,0,0,0.34732488631991,0,0,0,0,0.3056805370601,0,0,0.335696745093187,0.0950736359445909,0,0,0.0991671616311623,0,0,0.0229383908459713,0,0,0,0,0,0.125908357538771,0,-0.172294407374042,0,6.93889390390723e-18,0,0.0622296878616734,0,0,-0.151706759893068,0,0,0,0.18137964610042,0
X601658.CH.Equity,0,0,0,0.22640314736093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25734109870171,0.111843207031512,3.46944695195361e-18,-0.174312103314989,0,0,0,0,-0.127482112242957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411222854465203,0,0,0,1.0842021724855e-19,0,0,0,0,0
