,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X600000.CH.EQUITY,0,0,0,0,0,0.0340191557735011,0.179366857011967,0.0482186197698328,0,0,0.265092516321595,0,0.133821738208048,0,0,-0.0108718081537408,0.0288265401068962,0,0,0,0,0,0.0342348701628553,0,0,0,0,0,0,0,0,0,0.0327134715868213,0,0.0118380372650927,0,0,0,0,0.28015025151228,0,0.0583311703281702,0,0,0.00738708229403666,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.262644554563922,0,0,0,0.0771357851190479,0,0.123377996855123,0,0,0,0,0,0,0,0,0,0.209190968517221,0,0,0,-0.313933903302957,0,0.210771160088384,0,0,0.191002953162096,0,0.607735787866743,0.0483567462617068,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0.0196274265003854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710638023630409,0.0277131716393489,0,0,0.127869563063343,0,0,0,0,0,0.623514562835334,0.0112365360334369,0,0,0,0,0,0.05490519934381,0,0,0,0,0,0,0,0,0,-0.0827103237143978
X2388.HK.EQUITY,0,0,0,0,0.109847918646746,0,0,0.0250529530461453,0,0,0,0,0.256091371385041,0,0,0,0,0,0,0.184033091157916,0.129198277359248,0,0,0,0,0,0,0,0,0,0.0836284700212487,0,0,0,0,0,0,0,0,0,0,0.0417197009119456,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.314683097982119,0,-0.444346952138628,-0.0543586014755223,0,0,0,0.053454223375279,0,0.0124006604836102,0,0,0.318366206235686,0,-0.275309996920986,0,0.392320628585764,0,0,0,0,0,0,0,0,0.358809403233461,0,0,0,0,0,0,0,0,0,0,0,-0.0740606878920432,0,0.132959880188115,-0.0407664281315972,0,0,0,0,0.064741506581616,0
X601601.CH.EQUITY,0,0.116737290986251,0.04586441326366,0,0,0,0.0974807313482553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237338080894692,0,0,0,0,0.0980273460922948,0,0,0,0,0,0,0,0.0785090899165805,0,0,0,0,0,0,0.0042314742544559,0,0,0,0,0,0.202315526743914,0,0,0.0264018454959007,0
X688.HK.EQUITY,0,0,0.063502657399574,0,0,0,0,0.154298668214639,0,0.0723679560020898,0,0,0,0,0,0,0,0.0125342876362189,-0.149679015778977,0,0,0,0,0,0,0,0.357316624872038,0,0,-0.00608193481421104,0,0,0,0.129371632184672,0,0,0,0,0,0,0,0,0,0.135138388789889,0,0,0,0,0,0,-0.043642263590473
X388.HK.EQUITY,0,0,0,0,0,0,0,0.218421942849355,0,0,0.0390828396416323,0,0.135754093529414,0,0,0,0.262165784782824,0,0,0,0,0,0,0,0.0903906904234238,0,0.172886386917207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0895133516932272,0,0,0,0.417162219018499,0,0,0,0,0,0,0,0,0,0.0292478636703507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26525259377441,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.150000587713793,0.235279345795541,0,0,0,0,0,0,0.0728103795470204,0,0,0,0,0,0,0,0,0,0,0.0839937719457869,0,0,0,-0.0123634833486807,0,0,0,0,0,-8.67361737988404e-19,0.0547165489485949,-0.0195204571213639,0.0254944755312129,0.337983498801063,0,0,0,0,0,0,-0.00853812469225264,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0227266146945223,0,0.00447564440207848,0.0411213821867191,0,0.042915831809924,0,0.0211420404526613,0,0,0,0,0,0,0,0,0,0,0,0,0.039848423421946,0,0,0.0251739781370407,0,0.579740898911926,0,0,0.0333786996130978,-0.0191022764289817,0,0,0,0.207240560996656,0,0,0.0335168782507223,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0777351551667336,0,0,0.00784602926532731,0,0,0,0,0,0.0264977331627998,0,0.06540698582499,0,0,0,0,0,0.0347146438505467,0.0867622450148286,0,0,0,0,0,0,0,0,0,0.409192287642124,0,0,0,0,0,0.262495614951811,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0613370761986941,0,0,0,0,0,0,0.106523038676291,0,0,0,0,0,0,0,0,0,0.130216221414529,0,0,0,0.0322488316271423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214073370201145,0,0,0,0,0.237738487288689,0.0311072095201358,0,0,0,0.0212746995411411,0,0,0,0
X1109.HK.EQUITY,0,-0.144428758729245,0,0,0.0321355390155228,0,0,-0.0328720718928313,0,0,0,0,0,0,0,0.0565522433834008,0.257389712767432,0,0,0.145549223890259,0.0758273221582271,0,0,0,0.0400666834937382,0,0,0.124979505223727,0,-0.174211904935263,0,0.165975714617355,0,0,0,0,0,0,-0.127086112744064,0,0,0,0,0,0,0,0,0.0315548783981682,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.168702666995191,0,-0.40344116239115,0.237430775876989,0.253139586222588,0,0,0,0,0.130661579981457,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0347363278126766,-0.0172150366411509,0.0392036229266182,0,0,0,0,0,0,0,0.065660322188426,0,0,0,0.00286414826670036,-0.0400591434958429,0.274455781120188,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.271559046934849,0,0,0.192805752347028,0,0,0,0,0.0291769770865048,0.0754502636656745,0,0,0,0,0,0,0.239019804341332,0,0.056247088535953,0,0.091785666731334,0,0,0,0,0,0,0,0,0,0,0,0,0.0496807410459788,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.389051729128871,0.0533105723796461,0,0,0,0,0.157223240688467,0.189574891756864,0,0,0,0,0,0,0,0,0,0.233498510988965,0,-0.262932776528539,0,0,0,0,0.195240210585329,0,0,0.193809995000119,0.12394288886757,0,-0.111263706488048,0.313425673029926,0,0,0,0,0,0,0,0,0,0,0,0.0415679572752687,0,0,0,0,-0.363368838623424,0,0
X823.HK.EQUITY,0,0,0,0,-0.00221673095159311,0,0,0,0.128381942674993,0,0,0.149575449902351,0,-0.15969771418162,0,0,0,0.0333595136868451,0,0,0,0,0,0,0,0,0.233976516526648,0.174798064358959,0,0,0,0,0.0477810920195229,0,0.16669238271179,0,0,0,0,0,0,0,0,0,-0.137882858833374,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.260422134429911,0,0,0,0,0,0,0,0,0,0,0,0.405447829826505,0,0,0,0,0,0,0,0,0,0.0179160022085899,0,0,0,0.0352470370733231,-0.0266912774522442,0,0,0,0,0,0.0269294219401992,0,0,0,0,0.0812033610509563,0,0,0,0,0,0.0924814708791965,0,0,0
X1997.HK.EQUITY,0,0,0,0.685785987016736,0.0628113115766579,0,-0.0891750341644076,0,0,0,-0.373012372941403,0.284481348360557,0,0,-0.01701399717645,0,0,0,0,0,0,0,0,0,0,0,0,0.0405429655993474,0,0.0454787397425458,0.212656959859747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621144773000603,0,-0.0655484151394906
X600048.CH.EQUITY,0.224261384647292,0,0,0,0,0,0,0,0,0.129577375875648,0,0,0,0,0,0.556227044125192,0,0,0,0.104741785654757,0.021191141548789,0,0,0,0.0991668819457702,0,0.0310673262239163,0,0,0,-0.0463642466728158,0,0.0372094172365891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0110341960967316,0,0,0,0,0,-0.0972599777874502,0.733482101034346,0,0.0269202246283496,0,0,-0.0322242883357325,0,0,0,0,0,0,-0.134683375528403,0,0,0,0,0,0.145035946794904,0,0,0,0,0,0,0,0,0,0.168014568917507,0,-0.084630586830056,0.126018699322478,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0763160140606319,0,0,0,0,0,0,0,0.0172110396548809,0,0,0,0,0,0,0,0,0,0,0,0.0196825672154478,0,0,0,-0.0211779732533152,0,0.0168293805340883,0.0190064172829641,0,0.0428043863491698,0,0,0,0,0,0.0594372326166764,0,0.171627960283238,0,0,0,0,0.138044408851332,0.439734785392685,0.116272853641724,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0941173618435105,0.0632780930058682,0,0,0,0,0,0,0.0830223008091655,0,0,0,0,0.0494000041619654,0,0,0,0,0.344525706639388,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.285678874925526,0,0,0,0,0,0,0,0,0,0.0795119017777763,0,0,0
X601688.CH.EQUITY,0,0,0,0.0756974970782387,0,0,0,0.0248893080977149,0,0,0,0,0.0347254755294871,0,0,0,0,0,0,0,0.0237516581217971,0,0,0.534139651114046,0,0,0,0,0,0,0,0,0,0,0.0132580685793919,0,0.0534743015845607,0,0,0,0.0995063319929434,0,0,0,0,0.178456447698634,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.157911341240504,0,0.0567998066769589,0.0939550198294908,0,0,0.0565888956741528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382727002470866,0,0,0.113850729394097,0,0.117222771393808,0,0,0,0.00144812435739394,0,0
X601229.CH.EQUITY,0.166319250213183,0,0,0,0,0,0.0369898196130716,0,0,0,0,0,0,0.386750126950706,0,0,0.0244043637953256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364108487308651,0,0,0,0,0.200558523543501,0,0,0,0,0,0,0.265248177721787,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035571701938081,0,0,0.0714841777257082,0,0,0,0,0.12160102267377,-0.0157383681857175,0,0,0,0,0,-0.0508225381585922,0,0.0606864072434086,0,0,0.113403767943782,0,0,0,0,0,0,0,0,0,0.084051150301771,0.217620773618544,0.13005463404347,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0122456123933153,-0.139284364068507,0,0,0,0,0,0,0,0,0,0.175022120320911,0,0,0.34832304978684,0,0,0,0,0,0,0,0.0588156721640829,0,0,0,0,0,0.0112664404238067,0.255867552123493,0,0.0297205830393459,0,0,0,0.0651130363752779,0,0,0,0
X600015.CH.EQUITY,0,0,0.22404926201524,0,-0.0383568228195745,0,0.261709453343525,0,0,-2.71050543121376e-20,0,0,0,-0.0972109503319342,0,-0.0892513627269194,0.201038631984986,0,0,0,0,0.457362669601633,0,0,0,0,0,0,0,0.0684618558011607,0,0,0,0,0.185548933820661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0,0.315327172520419,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.224303367152662,0,-0.157038152093392,-0.0473829386921197,0,0,0,0.205893272468473,0,0,0,0,0,0,0.107867687595321,0,0,-0.00368065963242911,0,0,0,0,0,0,-0.00418922802268139,0,-0.169865672930914,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0.0304553367089864,0,0,0,0,0,0.0827639533600923,0,0,0,0,0,0,0,0,0,0,0,-0.175648970101384,0,0,0,0,-0.0275391313326814,0,0,0,0,0.132604601091503,-0.339058539606131,0,0,0,0,0,0.00498718194648098,0,0,0,0,0,0,0,0,0,0,0,1.10647298157887,0,-0.0946511613651169
X000166.CH.EQUITY,0,-0.0163620939919924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633763524254781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118468755840725,0.51230943682456,0,0.434262677396774,0,0,0,0,0,0,0,0,0,0.0512613621369703,-0.0319680408931364,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195677897592975,0,0.0155458566322168,0,0,0,0.0317370958523126,0,0,0.459145922920873,0,0,-0.0508861476471821,-0.022633393688632,0,0,0,0,0,0,-0.0378238511549877,0.333612711844619,0,0,0,0,0,0.000132518122173415,0,1.0842021724855e-19,0,0.204151743482759,0,0.03938676826633,0,0,0
X002736.CH.EQUITY,0,-0.0442994594541374,0,0,0,0,0,-0.018746925497156,0,0,0,0,0,0,0.201608498858249,0,0.0074906197656235,0,0,0,3.46944695195361e-18,0,0,0.169773889687223,0,0,0,0,0,0.123580893366907,0,0,0.0156645694991505,0,0,0.0561155839780074,0,0,0,0,0.540110943070598,0,0,0,0,0,0,0,-0.0319750541310133,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0375692791915431,0,0,0,0,-3.46944695195361e-18,-0.0250020043454502,-0.0594453558360502,0,0,0,0,0,0,0,0,0,0,0,0.0445609160585868,0,0,0,0,0,0,0,-0.0408977165496637,0,0,0,0,0,0,0,0,0,0,-0.032461459354941,0.959858024005263,0,0,0,0,0,0.174280161050047
FXI.US.EQUITY,0,0,0,0,0,0,0,-0.0553214187879401,0.0867707203037116,0,0,0,0,0,0,0,0,0,0,0,-0.0038885731026204,0,0,0,0,0,0,0.000777237057330377,0,0,0.0881685181578272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675768877289185,0,-0.92528203170581
VXFXI.INDEX,0,0,0,0,-0.0916813454184192,-0.030623709422654,-0.0218248829428699,-0.0297509301788087,0,0,0,0,0,0,0,-0.103002319396016,0,0.0939661476611974,0,0,-0.0683487724060712,0,0,0,0,0,0,0.0243868384276274,0,0,0,0,0,0,0,0,0,0,0.103858140327686,0,0,-0.0488312387146473,0,0,0,0,0,0,0.177176838532418,-0.827792984537801,0
