,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X823.HK.EQUITY,0,0,-0.0499095187776507,0,0,0,0,0,0.10992455193006,0,0,0.236176498826457,0,-0.169544884833764,0,0,0,0.0979066715088011,0,0.183212698054986,0,0,0,0,0,0,0,0,0.166531271363907,0,0,0,0.086331400951576,0,0,0,0,0,0,0,-0.0881845782671908,-0.022751384902967,0.109628300382061,0,-0.102663483157469,0,0,0,0.164060767010125,0,0
X001979.CH.EQUITY,0,0,0,0.126147127592512,0,0.096499657407356,0,0,0,0,0,0,0,0,0,0.443530253935739,0,0,0,0,0,0,0,0,0,0,0.128797715995974,0,0.124999922037509,0,-0.0666713484599528,0,0,0,0,0,0.0352772635167665,1.73472347597681e-18,0,0,0,0.0151483736326009,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0365136938566221,0,0,0,0,0,-0.150247579216106,0.808989333315239,0,0,0,0,0,-0.081530462348724,0,0,0,0,0,0,0,0,0,0,0,0,0.101709439569602,-0.0583275298160012,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.318458415040117,0.0423117527340009,0.257959961291264,-0.140440351031405,0,0,0,-0.318933236442929,0.25962118181344,0,0.0649532714642879,-0.0386995706204496,0,0,0,0,0,0,0,0,0,0,0,0.128105128438331,0,0.0789392586420863,0.053968522215911,0.168943491286432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11569404563592,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0.019713485899808,0,0.137576813462976,0,0,0,0,0.125304228267466,0,0,0,0,0,0,0.189396373858551,0,0,0,0,0,0.0321666956303406,0,0,0.17269488299734,0,0,0,0,0,0,0,0,0,0,0,0,0.0900389564454217,0,0,0,0,0,-0.17302142814403
X601688.CH.EQUITY,0,0,0,0,-0.0219005179520438,0.0352549775705944,0,0,0,0,0,0.0126548462503185,0,0,0,0,0,0.0508976361334817,0,0,0,0,0,0.353606495531604,0,-0.0346317588545936,0,0,0.00834073726564093,0,0,0,0,0,0,0,0,0.0751273622034987,0.0242442937869651,0,0,0.0178311009311153,0.0309984877535521,0.326610576824312,0,0,0.0276873649835131,0.0967932914369846,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0541046641207894,-0.0416673841715242,0,0.0058142343873352,0,-0.00187412209593423,0,0.129803893664208,0,0,0,0,0.021549384488912,0,0,0,0,0,-0.0702504677544521,0.0137941289969594,0,0.0109369603294488,0,-0.0206602601501564,0,0,0,0,0.0533028433681897,0.151517856109444,0,0,0.396210092651805,0,0,0.122991881805769,0.212988548191533,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.102178368085871,1.73472347597681e-18,0,0,0,0,0,0.0725863070419468,0,0,0.0545976140057033,0,0,0,0,0,0,0.366332588900302,0,0,0,0,0,0,0,0,0,0.117202082682068,0.304183666571157,0,0,0,0,0,0,0,0,0,0,0.0269527301159702,0,0,0,0
X601229.CH.EQUITY,0.0509250364729774,0,0,0,0,0.000476562207262686,0,0,0,0.0243732004936015,0,0.0180052219920772,0,0.414067959401314,0,0,0,0,0.0668724378494331,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.155743651865577,0,0,0,0,0,0.327901792270059,0,0,0,0,-1.38777878078145e-17,0,0,0
X601169.CH.EQUITY,0,0,0,0.188159091380922,0,0,0.163566531691391,0,0.0658769065488836,0.0887692740389064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266488349488582,0,0,0,0.17418372673057,0,0.00666516118427951,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051101586423876,0,0,0.0750160882030501,0,0,0,0,0.213043916858226,0,-0.0269671977474625,0,0,0,0,-0.013793098675959,0,0,0,0,0,0.203159904591131,0,0,0,0,0.011996246199225,0,0,0,0,0.129520980234394,0.182806014951314,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462648105724624,0,0,0,0,0,0,0,0,0,0,0,0.35442888437806,0,0,0,0,0,0,0,0,0,0,0.0379075486962317,0,0.00627014847976069,0,0,0.167984716277613,0,0.191679590275581,0,0,0,0,0.0714159429571363,0,0,0
X600015.CH.EQUITY,0,0,0.502950305502019,0,-0.0423600724505035,0,0.304291246479115,0,0,0,0,0,0,-0.187162572839297,0,0,0,0,0,0,0,0,0.273731452557466,0.0527431427916531,0,0.0347515521814237,0,0,0,0,0.0708882654909838,0,0.120609575744694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0541645063849411,0,0,0,0,0,0,-0.00552274735409601,0,0,0,0.0744723450952527,0,0,0,0,0,0,0,-0.0877122369307228,0,0,0,0,0,0,0,-0.0247298913018677,0,-0.0837457515520869,0,0.0540181779851152,0,0,0.482119211432751,0.596937174165078,0,0,0,0,0,0,0,0,0,0.0122567746865256,0,0,0,0
X2882.TT.EQUITY,0.0314025138001721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1546170094713,3.46944695195361e-18,-0.0292918491755744,0,0,0,-0.0573945710931751,-0.06596761173905,-0.113442443570188,0,0.133366364592247,0,-0.287482915863266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645197338648871,-0.226999786266013,1.16970924143891,-0.0630410721035515,-0.166955798240837
X17.HK.EQUITY,0,0.321318680806529,0,0,0.0999592465118783,0,0,0,0,0,0,0,0.181412033371282,0,-0.116576025018485,-0.0419001976250287,0,0.0717790500987712,0,0,0.218449717876427,0,0,0,0,0,0.079596284016749,0,0,0,0,0,0,0,0,0,0,0,0,-0.233599538159703,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0389623166246682,0,0,0,0,0,0,0,0,0,-0.000171636875308759,0,0.0335344853114355,0.190496289548777,0,0,3.46944695195361e-18,0,0,0,0,0,0.300592661820557,0,0,0,0,0.111586764763709,-0.0639853189472128,0,0,0,0.00808799416741239,0,0,0,0,0,0,0.456865872140668,0,0,0.023453481968665,0,0,0,0,-0.0382955563003243,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655492766430332,0,0,0,0.0116653963402569,0,0,0,0,0,0,0.367655611452977,0,0.0383592043828005,-0.0117545364578315,0,0,-0.026991438281405,0,-0.00187896817462642,0,0,0,0,0.328522311088054,0,0,0,0.0421892240690615,4.33680868994202e-19,0,0.196717359230279,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.102739762844614,-0.0804897828724344,0,0,0,0,0,0,-0.0477117655063979,0,0,0,0,0,-0.0717295199457872,0,0,0,0,0,0,0,0,0,0,0,0.0616787670241152,0,0.0155985852761897,-0.0819549216423991,0,0,0,0,0,0,0,0,0,0,0.934844051679929,-0.112348109404215,0,0.0441808308225499,0,0,0.101254233714557
FXI.US.EQUITY,0,0,0,0,0,0,0,-0.0313003220753423,0.0884121035536646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102588457098576,0,-0.0280783680406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724874464062715,0,-0.938419866403211
VXFXI.INDEX,0,0,0,0,0,-0.107104856675939,-0.00731603868027678,-0.0966588891944487,0.0493726237355923,0,0,0,0,0,0,-0.0802670314601621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11627565871576,0,0,0,0,-0.0297492276387149,0,0,0,0,0.190887916730471,0,-0.0826487398384066,0,0,0,-0.0730226293047338,0,0,0.100275178786727,-0.764249188943311,0
