,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0409760018392376,0,0,0,0,0,0,0,0,0,0,0,0,0.542293793048927,0.675730998984386,0,-0.11219922739543,0,0.00656079842746017,0,0,-0.199951232457046,0,0.244772484319937,0,0,0,0,-0.0116742373578284,0,-0.0574367983957099,-0.311983849198973,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.185295178893734,0,0,0,0,0,0,0,0.0934507717412558,0,0,0,0,0.203740076190918,0,0,0,0,0,0,0,0,0.0880836063654964,0.0495349307855067,0,0,0,0,0,0,0.208961790990673,0,0,0,0,0,0,0,0,0,0.0314794677704591,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.815021633721685,0.0210133114689366,0.0101525602289022,0.015851278661565,0,0,0,0,0,0,0,0,0,0,0,0.0588951628654968,0,0,0,0,0,0,0,0,0,0,0,0,0.0351158614852404,0.0395855510321111,0,0,0,0,0,0,0,0,0,0,0.0590369188492445,0,0,0,0,0.0269951446192442,0,0,0
X601288.CH.EQUITY,0.0103666988723374,0,0.889061155528842,0,0,-0.0846231473166523,0,0,0,0,0,0,0,0.0148147125022738,0,0,0.0535888018689166,0.115947015372958,0,0,0,0,0,0,0,0,0.0448052968334926,-0.0173312907760255,0,0,0,0,0,0,0,0,0,0,0,-0.13692843446732,0,0,0,0,0,0,0,0,0,0,-0.0380727198937032,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0399508791697685,0,0,0,0,0,-0.036864176747256,0.969898153717349,0,0,0,0,-0.205495977393207,0,-0.164423294193491,-0.0044770507792903,0,0,0.309066969718758,0,0,0,0,0,0,-0.0316492631177386,-0.0206472923176952,-0.065970349057154,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.175492981220001,0,-0.0138912698298942,0,0.102812200676128,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.91427830755257,0,0,0,0,0,0,0,0,0,0.0997820240259794,0,0,0,0,0,0,0,0,-0.11307744937854,0,0,0,0,0,0.0795024242922302,0,0,0,-0.0827904958894332,0,-0.0562454793541961,0,0,0.016365138208328,0,0,0.0372705307899226,0,0.0570112090647048,0
X600036.CH.EQUITY,0,0,0.371129143676107,0,0,0,0,0,0.00722956510745928,-0.0104865877628028,0,0,0,0,0,0.144003756955753,0,0,0,0.00516194328547709,0,0,0,0,0,0,0.161903771239659,0,0.0630926728170282,0,0,0,0.216573476471654,0,0,0,0,0,0,0,0,0,0,0,0.0162060687218436,0,0,0,0,0.0217888228327459,0.0535217704261225,0
X1299.HK.EQUITY,0,0.0645387201745022,0,0,0,0,0,0,0,0.00156524163252906,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10595049420351,0,0,0.234941929163153,0,0.545347435715421,0.111635027784029,0.146698467072962,0,0,0,0,0,0,0,0,0,0,0.0953378679992223,0,0,-0.233399230454556,0,0,0,0,0,0.0927842680977851,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722064550823441,0,0,0,0.271920248308025,0,0,0,0,0,0.27813069590147,0,0.273601317387342,0,0.10839517569002,0.0299277648643408,0,0,0,0.0292568904329929,0,0,0,0,0,0,-0.160472168344215,0,0,0,0.0967366604027183,-0.100807822218837,0.02812209696348,0,0,0,0,0,0.222581736389052,0
X388.HK.EQUITY,0,0,0,0,0,0.241356704528284,0,0,0,0,0,0,0,0.00301813166875797,0,0,0,0,-0.239682887745607,0,0,0,0,0,0,0.0290944310236842,0,0.373158268646522,-1.38777878078145e-17,0.0989304655060518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199757476054181,0,0.0228066768472597,0,0,0.0794249944120546,-0.235916541646472,-0.0383532903893218,0
