,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.438455853417219,0,0,0,0,0,0,0,0,0,-0.00815463999282658,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0230457803668541,0,0,0,0,0,0.0259733368109855,0,0,0,0.201745337709491,0,0,0,0,0,0,0,0,0,0.0519624591691813,0.250988872498337,0.0427907203885326,-0.0292571389129375,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0724380356590417,0,0.042283438048833,0.0109576825094087,0,0,0,0.000900759873412637,0,0,3.46944695195361e-18,0,0.266794719252248,0,0.339860926024552,0,0,0.0962782956521294,0,0.0342151147706177,-8.67361737988404e-19,0.174762749555126,0,0,0,0,0,0.0756731443764195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745957600338766,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.33365644589527,0,0,0.039645450938202,0,0,-0.0684310444099264,0,0,0,0.0185553136501511,0,0,0,0,0.0756408521522361,0,0,0,-0.141131125947454,0.464147238504695,0,0.157410200374823,0.0311088916130336,0,0,0,0,0,0,0,-0.126809527632575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.187130445948299,0,0,0,0.0726157591579166,0,0.0940981364191835,0,0,0,0,0,0.217394231670456,-8.67361737988404e-19,0,0,0,0,0,0,0.0320431756526421,0,0,0,0,0,0,0.33314371655569,0.110436995961912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265490298641578,0,0.0660484543594519,0,0,0,-0.0831235671024821,0.18689301910011,0.146068544843234,0,0,-0.0470542895359438,0,0,-0.0287706162586091,0.207619983440685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190397834425393,0,0,0,0,0.0156222413270254,-0.0727129974350201
X601628.CH.EQUITY,0.0802748397067188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149896340145128,0,0,0,0,0,0,-0.0434723825976539,0,0.129647668051897,0,0,-0.109347158905622,0,0,0,0.159811227644293,0,0,0.0678906269579753,0,0.57731166012924,0,-0.0459076853453611,0,0.094504384743966,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.144821693295605,0,0,0.0183815483858189,0,0,0,0,0.17316288528194,0,0,-0.0492776562685954,-0.0214758231192803,0,0,0.0320010870692246,0,0,0,0,0.0455395437226222,0.0806671636066929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192853184363808,0.16592933834189,0,0,0.116002875756283,0.186990816347307,0,0,0,0.0925174999777171,0,0,0.0677333182789798,0
X601988.CH.EQUITY,0.0312595012127221,0.0191516757782144,0.0471555048811439,0.351791940685159,0.171826454860531,0,0,0,0,0,0,0,0,0,0,0.189674579105961,0,0,1.38777878078145e-17,0,0,-0.00844601103341547,0,0,0,0,0,0.0753843918771239,0,0.0176228376119938,0,0,-0.119761039912755,0.281551047635258,0,0,0,0,-0.0865353933280741,0,0,0,0,0,0,0,0,0,0,0,0,0.0451786380563399
X5.HK.EQUITY,0,0.112708771091092,0,0,0,0,0,0,0,0,0,0,0,0,0.00436190965406039,0,0,0,0,0.111258227893448,0,-1.73472347597681e-18,0.152679774727733,0.0379128596721218,0,0,0.0281747290441429,0,0,0,0,0,0,0,0,0,0,0,0.283165176624132,0,-0.0501749800474804,0.261556761483823,0.184810215764213,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0306121128375517,0,0,0,0,0.134404463268365,0,0,0,0,0,0.132096401085439,0.129396165708678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128485348594275,0,0,0,0,-0.00383040684192334,0,0,0,0,0,-0.0144925098036322,-0.0533748304768912,0,0.154849276837687,0,0,0,0
