,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.370221467493685,0.285279958998821,0,0,0,-0.106941123187733,0,0,0,0,0,0,0,-0.0487411921592039,0,0.0540240755521237,-0.0413925765425221,0,0,0.184708275263576,0,-0.00636415850825604,0,0,0.0945666635633081,0,-0.0975337567290497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554697959067703,0,-0.0802600786805995,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0,0
X601939.CH.EQUITY,0.427796768396861,0,0,0.0876596560472399,0.104321557982366,0,0,0,0,0,0,0,0.143052056556817,0,0,0,0,0,0,0,0.136042624403568,0,0,0.0278369582014279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315634429440133,0,0,0,0.0299584694589595,0,0,-0.154471402600515,0,0,0,0,0
X601288.CH.EQUITY,0.450506246798624,0.0389653076688936,0.183437521808084,0,0.0475080627661391,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155090621328425,-0.0390889883269759,0,0,0.190476700388797,0.0865121054732562,0,0,0.120705275096014,0.0114342528938611,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.282708422499617,0,0.0809026321912485,0,0,0,0,-0.280968804280381,0,0.255446917099722,0,0,0,0,0,0,0.0941950692774459,0,0.0428026701817638,0,0,0,0.522165020509317,0,-0.00113918374197006,0,-0.0392109189049016,0,0,0,0,0,0,0,0,0,0,0,0,0.0791971866103716,0,0,0,0,0,0,0,0,0,-0.320595235936284
X601988.CH.EQUITY,0.0339577278829602,0,0.150468512138519,0.215388695405806,0,0,0,0.0922527528932745,0,0.105457440444758,0.247403675129411,0,0,0,-0.337124381274518,0,0,0,0,0,0,0.0626327174310102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120096315066591,0,0,0,0,0.0769664870439448,0
X600036.CH.EQUITY,0,0.225330012163238,0,0,0,0,0,-0.00163128972685404,0,0,0,0.0908883081481055,0.154381383479946,0,0,0,0,0,0.169777693458602,0,-2.16840434497101e-19,0,0,0.0296141759951793,0,0,0,-0.00423447424013629,0,0,0,0.190445303057496,0,0,0,0,0,0,0,0,0.0998728828004327,0,0,0.223512837670552,0,0,0.0542502596886355,0,0,0.11833244012249,0
X601628.CH.EQUITY,0,0,0,0.149812130833049,0.0357537405284393,0,0,0,0,0.0115458196922815,0,0,0,0.263822662765859,0,0.0588778442512122,0,0,0,0,0,0,0,0,0,0,0,0.0219767024629828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194166269180138,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341861320970984,0,0,0,0,0,0.16994935945412,0,0.137386464711192,0,0.166278481983879,0,0,0,0,0.0206710434338152,0.385160095000552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530071713975502,0,0,0,0,0
X601166.CH.EQUITY,0,0.0140377466419868,0.0468543736291791,0,0,0.15424079213629,0,0.0406258048080873,0,0,0,0,0,0,0,0.176626854465308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456006470222965,0,0.159342986961269,0,0,0,0,0,0.175267843578175,0,0,0,0,0,0,-0.0448520108581941,0,0,0,0
