,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,2.77555756156289e-17,0,0.426793807534843,0,0,0,0,1.73472347597681e-18,0.00331947349030128,0,0,0,0,0.365235909047749,0,0,0,0,-0.0458194723336547,0,0,0,0,0,0,0,0,0,0.0758129028538391,0,0,1.38777878078145e-17,0,0,0,0.000823061522013895,0,0,0,0,0,0,0,0,0.00468079218903404,0,0.111273974645639,0,0,0,0
X601939.CH.EQUITY,0.143635847761446,0,0,0,0,0,0,0,0,0,0,0.0262653161014404,0,0.263063873849876,0.297095577250952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116488265182657,0,0,0,0,0,0,0,0,0,0,0,0.132330608360632,0,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377939857655245,0.083940084160917,0,0,0.31325493811058,0,0,0,0,0,0.11147625357672,0,0,0,0,0.0478275492255872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153588748194938,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.184603806950105,0,0,0,0,0,0,0.186083727733851,0,0,0.0605531587859323,0,0,0,0,0,0,0,0.0323028211275386,0,0,0,0.136952058625239,0,0,0.0166456971411592,0,0,0,0,0,0,0.0651800242764702,0,0,0,0.120420658869613,0,0,0,0,0,0.119260143317912,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.225547079764876,0,0,0.178170073050072,0,0,0,0.621723649889161,0.0704585007214031,0,1.73472347597681e-18,0,0.0383134247565703,0.541661693302158,-0.681367506895047,0,0,0.200717939549598,0,0.0919816453936048,0,0,0,0,-0.0884984283930523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21598073875948
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0643968685520527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174510790340194,0,0,0.100682050198392,0,0,0.0777804733138689,0.078503510591485,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364324411360936,0,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.25797587981116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497475416115981,0,0,0,-0.12941115688825,0.216717344049233,0,0,0,0,0.418896509491895,0,1.38777878078145e-17,0,0,0,0,0.944800984716195,0,0,-0.576003230088181,0,0
