,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601211.CH.EQUITY,0,0.0710955081264773,0,0,0,0,0,0,0,0,0,-0.0308845145381292,0.0426249710581438,0,0,0,0,0,0,0,0.025155220862743,0,-8.67361737988404e-19,0.018040848316619,0.470236182610734,0,0,0.114144177045984,0,0,0,0.039020882303565,0,0,0,0,0,0,0,0,0,0.027674119295378,0,0,0.0743742969988788,0,0.271073377972659,0,0,0,-0.0306886520702219
X601229.CH.EQUITY,0.414523058058477,0,0,0,0,0,0,0,0,0,0,0,0,0.0880680332543592,0,0,0,0,0,0,0,0.0135034616798853,0,0,0,0,0,0,0,-0.101768531957506,0,0,0,0,0,0,0,0,0,0.149622857060502,0,0,0,0,0.0181834996393682,0,0.381910422880605,0.130205326111459,-0.0195391280187569,0,0
X600837.CH.EQUITY,0.0317141680796485,0,0,0,0,0,0,0,0.259558135219369,0,0,0,0,0,0,0,0,0,0,0.0435134681644484,0,0,0,0,0.0710785173232638,0,0,0,0,0,0,0,0.0872171525102179,0,0,0.0152941987206266,0,0,0,0,0.181151479955525,0,0,0,0.15575690057208,0.0641134444570267,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.0575388197273465,0,0,0,0,0,0,0,-0.0209965581292128,0,0,0.0799023566478372,0.0991879225519936,0.0799340654230915,0,0,0,0,0,0,0,0.025893737771415,0,0,0.225386285398362,0.391737695405669,0.290171746366918,0,0,0,0,0,0,0,0,0,0,-0.0606209967880493,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-0.0862042758339199,0.304741912564115,0.247554440986344,0,0,0.00627119694237577,0,0,0,0,0,0,0,0,0.0241739330571769,0,0,0,0,0,0.0261313393040913,0,0.200430646660763,0,0,-0.218913938830069,0,0,0,0,0,0,0,0,0.134993827152992,0,0.0576259153649093,0,0,0,0,-0.0847974072664169,0,0,0,0,0,0,0.0113399063134251,0,0
X601066.CH.EQUITY,-0.0267629541885565,0,0,0,-0.36847409750097,0,-0.0888869559382164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876396406008776,0,0,0,0,0,0,0.361865357389777,0,0.0162070814615823,0,0.076195526844994,0,0,0,0,0,0.263674798199841,0.0490643424289066,-0.269180468532977,0,0,0,0.0760074833395289,0,0,0.144055574364746,-0.127453953149333,0.144279849118044,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,-7.01134852243712e-05,0,0,0.0223429590782419,0,0,-8.67361737988404e-19,0,0,0,0,-0.097427097375013,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106175675235013,0,0,-0.0720358319552995,0,0,0,0,0,0.0998300578880894,0,0,0,0,1.1193064456972,0,0,-0.00589851208000812
X601169.CH.EQUITY,0,0,0,0,0,-0.106420539575551,-0.1400195157949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773276076516038,0,0,0,0.412084452519902,0,0,0,0,0,-0.0409528486653635,0,0.0141268859137102,0,0.942234296249284,0,-0.0679062361670901,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.178858235061265,0,0,0.0161442447380881,0,0,0,0,0,0,0.0671871707173586,0,0.0705117926880345,0.197976505262494,0,0,0,0,0,0,0.101181276853228,0,0,0,0,0,0,0,0,0,0,0.469845763447026,0,0.0259449169308898,0,0.0495751237878867,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.165314881202504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442478552370075,0,0,0,0,0,0,0,0.132359145934517,0,0.279739741256233,0,0,0,0,0,0.129954283011236,0,0.0979424397532024,0.224259705799994,0,0,-0.0660587336096061,0
X002736.CH.EQUITY,0,0,0.0463001734708921,0,0,0.0305556940786721,0,0,0,0,0,0,0,0,0,0,0.264747805513915,0,0,0.00020640651363863,0,0.0723872866015395,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0367153767180698,0.333768882532602,0,0,0,0,0,0,0.0817826260296521,0,0.0467119435830085,0,0,0.0958716124084173,0,0,0,0.0286193876609519,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0610304599831167,0,0,0,0,0,0,0,0,0,0.016413124585837,0,0,0.104523316614626,0,0,0,0,0,0.0754607407887392,0,0,0,0,0,0,-0.0256368577706516,0,0,0,0.429273300209577,0.142261845707821,0,0,0,0.135890254763677,0.0145788597345325,0,0,0.209733799407584,0.181363896923572,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.106016114413559,0,0.147964924746416,0,0,0,0,0,0.167904638887413,0,0,-0.371332418329403,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.070307089263203,0,0,0,0,0.234059375650008,0,0,0.176985979104727,0,0.448846429471443,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.0429065559204716,0,0.158246855062446,0,0.0400960166352687,0,0,0,0,0,0,0.207521581933485,0,0,0,0,0.163569579377767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106035513253807,-0.543025347133471,-0.172516132539034,0,0,0,0,0.466281954815257,0,0,0,0,0,0,-0.00144107569950594,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,-0.0244934300065252,0,0,0,0,0,0,0,0,-0.0328011772955271,0.0485251680919174,0,0,0,0,0.256663099747253,0,0,-0.0516184355179228,0.00632813351009755,0.0548103496250179,-0.0168083759063895,0,0.020447834252619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.668609981443762
VXFXI.INDEX,0,0,0,-0.0317204280735768,0,-0.0354524134090544,0,0,0.0108047053698796,0.138595115867689,0,0.00841014970644052,0,0,-0.0220647592137919,0,0,0,0,0,0,0,-0.12265753514711,0,0,0,0,0,0.0396308759932216,0,0,0,0,0,0,0.0935969741667566,0,0,0,-0.0481793526171543,0,0,0,0,0,0,0.0584504204865209,0.0524458919416523,0,-0.832227916256728,0
