,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.313272057147901,0.240907814637036,0,0.168414622387797,0,-0.121984031408127,0,0,0.0713856015745243,0,0,0,0,0,0,0.0262666027622269,-0.155829098613678,0,0,0.130574108344924,0,0,0,0.0473774788223951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902322007008642,0,-0.015523857251098,0,-0.0834187541671735,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185836936020554,0,0,0,0.29338061733701,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0674342427333655,0,0,0,0,0,0,0,-0.249496321681554,0.274039088813655,0,0.190008943309349,0,-0.00144959280125076,0,0,0,0.063519400982738,0,0,0
X601939.CH.EQUITY,0.425902045223951,0,0,0.0869110744938953,0.107532984603642,0,0,0,0,0,0,0,0.141615169206338,0,0,0,0,0,0,0.0136970895001526,0.128147470764798,0.0122994232302554,0,0.0302679351511381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321649566623771,0,0,0,0,0,0,-0.170916554497146,0,0,0,0,0
X601288.CH.EQUITY,0.44107757454114,0.0348342640169374,0.127046364559309,0,0.0356415073809089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137591049579981,0,0,-0.0367530658298832,0,0.0418518856882886,0.0753635187804247,0,0,0.234679421693454,0,0,0,0,0,0,0.106816228152775,0,0
X5.HK.EQUITY,0,-0.25151700400205,0,0.0168107985603825,0,0,0,0,-0.315448828845515,0,0.283119751696634,0,0,0,0.0263858107649911,0,0,0.0734084097467279,0,0.0257508165378456,0,0,-0.0610401221845315,0.604679299733172,0,0,0,-0.00782914332701562,0,0,0,0,0,0,0,0,0,0,0.0324586425359788,0,0.0675883306202094,0,0,0,0,0,0,0,0,0,-0.339201639598947
X601988.CH.EQUITY,0,0,0.179215054138338,0.301831846783497,0,0,0,0.105182703278769,0,0.126510012647768,0.160335294902718,0,0,0,-0.271662609731612,0,0,0,0,0,0,0.087034433868504,0,0,0,0,0,0,0,-0.0194288457350652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255337983246759,0,0,0,0,0.0776291000003922,-0.0686992667620487
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.203712684263887,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.258838261075961,0,0,0,-0.0183979145777801,0,0.0639396962624078,4.33680868994202e-19,0,0,0,0,0,0,0.0780910067375821,0,0,0,0,0.00920996325860593,0,0,0,0,0,0,0,0.0622651025111719,0,0,0.00519437146919732,0,0,0,0,0,0.172275203214751,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390213139718056,0,0,0,0,0,0.188597336691195,-0.0107541151448351,0.137857380412899,0,0.177565370885725,0,0,0,0,0.0198450673917411,0.370985132301295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570010603217633,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.153015874049479,0,0,0,0,0,0,0,0,0,0.265111466936125,0,0,0,0,0,0,0,0,0,0,0,0.0346792267466046,0,0,0.507026165220258,0,0.183869437329625,0,0,-0.067172579419378,0,0,0,0.193812465870666,0,-0.131026868169068,0,0,0,0,-0.0154152460708872,0,0,0,0
