,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.133505470075414,0,0.0869336424039607,0,0,0,0,0,0,0,0.318959148589505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740298400406088,0,0,0,0,0.17470118307472,0,0,0,0,0,0,0,0,0.0218106597555392,0,0.0202634595956134,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0774527464598732,0,0,0.178669827631689,0,0,0,0.23868965375641,-0.0291178098664797,0,0.215483965046008,0,0,0,0,0,0,-0.0238941285554158,0,0,0,0,0,0,0,-0.138225348492671,0,0,0.245021734939333,0,0,0,0,0.0376646156436233,0.2303538929254,-0.268410976926064,0,0.157709247420975,0.16816612304138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.48105617238742,0,0,0,0,0,0,-0.0465070938241658,0,0,0,0.119834235245243,0,0,0.143979545922397,-0.0668044737395555,0,0,0,0,0,0,0.0122645620919095,0,0.116533520682848,0,0,0,0,0,0,0,0,0,0,0,0,0.116349625451325,0,0,0.328079222142229,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.27692837326983,0,0.0613323073629824,0,0,0.355193625536439,0,0,0,0,0.126517353294082,0,0,0,0,0,0.0894829136234506,0,0,0,-0.05136487499255,0.0398564157637964,0,0,-0.0611841911546018,0,0,0,0,0,0,0,0,-0.122119663707798,0,0,0,0,0,0,0.21143257932885,0,0,0,0,0,0,0.0810452077109783,-0.000359932143252413,0,0,0
X5.HK.EQUITY,0,-0.0295354242871505,0,0.188049017468792,0,0.0441586129569167,0,0,0,0,0,0,0.0488554043127303,0,0,0,0,0,0,0,0,0.412132769680556,0,0,0,0,0,0,0,0,0.369333157453335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123131851849921,-0.133406403662273,0,0,-0.0671213447239928
X601988.CH.EQUITY,0.175278424352937,0.0805659381446682,0.103839164171843,0.052854928323162,0,0,0,0,0.226399393138948,0,0.022050465566541,0.253737736840849,0,0,0,0,0,0,0,0,0,0.0216212202941916,0,0,0.0449448966745739,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.172029643126998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.176939344086604,0,-0.0316313503333161,0.0310268831452662,0,0.315220731534872,0,0.260466438030607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042225042387514,0,0.0513086206333958,0.031231519145744,0.0959556026726245,0,0,0,0.0438589690381268,0,0,0,0.0517249375208987,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0483954189159156,0,0,-0.131870327573074,0,0.175549347788158,0.25621817330953,0,0,0,0,0,0,0,0,0,0,0.205051059409768,0,0,0,0,0,0.0833898027269439,0.0890932582901799,0.000816027294979948,0,0,0.061946605878682,0,0,0.0943013064272064,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0604887826951799,0.305153747000802,0,0,0.08446207691032,0,0,0,0,0.0153396449186536,0,0,0,0,0,0,0,0,0,0.0269583919072176,0,-0.0765403261449629,0,0,0,0,0,0.203895177590508,0,0.0527805299945692,-0.205840713177154,0,0,0,0,0,0,0,-0.181135817180527,0,0,0.00822216277444101,0.0604124600065953,0,0,0,0,0.160927888601955,0,0,0,0.00793581453504123
X601658.CH.Equity,0,0.245233991620402,0,0,0,0,0,0,0,0,0.176409872711431,-0.541581878622235,0,0,0,0,-0.0745686676257593,0,0,0,0.120420503871126,0,0,0.91086245976245,0,0,0,0,-0.365677673256493,0,0.101371831767979,0,0,0,0,0,0,0,0,-0.286646077745962,0,0.0792252909955602,0,0,0,0.678491447301545,0,-0.397539677820158,0,-0.20763149877796,0,0
