,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.258837983196133,0,0,0,0.26271295733092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170051269260373,0,0,0,0.0916013004860277,0.0353434118585043,0,0.0097810411938786,0.0601955645692483,0,0.0800770168826663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325280487673604,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.125030881464442,0,0,0,0.00258250460480551,0.131899349546618,0,0.0242671519833358,0,0.175362712890129,0.0751782471268383,0,0,0,0,0,0.210846607212648,0,0.0780892916705871,0,0,0,0,0,0,0.192829309429143,0,0,0.0453660150492574,0,0,0,0,0,0,0,0,0,0,0,-0.0904788717138459,0,0,0.10759318578086,0,0,0.0672637924868472,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.175467983457284,0,0,0,0,0,0,0.21654186909386,0,0.0467068253475826,0,0,0,0,0,0,0,0,0,0.103666236264976,0,0,0.0504174432387657,0.0445397271490859,0,0,0,0.10218952051213,0,0,0,0,0,-0.0960272355192828,0,0,0,-0.0762821244856031,0,0,0,0,0,-0.0597784721949265,0.374026763197295,-0.0548344002206454,0
X601939.CH.EQUITY,0.627222176448269,0.175495338888848,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0911116823558478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782204857921569,0,0,0,0,0,0,0,0,0,0,0.176242555512463,0,0,0,0,0,0,0,0,0,0,0.0946421989189308,0.0114073036677582,0
X601288.CH.EQUITY,0,0.0716705451857273,0,0.0449378228239412,0,0,0,0.520296828519901,0,-0.0237701061596678,0,0,0,0,0.021570318637328,0,0,0,0.0836412166194964,0,0,0,0.0160370355606629,0,0.135095041446287,0,0,0.0863029578911117,0,0,0,0,0.107597239813809,0,0,-0.0543979938822471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282886821472498
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110466640717416,0,0.14591759391491,0,0,-0.00721654800880721,0,0,0,0,0,0,0,0,0,0.167772672402009,0,0,0,0,0,0,0,0,0,0.0505027839957162,0,0,0,0.0317589547380974,0,0,0.250709706708622,0.094012822083325,0,0.0575486457060829,0,0,0,0,0.282765532523971,0,0,-0.111405591160608,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.20439950389891,0,0,0,0.409100960099733,0,0,0,0,0,0,0.0715016734621761,-0.0514461587866878,0,0,0,0,0.103886951321506,0,0.0941264681604937,0,0,0,0,0.0333024502284214,0,0,0,0,0,0,0,-0.178726815038507,0,0,0,0,0,0,0,0.085961315409785,0,0,0,0,0.0631244489384657,0,0,0,0,0,0
X5.HK.EQUITY,0,0.240848009001721,0,0.032510119038621,0,0,0,0,0,-0.121299814560272,0.0376355828300354,0.0828484706851455,0,0,0,0,0,0,0,0,0,0,0.295086527877207,0,0,0,0.144681343761581,0,0,0,0,0,0.048982076353895,0,0.0605861779810435,0,0,0,0.225161121347866,8.67361737988404e-19,0,0,0,0,0,0,0.0439679918875795,0,0,0,0.0590182321475532,0
X388.HK.EQUITY,0,0,0,0,0,0.120484021801029,0,0,-0.108329041692081,0,0,0,0,0,0,0,0.268197229373577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308327078869092,0,0,0,-0.100105860097743,0.290842602196883,0,0,0,0,0.00827433540802301,0,0.0209633275200617,0,0.102435938723493,0,0,0,-0.0642510532578733,-0.51062347651463
X601166.CH.EQUITY,0,0,0,0.127348821190795,0,0,0,0,0,-0.170530417814831,0,0,0.561880556045706,0,0,0,0,0,0,0,-0.0558015632086216,0,0,0,0,0,0,0.0586772132457678,-0.0184923039808656,0,0.102430169062257,0.100327729128217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745462495964421,0,0,0,-0.0280517559784142,0
X601658.CH.Equity,0,0,0,0,0,-0.0340126465793938,0,0.441659073392259,0.00401972149829922,-0.0112651627622365,0,0,-0.0914539148681195,0,0,0.190163007447528,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.148250197411683,-0.340052656226804,0,0,0,-0.0878472909625548,0,0,0,0,0,0,0,0.141299423991708,-0.134091597410062,0,0.275029159826076,0,0,0,0,0,-0.0271894673482298,0.126081189347235,0
X000001.CH.EQUITY,0,0.228393403016882,0.123671734532177,0,0,0,0,0,-0.170171850783111,0,0.490095364071548,0,0,0,0,0,0.136019401191771,0,-0.316844132910128,0,0,0,0,0.26231174363052,0,0,0.0575648395252851,0,0,0,-0.0893238091650645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523783282421174,-0.0281288005815425,-0.0850611657206504,-8.67361737988404e-19
X600030.CH.EQUITY,0,0.0591807463030639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140269110536038,0.114060094107899,0,0,0.194944483601793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214687618154392,0,0.0313511668307574,0,0,0,0,0,0.135577853480215,0,0,0,0.195876142445531,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.140890277181087,0,0,0,-0.0551315332455566,0,0,0,0,0,0,0,0,0,0,-0.0236372840009004,0,0,0,0,0,0.00524069580987172,0.24620209896563,-0.175455000454013,0,0,0,0,0.022039515489361,0.712241171566093,0,0,0.0105077109254972,0,0,0,0.00520858263225792,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.277824919010701,0,0.13596425822926,0,0.216924179736045,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0119210857665054,0,0,0.099255082128253,0,-0.111439821412012,0,0,0,0,0.261714226154804,0,0,0,-0.0682469575146995,0,0.246411159003574,0,0,0,0,0,0,0,0
