,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.127344120263893,0.0123050324081429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947424571479252,0,0.481660909985778,0.326611519325138,0.0403804782853601,0,0.164895623887484,0,-0.25270908056286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363247728914343,0,0.00342265199357128,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.199656885177607,0,0,0,-0.0655155309266439,0,0,0.104289286659686,0,0,0,0,0,0.0491429340649837,0,0,0,0,0,0,0,0,0,0,0.19569992222339,0,0,0.0218001450386428,0,0,0,0.25209308802538,0,0.045289210732277,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0
X601939.CH.EQUITY,0,0.0642876566124015,0,0.814591403875888,0,0,0,0,0,0,0,0,-0.0308732090868484,0.0140207376886567,0,0,0.0778864018029842,0.0430689997410671,0.0213881868109399,0,0,0,0,0,0,0.0177637375613619,0.0271212960404479,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240607371127253,0,0,0,0,0,0
X601288.CH.EQUITY,0.0485843766995064,0,0.926509980522582,0,-0.00713707618992029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314359566478903,0,0,0,0,0,0,0.0756783452907335,0,0,0,0,0,-0.043397306178516,0,0,-0.091356504558835,0,0,0,-0.00872200952014873,0,0,0,0,-0.105699529645718,-0.0394384498918238
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.101345598663346,-0.101919940635111,0.412680560928642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590166898824689,0,0,0,0,0,0,0,0,0.270658044030726,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0,-0.15960953532669,0.0816853159518312,0,0.0269779656917637,0,0,0,-0.000838959855193586,0,0.0385000701165323,0,0,0,0,0,0,-0.0725889144330481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10575413210075,0,0.010806778673208,0,0,0,0,1.01772478591053,0,0,0.034821125809245
X1299.HK.EQUITY,0,0,0,0,0.157269553610708,0,0,0,0,0.128044638903321,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.205874644562712,0,0.417837573171425,0,0,0.0890955605012414,0.385133495131495,0.164599269104613,0.0943054139973393,0,0,0,0,0,0,0,0,0,0,0,0,-0.176597514732565,0,6.93889390390723e-18,0,0,0,0.0893973058411795,0
X5.HK.EQUITY,0,0,0,0,-0.0200645181146964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094575011753312,0,0,0,0.015332172530734,0,0,0.243289993115591,0,0.472638758395924,-0.146858340878144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.046399504909935,0,0,0,0,0.134407780753451,0.0648923803496258,0
X388.HK.EQUITY,0,0,0,0,0.186583464825379,0,0,0,0.062399893683781,0,0,0,0,0,0,0,0,-0.237881874191397,0,0,0,0,0,0,0.366491649878027,0,0,0,0.0887568774268083,0,0.0933541249273853,0.0458415297649839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241238000918514,0.0488663237647448,0,0,-0.200696530687124,0,0
X601658.CH.Equity,0,0,0.0517806050937359,0.181161101268848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301159209182786,0,-0.0564032467945272,0,0,0,-0.0479355082829089,0,0,0,0,0,0.0606023035903899,0,0,0,0,0,0,0,0,-0.0187316404749723,0,0,0.272456486291484,0,0,0,0,0,0,0,0,-0.00618013336301753
