,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.33270179757533,0.0169822135226081,0.337596461030181,0,0.0281428541791257,0,0,0,0,0.0410177650603308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639393441039215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303547712320469,0.110845802266522,0,0.0301863685634082,-0.0933386439624016
X601939.CH.EQUITY,0.417533800271189,0,0,0.217221591884285,0,0,-0.145675120172947,0,0,0,0.00973399858234414,0,0.146243651998095,0,-0.076881235438825,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00728612532219494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254294053773407,0,0,0,-0.0637227357612737,0
X601318.CH.EQUITY,0,0,0,0,0.216560219164112,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260379833465732,0,0,0,0,0,0,0.181026728844359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258984482202177,0,0,0,0,0.218496813950043,-1.73472347597681e-18,0,0,0,0,0,0.111099338710473,0,0
X601288.CH.EQUITY,0.500261433259223,6.93889390390723e-18,0,0,0.198598975129002,0,0,0,0,0,0,0,0.0747642023184324,0,0,0,0,0,0,0.0129371529986576,0.118439205272482,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507745648786666,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381087691231845,0,0,0,0,0,0.26498951554261,0,0,0,0,0,0.356557085096223,0.0873579282873263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368397949313627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278494604681567,0,0,0,0,0.0920710277727375,0,0,0,0,0,0,0.010191827754605,0,0,0,0,0,0.043362424825382,0.185151313125279,0,0,0.0916187640837307,0,0,0,0.0159817134354425,0,0,0,0.172707131539466,0,0,0,0,0,0.105441957379379,0.0157016292457397,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0848625739223721,0,0,0.0588451511277394,0.122707265318968,0,0,0,0,0,0,0,0,0,0.024676779328173,0,0,0,0.147118733172066,0,0,0,0,0,0,0,0,0.21990353225153,0,0,0,0,0,0,0.0922896808102497,0,0,0,0,0.117245886908428,0,0,0,0
X5.HK.EQUITY,0,-0.0538843648415677,0,-0.123543150834691,0,0,0,0,0,0,0,0,0,0,-0.00818443352783922,0,0,0,0,0,0,0,-0.591090538917846,1.04022866861013,0,0,-1.38777878078145e-17,0,0.499379015624052,0,0,0,0,0,0,0,0,0,0.420883463172096,0,0,0,0,-0.103916910965511,0,0,0,0,0,0,0,-0.0724744630866249
X601628.CH.EQUITY,0.0657265879400581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104121396811138,0,0,0,0,-3.46944695195361e-18,0,0,0.01679700307013,0,0.15843075855796,0,0,0,0,0,0,0,0,0,0,0.0181487490673163,0,0,0,0.215381486654429,0.201806716687215,0,0,0,0,0,0.0646027256844274,0,0.10481293921177,0
X601658.CH.Equity,0,0,0,0.0418611069059436,0.197316594135033,0,0,0,0,0,0,0,0.262611671678819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876496561706663,0.17344149417194,0,0,0,0,0,0,0,0,0,0,0.0447257727866831,0,0,0,0,0,0,0,0.352154452322767,0,0,0,0,0
