,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145826872531331,-0.0065672639450493,0.23901357622857,0,0,0,0,0,0,0,0,0,0,-0.132058703546352,0,0,0,-0.199268912441745,0,0,0,0,0,-0.334288846499736,0,0,0,0.0744970466045381,0,0.758694906505776,-0.188055651971051,0.188632029174221,0,0,0,0,0,0,-0.0246520406979568,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0390381124015354,0.0169545128149011,0,0,0,0.0812334472064655,0,0,0,0,0,0,0,0,0,0,0.219704713483316,0,0,0,0,0.0209516890969004,0,0,0,0,0,0,0,0.326814807312777,0,0,0,0,0.188112598068178,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.376337862975613,0,0,0,0,0.050362723673636,0,0,0,0,0,0,0,0,0,0,0,0.309359067306613,0,0,0,0,0,0,0,0,0,0,0.00538257360025638,0.0789123082961813,0,0,0,-0.217560464854206,-0.171143420338987,0,0,0,0.461360712148039,0,0,0,-0.03079926864721,0.0923446959670334,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0118307328633496,-0.23793793336447,0.196220709292729,0,0.392123266866054,0,0,0,0.208554840911264,0.0169203600497202,0,0,0,0,0,-0.0440337658601191,0,0,0,0,0,0,0,0,0,0,-0.535584026621487,0,0,0,0,0,0,0,0,0.271876451526107,0,0,0.025930976996061,0,0.0884817747809017,0,0,0,-0.100088426670056
X5.HK.EQUITY,-0.140572970247995,-0.0464606717164819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394390184281398,0,0,0.227774248389154,0,0,0.208534488261569,0,0.269664290567915,0,0,0,0,0,0,0,-0.0989649633228613,0,-0.0313659882643725,0,0,0,0,0,0,-0.145184062662904,0,0.160104491358486,0,0,0,-0.0286904335676829,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0495143451034376,0.119443874235003,0,0,0,0,0,0.233807223028325,-8.67361737988404e-19,0,0,0,0,0.0712161217163953,0.0332770090269836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758314986650546,0,0.2010640952956,0,0,0,0,0.340054857244078,0.131407389808278,0,0,0,0,0,-0.0364388924427598
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0
X1299.HK.EQUITY,0,0.0874041061962554,0,0,0.0717925793760667,0,0,0,0.0751842254350537,0,0,0,0,0.0257589617927369,0.179000870410534,0,0,0,0,0,0,0,0,0,0,0.111024866675782,0,0,0,0.026407418470957,0.249367965672011,0,0,0,0,0,0,0,0,-0.0468627528226782,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0402623688385525,0,0.0669530193229106,0,0,0,0,0,0,0,0,0,0.313768510167786,0,0,0,0,0,0,0.100202181744978,0,0,0,0.0596683564785387,0,0,0,0,0,0,-0.0789568960749214,0,0,0,0.0698745046510245,0,0.231008681945991,0.032728891374918,0,0,0,0,0,0,0.101042733562977,0,0,0,0,0
X601328.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.607223574856066,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.283123096393711,0,0,0,0.0725071768000531,0,0,0,0,0,0,0,0,0,0,-0.049060547440515,0,0,-0.0583825484663564,0,0,0,0,0.0496945396913444,0,0,0,-0.00382868911194597,0,0
X601166.CH.EQUITY,0,0,0,0.228019683818206,0,0,0,0,0,0,0,0,0,0.550995659710931,0,0,0,0,-0.0920246317136457,0,0,0,0,0,0,0,0,-0.0202885972713775,0,0,0,0,0,0,0,0,0,0,0.176855911041638,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0133143311181992,0,0,0,0,0,0.546946757372469,0,0,0.012572626235568,0,0,0,0,0,0,0,0,0,0,0,0,0.0143267151919687,0,0,0.343147639677446,0,0,0.126470851924804,-0.0296715605183918,0,0.0473028400438395,0,0,0,-0.144153531927976,0,0,0,0.0563236518067264,0,0,-0.367572599886544,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.190488165563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137198035292182,0,0.289824155310386,0,0,0,0,0.0340069469451438,0,0,-0.120992191179337,0
X601601.CH.EQUITY,0,0,0,0,0,-0.199494341940257,0.0156490542265841,0,0.419699891196966,0,0.0181830346627979,0.0179593668189897,0,0,0,0.207668031557922,0,0.183190705678418,0,0,0,-0.04430952675589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424725188205416,0,0.123398638431592,0,0,0,0,0,0,0,0,0.224766119226265,0,-0.00460076713154563,0
X16.HK.EQUITY,0,0,0,0,0,0.0370271078797378,0,0.167226249226402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606020504699207,0,0,0,0.171361025072848,0,0,0.0166702264344328,0.194798879653044,0,0.0568111402498623,0,0.0458564352324475,0,0,0,0,0,0,0.355625635768824,0,0,0,0,0.0657150689820076,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0437005869605622,0.202221775705753,0,0,0,0,0,0,0,0,0.31201080755571,0,0,0,0,0,0,0,-0.295790943670348,0,0,0.198897115259409,0,0.457599976820978,0,0,-0.207221690897601,0,0.176139758522594,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.121293199419902,-1.38777878078145e-17,0,-0.0919680779148227,0,0,0,0.40023172131252,0
