,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.466811819716151,0,0,0.416353126999391,0,0,0,0,0,0,0,0,0,-0.062282596579421,0,0,-0.0584361691450037,0,0,0.0192423849208291,0,0,0,0,0,0,0,0,0,0,0,0,0.226621022690694,0,0,0,0,0,0,0,0,0,0,-0.0953567946562521,0,0,-0.191722299217693,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0158089847701414,0,0,0,0,0,0,0.167839217062617,0,0,0.263828180222233,0,0,0,0,0,0,0,0,0,0,0,0.0373808858072626,0.0195911997931973,0,0,0,0.0881508991962075,0,0,0,0,0,0.356325954567917,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.174661183744445,0,0,0,0,0,0,0,0,0,0.0452025553512306,0,0,0,0,0,0,0,0,0,0.115793519577678,0,0,0,0.0300522210929216,0.399113210905064,0,0,0,0,0,0,0,0,0,0.10963063481989,0,0,0,0,0,0,0,0.0457910583709639,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0445923936151281,0,0,0,0,0.0757714756744967,0,0,0,0,0.0849458921952187,0,0,0,0,0,0,0,0,0,0.0638437478032152,0,0,0,0,0.147988651179616,-0.0411431309696493,0,0,0,0,0,-0.000289416466065079,0,0,0.0208623871405705,0,0.0108369708226767,0,0.262144033039448,0,0,0,0.237500266222556,0,0,0,0.036953915979179,0,0,0
X5.HK.EQUITY,0,-0.079543526929358,0,0,0,0,0,0,0,0,0,0,0,0,0.0628035591907801,0,0,0.0717746783377235,0,0.306263921321688,0,0,0.470947382508597,0,0,0,0,-0.0352512270328518,-0.210296303626765,0,0,0,-0.0448966072100539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16369066658126,-0.0689568559654678,0.162109527424506,-0.0496780164116734
X601988.CH.EQUITY,0.332606205652061,0,0,0.428080563393218,0,0,0,0,0,0.0736086591328322,0,-0.0165568140568628,0,0,0,0,0,0,0,0,0,0.127038954137801,0,-0.0724315118177988,0,-0.0578727796459774,0.174887704432133,0,0.0422824433799484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063025900754659,0
X600036.CH.EQUITY,0,0.303090661456762,0,0,0,0,0,0,0,0,0,0.142303147489019,0,0,0,0,0.0268126733712705,0,0.0172812504951688,0,0,0,0,0,0,0,-0.0276267985395681,0,0,0,0.0334939289365065,0.165919514373574,0,0.110501173078036,0.0341649628394693,-0.171927927096093,0,0,0,0.201544585519937,0,0,0,0,0,0,0,0,0,0.126971949015285,-0.080501104775142
X1299.HK.EQUITY,0,0.150043457208039,0,0,0,0,0,0,0,-0.0912308705370955,0,0,0,-0.136339016407284,0,0.0374580954078543,0,0.222406401002987,0.228566139189296,0,0.272538519996241,-0.107927755907086,0.00727102834300063,0.211383298848886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104465324538296,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.184314334915109,0,0,0,0,0,0,0,0.0398297229671179,0,0,0,0,0,0,0.222050763916697,0,0,0,0.113898313531859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780769861136621,-0.0622188487819574,0.166061699343951,0,0.011527068658662,0,0,0,0,0,0,0,0,-0.0962146386593077
X601166.CH.EQUITY,0,0,0.192593018232483,0,0,0.217903122622593,0,0,0,0,0,0,0,0,0,0,0.322830436480997,0,0,0,0,0,-0.0156763690299295,0,0,0,0.110142917741252,0,0,0,0,0,-0.0437515414371494,0.360084617087968,0,0.152990414966403,0,0,0,0,0,0,-0.125586964976923,0,0,0,0,0,0,0,0
