,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.436666331675975,0,0,0,0,0,0,0,0,0,0,0.334711201740018,0,0,0,0,0,-0.0398910692388417,0,0,0,0,0,0,0,0,0.0648706137164592,0,0,0,0,0,0,0.00484074452793379,0,0,0,0,0,0,0,0,0.00986066041776473,0,0.127459897489123,0,0,0,0
X601939.CH.EQUITY,0.280452863806335,0,0,0,0,0,0,0,0,0,0,0.136528523572763,0,0.38389395446898,0,0,0,0,0.0691542936481193,0,0,0,0,0,0,0,0,0,0,0.0173193128139588,0,0,0,0,0.0749463242832675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320695917473533,0.125016641442509,0,0,0.381528615065784,0,0,0,0,0,0,0,0,0,0.0963321440140809,0.0372898962085483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177201104897047,0,0,0,0,0,0,0.238545817034807,0,0,0.0933905707054569,0,0,0,0,0,0,0,0.0235121134896635,0,0,0,0.0979637628447547,0,0,0.0741646331329046,0,0,0,0,0.10147110432155,0,0,0,0,0,0,0,0.0650848134926602,0,0,0,0.0492218328733524,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.285087626580343,0,0,0.166354667634226,0,0,0,0,0.583501162322533,0,0,0,0,0.586854865879801,0,-0.647360528421865,0,0,0,0.114377246961564,0,0,0,0,0,0,0,0,0,0,0.00846962065643216,0,0,0,0,0,0,0,0,-0.213656693866389
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356937350771049,0,0,0,0,0,0,0,0,0,0.0258104655427784,0,0,0,0,0.168477499732136,0,0,0.0552022161585686,0,0.0967121569296096,0,0.10750075982408,0,0,0,0,-2.77555756156289e-17,0,0,0.0541670768739291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369872889128683,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0468392537232415,0,0,0,0,0,0.20806405861767,0,0,0,0,0,0,0,0,0.213915440335069,0,0,0,0,0,0,0,0.074470345664853,0,0,0,0.110389814439415,0.264222958124528,-0.272549713967807,0,0,0,0.0382753796419704,0.302732520166449,-0.15418850146077,0,0,0,0,1.15692281573592,-0.0830321621801058,0,-0.527037516354526,0,0
