,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.241183547505352,0,0,0.318914832623942,0,0,0,0,0,0.244489539301978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107318354635721,-0.189699481592539,0,0,0,0,0.0434164532709421,0,0,0,0,0.0179310364337719,0,0,-0.16537332230679,0,-0.0208760010895398,-0.0360243739579091,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.13338407130954,0,0,0,0.0210382133316573,0,0,0.154676919571023,0.0373804145285881,0.0391052220565833,0,0,0,0,0,0,0,0.0604862397799283,0,0,0,0,0.0478485454263779,0,0,0,0,0,0,0,0,0,0,0.556984750171382,0,0,0.0311411308704467,-0.0651606716571875,0,0,0,-0.0490663249382909,0,0,0
X601939.CH.EQUITY,0.197879780123654,0,0,0,0,0,0,0,0,0.0286010431306877,0,0,0,0,0,0,0,0,0,0.0719863089531346,0,0,0,0,0.0207839202800342,0,0,0,0,0,0,0,0,0,0.0414814844490415,0.353573283868094,0,0,0,0,0.0319778676859838,0,0,0,0.074761875875729,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.250025579858371,0,0,0,0,0.00939374920804949,0,0.0378492283305758,0,0,0,0,0,0,0,0.0766966377627551,0,0,0,0,0.211453330400815,0,0,0,0,0,0,0,-0.0474280066805795,0,0,0,0.0791246648228491,0,0.312462384188094,0,0.0669137389399284,0,0,0,0,0,-4.33680868994202e-19,0,0,0
X5.HK.EQUITY,-0.0605822357270495,-0.112964439514891,0,0,0,0,0,0,0,0.0579243035171954,0,0,0,0,0,0.264852784244699,0,0.340995617354645,0,0.162595415260687,0,0,0,0,0.325695002457125,0,-0.065360730593341,0,-0.192047625714775,0,0,0,0,-0.152291322365313,0,0,0,0,0,0,0.0669747345046957,0,0.272840919576743,-0.147155181641824,0,0,0,-0.16797383382594,0,0,-0.0273051534258131
X601988.CH.EQUITY,0.362697894282077,0,0,0.477299261585471,0,0,0,0,0,0.0669996019170484,0,-0.0910799174158779,0.0654932204005361,0,0,-0.0625221084430669,0,0,0,0,0,0,0,0,0,-0.0248525746988443,-0.0712585899121514,0.200419427386729,0.0826546093323267,0.0789187096261498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902151796926159,-0.0602852256941411
X600036.CH.EQUITY,0,0.653980027922834,0.0371369793341048,0,0,0,0,0,-0.180454614459906,0,0,0,-0.0153915747984731,0,0,0,0,0,0.145169967298091,0,0,0,0,0,0,0,0.0390546760771036,0,0.0304034780415052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240137606302775,0,0,3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.101100866605829,0,0,0,-0.0851131667649278,0,0,0,0.324163688479095,0.0730754051926923,0,0.176965419476494,0,0,0.169185082974058,0,0,0.212500728312366,-0.0568274051775532,0,0,0,0,0,0,0,0.00972511229155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.160896478917401,0,0,0,0,0,0,0,0,0,0,0.00327484354400469,0,0.274386505311352,0,0,0,0,0,0.00729773329691667,0,0,0.163264317619431,0,0,0,0,-0.0518108030517946,0,0,0,0,0,0,0,0,0.140087700272606,0,0.0989511325442908,0,0,0,0,0,0,0,0,0.109219926204995,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.310172534891854,0.197643939023542,0,0,0,0,0,0,0,0.416615351340995,0,0,0,0,0,0,0,0,0,-0.0198954964192592,0,0,0,0,0,0.318170956639365,0,0,-0.060704889635163,0,0.351965693077802,0,0,0,0,-0.135191159056094,0,-0.119276118777441,0,0,0,0,-0.0539616837038523,0,0,0
