,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0.144716325295645,0,0,0,0,0.0981807457772885,0,0,0,-0.0611472555090076,0,0,0,0,0,0,0,0,0.240801780237569,0,0.0130207030451249,0,0,0,0,0,0,0,0,0,0.0434576473635376,0,0,0.118626476582417,0,0,-1.0842021724855e-19,0,0,0,-0.0579862932059541,0,0,-0.116948079171515,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149201393800919,0,0.0784597617579727,0,0.281408629414127,0,0,-0.0293579205081663,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0808754003217,0,0,0,0,0,0,-0.260868073881236,0.32611798467477,0,0.181050424739425,0,0,0,0,0,0,-0.0442069091572472,0,-0.0245661734845217
X601939.CH.EQUITY,0.3193217913976,0,0,0,0.0817425976046126,0,0,0,0,0,0,0,0,0.153162142004586,0,0,0,0,0,0,0.0737201055731651,0,0,0,0,0.150949425065758,0,0,-0.00513664311243738,0,0,0,0,0.108215246823676,0,0,0,0,0.0414093704914306,0,0,0,0,0.112541453746587,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211445463234588,0.0654748550931829,0.0928260282916526,0,0.0283994265108552,0,0,0,0.0274713261369768,0,0,0,0,0,0,0,0,0,0,0,0.083650987735698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279543723520831,0,0,0,0.188408020041667,0,0,0.271626188797128,0,0,0,0,0,0.147433249987008,0,0,0
X5.HK.EQUITY,0,-0.154548115832154,0,0.383848712727692,0,0,0,-0.258640187658221,0,0,0.021854674319681,0,0,0,0,0,0,0,0,0.113188667181409,0,0,0.514928345649722,0,0,0,0,-0.0525572533155485,0,0,0,-0.117571041837216,0,0,-0.103357225625676,0,0,0,0.0218298949805669,0,0,0,0.174834984576827,0,0,0,0,-0.157443625990769,1.73472347597681e-18,0,-0.1191837160129
X601988.CH.EQUITY,0.0741831307712727,0,0,0.0616810986718204,0,0,-0.123693382103175,0,0.125119000783033,0.15594472252474,0.319058446740412,0,0,0,0.0304886190081718,0,0,0,0,0,0,0,0,0.256713788963541,0,-0.00153542457631972,0,0,0,-0.0294544671682239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143313607936824,0
X600036.CH.EQUITY,-0.0473431193912658,0.210675323687424,0,0,0,0,0,0,-0.0157792487811358,0,0,0.105451891053727,0,0.264855405079147,0,0,0,0,0.168517597396998,0,-3.46944695195361e-18,0,0.0476688215964576,0,0,0,-0.0492173005622862,0,0,-0.0193589635002526,0,0.144374698614192,0,0,0,0,0.0686238659499567,0,0,0.0734332549884295,0.214774245959678,0,0,0,0,0,0.0489732672137427,0,0,0.0985064070083892,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024182247001089,0,0,0,0.0833936057313385,0.156807023885403,0,0.227192263974038,0.105076846899213,0.0583402401931323,0,0,0,0,0,0.175568832454281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634250609040822,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00865120949333117,0,0.0343977956109253,0,0,0,0,0,0,0,0,0,0,0.124721478122462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551996762854279,0,0,0,0,0,0.298596950694371,0,0,0,0,0,0,0,0,0,0.156502504855564,0
X601166.CH.EQUITY,0,0,0,0,0,0.156189404224771,0,0,0,0,0,0,0,0,0,0.256161208324045,0,0,0,0,0,0,0,0,0,0,0.0421456265647792,-0.00563587622240759,0,0,0,0.506113095531768,0,0.175189526037112,-0.0802678757460242,0,0,0,0,0.210116409756806,0,-0.137806327084723,0,0,0,0,0,0,0,0,0
