,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,1.38777878078145e-17,0.294930849978404,1.38777878078145e-17,0.0288346718252312,0,0,0.431671662516844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107783685464434,0,0.023745184414139,0,0,0,0,0,0,0,0,0,0,0.0889321207461919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.254060911651357,0,0.0798338581182499,0,0,0,0.0769863676717385,0,0,0,0,0,0,0.134546807571931,0,0,0,0,0.0381865205154957,0,0,0,0,0,0,0,0,0,0.182852395344116,0,0,0,0,0.0556481431833156,0.0107054197146034,0,0,0,0,0.0402323136686906,0,0,0,0,0.0278540151855183,0,0,0,0,-0.146331497721
X601939.CH.EQUITY,0.470070503678098,0.148915626567287,0,0,0,0,0,0.256221605417927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177619562303872,0,0,0,0,0,0,-0.0028400599891218,0,0,0,0.11658959643724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137373506747308,0.195465433046266,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0233776662973283,0.493004207213422,0,-0.109833195757613,0,0.11507512786112,0,0,0,0,0,0,0,0,0,0,0.0513198110623694,0,0.0357360879085066,0,0,0,0,0,0.059416408752247,0,0.0646648361813069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498423307829874,0,0,0,0,0
X600036.CH.EQUITY,0,0.109242732634418,0,0,0,0.0788611029183757,0,0.086551797622421,0,0,0,1.73472347597681e-18,0.112703890872673,0,0.00888573676376692,0,0,0.00703560667726387,0,0,0,0,0.0124145876343788,0,0.0899488402112496,0,0,0,0,0,0.0749609645190892,0,0,0,0,0,0,0.0403994985322867,0,0,0,0,0,0,0,0,0,0,0,0.344455888576057,-0.222511194047597,0
X1299.HK.EQUITY,0,0,-0.15280602716409,0,0,0,0,0,0,0.212496610816794,0,0,0,0,0,0,0,0,0,0,0,0,0.0210997976249249,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.224119179326749,0,0,0,0,0.135400723867608,0,0.193761448671308,3.46944695195361e-18,0,0,0.277509127666473,0,0,0,0.133910270173203,0,0,0,0
X601628.CH.EQUITY,0.150931307397923,0,0,0,0,0,0,0,0,0,0,0,-0.00293040209484696,0,-0.264824733188015,0,0,0,0,0,-0.0870206450645298,0.214308672949498,0,0.0301005911128645,0,0,-0.143132244600762,0,0,0,0,-1.73472347597681e-18,0,0,0.627426263699711,0,0,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0312173267984601,0,0,-0.00624999568216303
X601988.CH.EQUITY,0.0914406986967308,0,0.094129612896181,0.336965254315792,0,0,0,0,0,0.0265555178418142,0,0,0.208290188368457,0,0,0,0.134635718161245,0,0,0,0,0,0.0133650479808702,0,0.0416525338540042,0,-8.67361737988404e-19,0,0,0.119859344579869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.22160654847605,0.110615088491643,0,0,0,0,0,0,-0.00737070380589303,0,0,-0.0853377839383304,0,0,0,0,0,0,0,0,-0.333886969739443,0.13831146077181,0,0,0.166296381493603,0.117832060177735,0,0,0,0,0,0.0684777582203107,0,0,0,0,0,0,0,0.172130865729318,0.0599776194326296,0,0,0,0,0,0,0,-0.0812980471740534,0.106994675986688,0
X388.HK.EQUITY,0,0,0,0,-0.12567686964696,0.257480999571304,0,0,0,0,0,0,0,0,0,-0.0859884034524769,0,0,0,-0.1401484507305,0,0.374567264384189,0.00862902558899181,0,0,0,0,0.109638736929555,0,0,0,0,-0.0448464155602612,0,0,0,0,0,0.12864117520565,0.0582247408900842,0,0,0,0,0.223039448051165,-0.138239173874132,0,0,-0.0762716983078367,0,0.179199421946978,0
X601166.CH.EQUITY,0,0,0,0,0.00793749157287079,0,0,0,0,0,0,0.0571522808408805,0.151026567798663,0,0.122542498046117,0,0,0,0,0,0,0,0,0,0,0.0259403325098302,0.182849249165965,0,0,0,0.391329632895777,0,0,0,0.00982005435718167,0,0.000554309808806152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
