,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.146446424844037,0,0.0778596094320347,0,0,0,0,0,0,0.346165831862743,0.129636737687238,0,0,0,-0.13788821272404,0,0,0,0,0,0,0,0,0,0,0,0.0010004345797259,0,0,0,0,0.172252843189617,0,0,0,0,0,0,0,0,0.127799962707275,0,0,0,0.0641116537295324,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.484101227648396,0,0,0,0,0.17893500524656,0,0,0,0,0,0,0,0.0590591780733289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375061359158136,-0.120866731469507,0,0,0.0496655830220622,0,0,-0.0474811797768222,0,0,0,0,0
X601288.CH.EQUITY,0.578007918249298,0.0534410428461318,0.173289493829297,0,0.0035762567846086,0.0401217492658008,0,0,0.0451609649429642,0,0,0,0,0,0.0219258032590038,0,0,0,0,0,0,0,0,0,0,0,0.00831981899180887,0,0,0,0,0,0,0.127853485069594,0.0526145572816658,0,0,0,0.103678245364947,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.103039118880674,0,0
X5.HK.EQUITY,0,-0.0566227049371069,0.104099146640665,0.0920849626382669,0,0.165599886822704,0,-0.05663256338698,0,0,0,0.273933593862023,0,0,0,0,0,0.691009224049785,0,0,0,0,0,0,0,0,-0.194732462416964,0,0,0,0,0,0,0,0.024062854230084,0,0,0,0,0,0,0,0,0,0,0.0865592648949957,0,0,-0.0597686393962462,0,0
X601988.CH.EQUITY,0.173797533456815,0,0,0.18830698593305,0.0667368091951887,0,0,0,0.0667953732817102,0.0590114447889488,0,0,-0.414542575771221,0,0,0,0,0,0,0,0.408647890431065,0,0.00596108485520428,0,0,0,0,0,0,0,0,0,0.0118519611967689,0,0,0,0,0,0,0,0.117458410472159,0,0.0746303563524769,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0136947694139195,0.0357538028106258,0,0,0.216182612954047,0,0,0,-0.159159442252095,0,0,0.288190307731414,0.240771630442345,0,0,0,0,0.0503502582050838,0,0,0,0.150369717624763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766868922910998,0,0.157146529812774,0,0,0,0,0
X601628.CH.EQUITY,0.366186161493425,0.280377855826853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315524257069787,0.00124982421412064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190425279586714,0.0530503825584259,0,0,0,0,0,0,0,0,0,0,-0.113951037133452,0.177623976946108,0,-0.177792504023986,0,0,0
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
