,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.319244659828499,0,0.157637480810724,0.0248151510503909,0,0,-0.058186212107771,0,0,0,0,0,0,0,0.0224163417198409,0,0,-0.0501738344743202,0,0,0,-0.00265691051584791,0,0,0,0.0198486159029756,0,0,0.0803663856141934,0,0,0,0,0,0,0,0,0,0,0,0.00209959969834959,0.319464390275893,-0.0268013383629212,0,0,0,0,-0.037915258772349,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0241366201574015,0,0,0,0,0,0.097138810519143,0,0,0,0.178558096626524,0,0,0,0,0.0346028405810996,0,0,0,0,0,0.123598937083836,0,0.0591922854148499,0,0,0.369487256299796,0,0.059205158575552,0,0,0,0,0,0,0,0,0,0,0.0471340862810333,0,0,0
X601939.CH.EQUITY,0,0,0,0.760729239490044,0,0,0,0,0,0.000680524496413375,0.0721997863277496,0,0,-0.0362302723488537,0,0.140728527162001,0,0,0,0.0935455330534088,0,0,0.0107837400019059,0,0,0,0,0,0.0416941866153786,0,0,0,0,0,0,0.0160659615344531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.200637410727872,0,0.856382830613525,0,0,0,0,-0.0588798882963643,0,0,0,0,0,0,0,0,0.0150312065169308,0,0,0,0.0305177947978794,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0254841001881132,0,0,0,0,0.0198985543299914,0,0,-0.13586456144704,0,0,0.00359963133448224,0,0,0,0,-0.0406431654723086,-0.00195647771793636
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0877355134390461,0,0,0.162392179278494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083951940388002,0,0,0,0,0,0,0,0,0,-0.00810217124321941,0,0,0,-0.137529997670606,-0.00637749571362945,0,0.897339345027246,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.254633180347478,0,0,0,0,0,-0.106460498346416,0,0,0,0,0,0,0.31474777475283,0,0,0.064582815021596,0.114138602256566,0,0,0,0,-0.107865468961931,0,0,0.072822357933374,0,0,0.115864566805732,0,0,0.302419079595451,0.168515679123847,0,0,-3.46944695195361e-18,0.0601670327901182,0,0,0
X388.HK.EQUITY,0,0.163530526934372,0,0,0.295444579006398,0,0,0.0318635357874657,0,0,0,0,0,0,0,0,0,0,0,0,0.0562257576455152,0.14225339602748,0,0,0.046483510608198,0,0,0,0,0,0,0,0,0,0,0,0,0.139025312552319,0.0432310211061204,0,0,0,-0.273749037210055,0,0,0.228365843268683,0,0.00279535625866373,0,0,0,0
X601658.CH.Equity,0,0.0542966240293841,0.0841782229477086,0.192282314497703,0,0,0,0,0,0,0,0,0,0,0,0.115969542774974,0,0.0124552037288738,0,0.00389488134797354,0,0,0,0,0,0,0.0612954258925482,0,0,0,0,0.183635188121667,0,0,0,0,0.0316181772047814,0,0,0.0700682591714615,-0.0255277376506705,0,0,0,0,0,0.00938821640303455,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0314748187386613,0,0,0,0,0.0395927158796775,0,0,0,0.465360054382606,0,0,0.0328410010132582,0,0,0.00049613631066972,0,0,0,0,0,0.0406073875734105,0,0,0,0,0,0,0.0747221964666282,0.0157636863113763,0,0,0,0,0.207337726591287,0,0,-0.0638492993300388,0,0,0,0,0,0.254264194733719,0,0,0,0
X601166.CH.EQUITY,0,0,0.0145121025687023,0.0234073519638983,0,0.00650158491081574,0.156052166341637,0,0,0,0,0,0,0,0,0.0741332583413657,0,0,0,0,0,0.0881486508336884,0.0526533707365676,0.397785317191966,0,0,-8.67361737988404e-19,0,0,0,0,0.05079748324436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202733755382609,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0141543166500601,0,0.748328850791853,0,0,0.0963504281226683,0,0,0,0,-0.136862361152276,0,0.0726795546241809,0,0,0,0,0,0,0,0,0,0,0,0,0.0078128536046359,0,0,0,0.157801822741722,0,0,0,0,0,0,0,0,0,-0.00437462418857778,0,-0.0691134562846899,0
