,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.308347931515052,0,0,0,0,0.368203755132211,0,0,0,0,0,0,0,0.0349673134430077,0,0,0,0,0,0,0,0.13125114492259,0,0,0.0292606204189856,0,0,0,0,0,0,0,0,0,0,0.105986679612449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.225195701045664,0,0,0,0,0,0.223264926366097,0,0,0,0,0,0.144418791615172,0,4.33680868994202e-19,0.0602889450631202,0,0,0.0556389227412445,0,0,0,0,0,0,0,0,0,0.0720726140945285,0,0.00307199171667613,0,0,0.121854946166484,0,0.0493517955674414,0,0,0,0,0,0,0.0162947418777868,0,0,0,0,0,0,-0.0379331237446528
X601939.CH.EQUITY,0.47608963440383,0.142381129366397,0,0,0,0,0,0.244815985301942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17957367332022,0,0,0,0,0,-0.0101926392258907,0,0,-1.38777878078145e-17,0,0.120984206480485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146991347423201,0.200912485368946,0
X601288.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0.558507629963643,0,-0.0795257350539374,0,0.0411401158668634,0,0,0,0,0,0.0182880202704097,0,0,0,0,0.0607928495458172,0.135309867355181,0,0,0,0,0,0,0.112859494841765,0,0.0559385184182037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340154853027395,0,0,0,0.0190704998620436,0
X600036.CH.EQUITY,0,0.115794480788197,0,0,0,0.0795175438908323,0,0.0884128743655789,0,0,0,0,0.107293983272469,0,0,0,0,0.00205669512627194,0,0,0,0,0.0134133596922197,0.0939988394537568,0,0,0,0,0,0,0.0791143290051292,0,0,0,0,0,0,0.040336994687414,0,0,0,0,0,0,0,0,0,0,0,0.345422615597759,-0.216503497871911,0
X1299.HK.EQUITY,0,0,-0.271307870164597,0,0,0,0,0,0,0.173175266701559,0,0,0,0,0.104700136896597,0,0,0,0,0,0,0,0.0710892077687412,0.0128196756750568,0,0,0,0,0,0,0,0,0.228598772910944,0,0,-1.73472347597681e-18,0,0,0.188236219393824,0,0.0347379452888129,0.0931692380306756,0.308335180727982,0,0,0,0,0.218398743302753,0,0,0,0
X601628.CH.EQUITY,0.173030706848946,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0162470889245373,0,0,-0.238464181336477,0,0,0,0,-0.0629044225566705,0.189889549353179,0,0,0.00215877384929019,0,-0.14282682094483,0,0,0,0,1.73472347597681e-18,0,0,0.613242900353473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.045839296268,0,0.0888031783865405,0.36555865885019,0,0,0,0,0,0,0,0,0.194086309720682,0,0,0,0.153860997206383,0,0.0106178120995747,0,0,0,0,0.0288994804977151,0,0,0.00758386778710993,0,0,0.107439622417159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.355131046461739,0,0,0,0,0,0,0,0,-0.025144915907746,0,0,-0.313439499311322,-0.0517566384096832,0,0,0,0,0,0,0,0.217589108845249,0,0,0.157643159229967,0,-0.0263211839442571,0,0,0,0,0,0,0,0,0,0,0,0,0.305538703263008,0,0.102371534944049,0,0,0,0.106163191644868,0,0,0,0.0641578511413659,0
X388.HK.EQUITY,0,0,0,0,-0.0870193470174367,0.240545314018788,0,0,0,0,0,0,0.0102685965067981,0,-0.0220191388466697,0,0,0,0,-0.129689880185957,0,0.412453473798585,0,0,0,0,0,0,0.0361283507888813,0,0,0,0,0,0,0,0,0,0.0795025700969449,0.116476906365287,0,-0.0682277274320566,0,0.175756247975463,0,-0.332777213572769,0,0,0,0,0.178126766940515,0
