,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.117381568853311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211835629036443,0,0.544440662772864,0.550980151185274,0.0551974869684038,0,0,0.0735654414634177,-0.232764832321461,-0.122549362818845,0,0,0,0,-0.0229886034849281,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.112902660257683,0,0,0,0,0,0,0,0.190236971213462,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.107658483111517,0,0.0675059771360674,0,0,0.147461086506857,0.214319163468311,0,0,0,0,0,0,0,0,0,0,0,0.0752509800127508,0,0,0
X601939.CH.EQUITY,0,0,0,0.809293139827796,0,0,0,0,0,0,0,0,0,0,0,0,0.0953742561489402,0.0367480835606561,0.075718352509237,0,0,0,0,0,0,0.00896146035436619,0,0,0,0,0.011245869390709,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0486377096549986,0,0.928835791719745,0,-0.00719042292850222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315278398417921,0,0,0,0,0,0,0.0757903001948194,0,0,0,0,0,-0.0444388518596997,0,-0.0914175423815933,0,0,0,0,-0.0087461511205459,0,0,0,0,-0.105671134492589,-0.0396583064979056
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0739445344896791,-0.132230893883757,0.382538442077044,0,0,0,0,0,0,0,0.0377586630798228,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0839567510830804,0.534220356637672,0,0,0,0,0,0,0,0,0.229712415726216,0.0121222117960309,0,0,0,0,0.0683251247554009
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.161153794997048,0.082459812392844,0,0.0274958643907082,0,0,0,-0.000844297244378848,0,0.0385612057917867,0,0,0,0,0,0,-0.0725894258566348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105915456732801,0,0,0.0110230274731288,0,0,0,0,1.02121498914828,0,0,0.0350437360046005
X1299.HK.EQUITY,0,0,0,0,0.113587041380916,0,0,0,0,0.147734664278385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285575172788853,0,0.128027315799457,0,0,0,0.101256334638898,0.399264153746396,0.1236365647283,0,0,0,0,0,0,0,0,0,0,0.237646965756584,0,-0.208469676744402,0,0,0,0,0,0.094124117017328,-0.0584585818158948
X5.HK.EQUITY,0,0,0,0,-0.0119386670214897,0,0,0,0,0,0,0,0,0,0,0,0,-0.156077156579733,0,0,0,0,0,0,0,0.266632871825676,0.486856217571729,0,-0.040250839015244,0,0,0,0,0,0,-0.0531676014533195,0,0,0,0.0205785581940412,0,0,0,0.0762635087368579,0.0513840320543039,-0.0748098396453487,0,0,0,0,0.0862960484883246,0
X388.HK.EQUITY,0,0,0,0,0.269191553889346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147673672478261,0,0,0,0,0,0.457588694184068,0,0,0,0.0424618443561667,0,0,0,0,0,-0.109460358114366,0,0,0,0,0,0,0,0,-0.132720722869893,0,0.15551590555804,0.0710481824163412,0,0,0,-0.107990096129065,0.0736925946038743
