,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.465204138708091,0,0,0,0.0665849106701743,0,0,0.00888580049127841,0.117637432440492,0,0,0.165045238603682,0,0,0,0.0731243967548909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588747653251531,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0142335482407341,0.125867837392156,0.211835452029911,0,0,0,0.0470703649672764,0,0,0,0,0.330461974429258,0.0914213663758851,0,0.0511824174191541,0,0,0,0,0.0250835341529011,0,0,0,-0.0685025814438856,0,0,0,0,0,0,0,0,0,0.0635531950353307,0,0.0496863153242942,0,0,0.0386544807302362,0,0.0191863719714756,0,0,0,0
X601939.CH.EQUITY,0.163141110687335,0,0,0.490425590910515,0.0645760360807033,0.0925887233986613,0,0,0,0.0575662754215779,0,0,0,-0.0322821947291232,0,0,0,-0.0204242965949118,0,0,0,0,0,0,0,0,0,0.182026017644714,0,-0.00464293447331459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027277151195625,0,0,0,0
X601288.CH.EQUITY,0,0,0.159506244803488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288773099686549,0,0,0.124285849936063,0,0,0,0.0768092399371175,0,0,0,0.0533444791527925,0,0,0,0,0,0,0.0854846587007459,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565582424203482,0,0,0.206143286160098,0,0.20667052584113,0,0,0,0.211952231421489,-0.00846423317891088,0,0,0,0,0,0.195451443061201,0,-0.242526978271861,0,0,0,0,0.0447036717418717,0,0,-0.0597757706160612,0,0,0,0,0,0.196417070986343,0,0,0,0,0.0805651033037672,0,0,0,0,0,0,0.171779537515847,-0.00758055024292227,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.32199941328811,0,0,0,0.107045518154886,0,0,0,0,0,0,6.93889390390723e-18,0.0547358871131341,0,0,0,0,0,0,0,0.103753020093953,0,0,0,0,-0.230307171294443,0,0.0456737874126774,0.0739185763990924,0,0,0,0,0,0,0,0,0.0702253373431644,0,0,0,0,0,0,0,0.0791385587490909,-0.0685466619851658
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0883786281561375,-0.0823091742414799,-0.0328354677239984,0,0.121787124893535,0,-0.130331891558862,0,0,0.0603933398193366,0,0,0.542301101329745,0,0,0.0608788788538827,0,0,0.0915944504502763,0,-0.0517566143263033,0,0,0,0.0101199159954917,0,0,0,0,0.0391185469346747,0.250788192287096,0,0,0,0.105342098191931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.133665639193208,0,0,0,0,0,0,0,0,0.0460770838724432,0,0,0.191468677707764,0,0,0,0,0,0,0,0,0.037562098553721,0.159776866346501,0,0.153397185424795,0,0.04809329716789,0,0,0,0.111364729216636,0,0,0,0,0,0,0,0,0,-0.0944436032456701,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182519652746717,0,0.164815491208481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682378065561782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755684942611771,0,0,0.38698534436596,0,0,0.0348703920991979,0.0187092977830811,0,0.133413383512438,0,0.056358222019408,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370130661415659,0,0,0,0,0,0,0,-3.46944695195361e-18,0.419260440420737,0,0,0,0,0,0,0,0,0,0.0103523611953266,0.150814869734908,0,0,0,0,0,0,0,-0.0179958668016113,0,0,0.0272862400288801,0,0,0,0,0,0.0912704246649283,0,-0.0160666852150507,0.213209895722258,0,0,0,0.0808972450371923,0,0,0,0
X601166.CH.EQUITY,0.0372964583874817,0,0.163787521881667,-1.38777878078145e-17,0,0,0,0,0,0.264418106599799,0,0.295641450745691,-0.0200812272997254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111217997446144,0.048761945833159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383903570648172,0
X600000.CH.EQUITY,0,0,0.15878718731207,0,0.0961689865170253,0,0,0,0,0.122622434256364,0.500967646464083,0,0,0,0,0,0,0,0,0.0643299196811458,0.198682836785766,0,0,0,0,0,0,0,0.197689320894987,0,0,0,0,-0.140992073278021,0,-0.203576939103198,0,0,0,0.0648451368103172,0,0,0,0,0,-0.159802404851596,0,0,0,0,0
X601319.CH.EQUITY,0,-1.73472347597681e-18,0,0.133755156050018,-0.207440265417681,0,-0.0596970129302663,0,0,0,0,0,0,0.106136995191585,0,0,0,0,0,0.272446630793089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128211152445797,0,0.118114622903569,0.0407217464979781,-0.0416186712371745,-0.0537214512877227,0,0,0,0.0809486225054441,0,0,0,0.395382167524655,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.197613207519397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862983335288209,0,0,0,0,0.193973331613523,0.0263738147326881,0,0,0,0.595232470468758,0,0,0,0,0,0,0.126168960593861,0,0,0,0,0,0,0.138759355852273,0,0.106815464843044,0,0,0,0,0
X16.HK.EQUITY,0,-0.0436040486740126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269177385259963,0,0,0,0,0,0,0,-0.125251084741738,0,0.0229337791927044,0,0.165197665763848,0.248462209760278,0,0.230752642807993,0,0.690481457819777,0,0,0,0,0,0,0,0,0,0,0,-0.0354265960018304,0,0,0,0
