,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.531500706749293,0,0,0,0.144725840248177,0,0,0.0643525405364513,0.0216036712822385,0,0,0,0.181620465639279,0,0.0318239957389769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234476740805454,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0
X601939.CH.EQUITY,0,0,0,0.629833119692032,0,0.0652144677919445,0.0161865776963345,0,0,0.230584644372819,0,0,0,0,0,0,0,0,0,0,0,0.0524610801255804,0,0,0,0,0,0.049787278358378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.127320089637054,0.131218201176521,0,0.293473548084735,0,0,0.0384439527773955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237717230168987,0,0,0,0,0,0.136125193214458,0,0.0202612387706422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157774703638715,0,0.228776093573252,0,-1.35525271560688e-20,0.239191092017819,0,0.0153183202127775,0,0,0,0,0,0,0.0173806863927071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210743714489647,0,0,0,0,0,0,0,0,0,0,0.128826038899229,0,0
X601988.CH.EQUITY,0,0,0,0,0.286220650903607,0,0,0,0.15215197091727,0,0,0,0,0,0,0,0,0.0325628206344336,0,0,0,0,0,0,0.107192578577915,0,0,0,0,0,0,-0.180847831811488,0,0.0291693639899534,0,0,0,0,0,0,0.134127643175048,0,0,0,0,0,0,0,0,0.145753679033495,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111323853171545,0,-0.136383735694291,0,0,0,0,0.586301490073548,-0.0228826839335671,0,0.0717066431576051,0,0,0.181961749814734,0.0048736001921755,-0.0175540283340679,0,0,0,0,-0.000405357506235961,0,0,0.092551686107992,0,0,0.190878836265535,0,0,-0.0264475326962185,0,0.117850391140826,0,0
X1299.HK.EQUITY,-0.00857007460585023,0,0,0,0.191140640826861,0,0,0,0,0,0,0,0,0,0,0,0,0.14510621512431,0,0,0,0.0805660973187271,0,0,0,0.0372788496717326,0,0,0.0509386568984309,0,0.0961077559964481,0,0,0,0,0,0,0.448564454997471,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305553094260308,0,0,0,0,0,0,0,0.134097770789105,0,0,0,0,0.403100622026317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668029804693726,0.179526286073651,0,0,0,0,0.186546367819979,0,0.0489253672389522,0.0730477985970315,0,0,0,0,0,0
X601328.CH.EQUITY,0.374635100128599,0,0.144502044441315,0,0,0,0,0,0,0,0,0,0.435533962841564,0,0,0,0,0.0408575820402639,0,0,0.119228510320307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532073313133401,0,0,0,0,0,0.111547031930261,0,0,0,0,0.0156820016469606,0,0
