,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.413786224630501,0.10669482078381,0.0768995448713019,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0919049044462034,0,0,-0.0377101722938624,0,0,0,0.029151681709259,0,0.079095897366425,0,0,0,0,0,0,0,0.0273641851050703,0,0,0,0,0,0.10140902949668,0.0378933322146003,0,0,0,-8.67361737988404e-19,0,0.21769206185377,0,-0.100867345677646,0
X601318.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0.148008339077336,0,0,0,0.0318828951351893,0,0,0,0.00136264010823477,0,0.147742831627243,0,0.0995453017075462,0,0.0368394354962977,0,0,0,0,0,0.107600479339101,0,0.054230580121256,0,0,0.0235430895952163,0.155492736363818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.264857939857368,0,0,0,0.138080280261222,0,0,0,0,-0.0363713263405874,0.105519992508919,0,0,0,0.0653248279113939,0,0,0,0,0.0977088256063767,0,0,0,0.269529351265276,0.220903365859555,0,0,0,0.00376833685975037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.199313419803174,0,0,0,0,0,0.136722222425058,0,0,0,0,0.196486084289362,0,0,0,0,0.0375207252185304,0,0,0,0,0,0,0,0.0549117955176167,0,0.259766487136667,0,0.0305311561922437,0,0,0,0,0,0,0,0,0,0,0.0117441334697882,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.114831485409652,0,0.0797602803922685,0,0,0.0985922842545423,0,0.381265276131275,0,0,0.0193730977536242,0,0,0,0,0.0465789141094621,0,0,0,0,0,0,0.0136051828965043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193088474410442,0,0,0,0,0,0.0879544746510039,-0.027575962228466
X601628.CH.EQUITY,0.079839489600056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150466625984078,-0.0183586956343091,0,0,0,0,0.141267922925951,0,0,0,-0.0401564806642979,-0.108863630262254,0,0,0,0,0.18266860846765,0,0,0.0512391544465671,0.55248041215172,0,0,0,-0.039860562562297,0.0897003565890606,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0348087662533312,0,0,0,0,-0.0814995175174729,0,0.0969026244287146,0,0,0,0,0,0.00632583842399696,0,0,0,0,0,0,0,0,0,0,0.0223600114185104,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0727353830647719,0,0.294619662552852,0.265882796825564,0,0.17631035730936,0,0,0,0,0,0.288441908544811,0,0.0875278971192877
X601988.CH.EQUITY,0,0,0.086223262689254,0.168676817956404,0.148374780494901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327542099537539,0.026834315471989,0,0,0,0,0,0,0.261277764142209,0.119459308590361,0.165774462810634,0,0,0,-0.0462850724178389,0,0.00732716519272601,0,0,0,-0.0858417860766398,0,0,0,0,0,0.0469867440675835,0,0,0,0,8.67361737988404e-19,0,0
X5.HK.EQUITY,0,0.0305029311130789,0,0,0,0,0,0.177655653737118,0,0,0,0,0,-0.203109360751628,0.0432908471567718,0,-0.0435433814791491,0,0,0,0,0.0454809298639806,0.218690234059948,0,0.059791024260349,0,0.350830157019995,0,0,0,0,0,0,0,0.0499777157931868,0,0,0,0.207694919865488,-0.0453432225419704,0,0.375063475506244,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0158322491859281,-0.165953923504252,0,0,0.17038417250397,0,0,0,0,3.46944695195361e-18,0,0.162732922989481,0,0,0,0,0,-0.147319067434527,0,0,0.269626383680266,0,0,0,0,0,0,0.0291488604228268,0,-0.00138896746534303,0.157300340469975,0,0,0,0,0,0,0.311753836357714,0,0.0676585467216534,0,0,0,0,-0.25806933562243,0,0,0.163122724396571,0.0907724946570276,0
X601658.CH.Equity,0.21359201667398,0,0,0.158956089449006,0,0,0,0,0,-0.0612385451107091,0,0.331216750640694,0,0,0.0230071172907504,0,0,0,0,-0.0152273878181298,0,0,0,0,0,0,0,0,0,0.133771983786637,0.134752543161509,0,0,0,0,0,0,0,0,0,-0.0270008039320754,0,0,0,-0.118470760034387,0,0,0.0656922207893442,0,0,0,0
X601166.CH.EQUITY,0,0,0.062838287662289,0.159934069678119,0,0,0,0,0,0,0.0953641729622112,0,0.0312261596183597,0,0.0265253061467388,0,0.0496674019551491,0,0,0,0,0,0,0,0,0,0,0.221960235603199,0,0,0.406203860254572,0,0,0,0,0,0.0305409052758617,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.053033228372683,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.640911138794198,0,0.053191927558849,0,0.0725807544679758,0,0.0987221777164909,0,0,0,0.0444055303606531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131351118013737,-0.241213520511047,0,0,-0.141324241480396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320765163331438,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.017299109699164,0,0,0,0,0,0.492549488397558,0,0,0.324256738893977,0,0.0923051271584232,0,0,0,0,0,0,0,0,0,0,0,0,0.0408035368966219,0,0,0,0,0,0,0,0.14760269510502,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.216610488433221,0,0,-0.241772124568823,0,0,0.0766745285737088,0.052796243938896,0.0822545319880639,0.0275133466471535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778646232601997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411558215497301,0.129589234702361,0
X601328.CH.EQUITY,1.38777878078145e-17,0,0,0,0.0621216449634344,0,0,0,0,0,0,0,0,0,0,0,0.20311281345542,0,0.43646268560719,0,0,0,0,0,0.0666428440445759,0,0,0,0,0.122703473996309,0,0.063837146333681,0,0,0,0,0,0,0,0,0,0.029488525968679,0,0,0.0537364340550157,0,0,0,0.0515333395724679,0,0,0
X601601.CH.EQUITY,0,0.318519249314136,0,0,0.182890084597499,0.133472247710111,0,0,0,-0.0512424536582076,0,0.175206545361604,0,0,0,0,0,0,0,0,0.261817439644851,0,0,0,0,0.0100878132612803,0,0,-0.198525209956531,0,0.0711639356236292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270736762787454,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.554084981516003,0.0498740778304338,-0.00213858980646451,0,0,0,0,-0.0780579927280786,0,0,0,0,0,-0.0355275972652733,0,0,-0.0232814298011281,0,0,0.0742037674299815,0,0,0,0,0,0,0.214298967395642,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0
