,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.38930760310966,0.0622685901130961,0,0,0,0,0,0,0,0.188358825931431,0,0,0,0,0,0,0,0,0,0,0,0.0660191144667433,0,0,0.0492309895405002,0,0,0,0.0585781161290616,0.0119509545233761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393937549529546,0.00485437745503231,-0.114984825993715
X601939.CH.EQUITY,0.455170347306104,0,0,0.073694703108994,0,0,0,0,0,0,0,0,0,0.190087668917825,-0.131435008515588,0,0,0,0,0,0,0,0,0,0,0.272948452618061,0,0,0,0,-0.0493294705900108,0,0,0,0,0,-0.0232361040494229,0,0,0,0,0,0,0,0,0,0,0.163917944165808,0,0,-0.0542736530327791,0
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296174527350508,0.0954057834717057,0,0,0.174295995551089,0,0,0,0,0,0,0,0,0.189659455955107,0,0,0,0,0,0.0454617167237851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120883348276765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.211525023544428,0.0969628027602504,0.299876057259707,0,0,0,0,0,0.293899579031832,0,0,0,0,0.0786264824967599,0.154353327131613,0,0,0,0,0,0.0681615070975838,0,0,0,0,0,0.174338442720904,0,0,0,0,0,0,0,0,-0.661133630321585,0,0,0,0,0,0,0,0,0,0,0,0,0.0391614631111933,0,0
X600036.CH.EQUITY,0,0.0258662917394414,0,0,0,0,0,0,0.0530847735522177,0,0,0,0.146352213863001,0,0,0,0,0.0512261053811112,0,0.0276899375094821,0,0,0.153342279890957,0,0,0,0,0,0,0,0,0.35724740038964,0,0,0,0,0,0,0,0,0.0580442151869146,0,0.0407720593762656,0.187041127084927,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.194639743699945,0,0.11136842225354,0,0,0.121082176113811,0,0,0.203180098367734,0,0,0,0,0.224131117081031,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.180245289185386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403056457877902
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0,0
X601628.CH.EQUITY,0,0.0119668870921911,0,0,0,0,0,0,0,0,0,-0.180118387424327,0,0,0,0,0.214825960054768,0,0,0,0.0798810875917787,0,0.229570149332951,0,0,0,0,0,0.0409699200980757,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.228635362786443,-1.73472347597681e-18,0,0,0,0,0,0.100067488064297,0,0,0.0774057379916024,0
X601658.CH.Equity,0,0,0,0.022931720911333,0.125239311078396,0,0,0,0,0,0,-0.12601539803016,0,0.207555980258944,0,0,0,0.225908998508835,0,0,0.0878279257869531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271070091846229,0.122905569438659,0,0,0,0,-0.0367643480838024,0,0,0,0,0,0,0,0,0,0
