,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0447956503034169,0,0,0,0,0,0,0,0,0,0,0,0,0.504278869552097,-0.106987768697994,0.706360297323985,0.00151812595755934,0,0,0,0,-0.20958473650487,0,0.248818845605553,0,-0.316825096272798,0,0,0,0,-0.0480316140418666,-0.0630674197405243,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.287775200491467,0,0,0,0,0,0,0.0626514040425055,0,0,0,0,0,0.194447446003706,0.0450148350166511,0,0,0,0,0,0,0,0.0322740942425761,0.0295676124793558,0,0,0,0,0,0,0,0.327480243607569,0,0,0,0,0,0,0,0,0.0484493050511089,0,0,0,-0.0368532685849084,0
X601939.CH.EQUITY,0,0,0,0.800331013906207,0,0,0.0254910892591436,0,0,0,0,0,0.010419234124584,0,0,0,0,0,0,0,0,0.00653219279789594,0,0,0,0,0,0,0,0,0,0.0898600553465277,0.0282997431775836,0,0,0,0,-1.73472347597681e-18,0,0.0470759495888008,0,0,0,0,0,0,0,0,0.075572879869637,0,0,0
X601288.CH.EQUITY,0.0293889345563539,0,0.916523196687951,0,-0.0570506801590545,0,0,0,0,0,0,0,0,0,0.0100241158659331,0,0.0425494074163683,0.050584931008422,0,0,0,0,0,0,0,0,0.0514642965559391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119331056614395,0,0,0,0,0,0,0,0,0,-0.0794908784875018,-0.0239299108819384
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0334628167863011,0.851406613272996,0,0,0,0,0,0,0,0,0,0.062509119532102,-0.0206661577608447,0,0,0,0,0,0,0,-0.0431657356932425,0,0,0,0,0,0.0938175310288737,0.0353649361092754,0,0,0,0,-0.0213320779859021,0,0,0.012265150125978,0,0,0.0765222507081999,0,0.183779182645271,0.162739393239924
X601988.CH.EQUITY,0,0,0,0,-0.146683222762251,0,0.0683788625498129,0.036143795293823,0,0,0,-1.73472347597681e-18,0.0727099455096613,0,0,0,0,0,0,0,-0.0729108303378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103321834678144,0,0.00994595173751167,0.00379695915283573,0,0,0,0,0,0.988331591420017,0.0116465365334138,0.0392004863969774
X600036.CH.EQUITY,0,0,0.365962463057516,0,0,0,0,0,0.0310251969290411,-0.0230150808824407,0,0,0,0,0,0.139659571080939,0,0,0,0.0184741770472936,0,0,0,0,0,0,0.135083992808699,0,0.075491076876487,0,0,0,0.211608723288888,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.071790167026122,0
X1299.HK.EQUITY,0,0.0263847605654265,0,0,0.0861076227296409,0,0,0,0,0.21746904043657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221602612794096,0,0.363688321196661,0,0.191127888738745,0.139361738620251,0.1894997318198,0,0,0,0,0,0.108685068463288,0.108466856182597,0,0,0,0,0,0,-0.104488915730114,0,0,0,0,0,0.109954646287259,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245109839015752,0,-0.218830104994267,0,0,0,0.177138839878643,0,0,0.0776100916496172,0,0.505243622530694,0,0,0,0,0,0,0,0,0.153858179121211,0,-0.237101682344813,0,0,0,0.0492999223238064,-0.0875295517845894,6.93889390390723e-18,0,0,0,0,0,0.176666307894301,0
X388.HK.EQUITY,0,0,0,0,0.283132612659063,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239219706631772,0,0,0,0,0,0,0.473205948415857,0,0,0,0,0,0,0,0,-0.0404647622130167,0,0,0,0,-0.0603112489843779,0,0,-0.113613035039994,0.253909408497503,0,0.0252720791461039,0,0,0.00219864705999487,0,-0.115979277922098,0
